model,scenario,region,sector,product_long,flow_category,flow_long,unit,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
PD22,baseline,mburkinafa,Agriculture,Optimal Intensity,Emissions,CO2,Mha,0.0,0.0052689189189189,0.0105378378378378,0.0158067567567567,0.0210756756756756,0.0263445945945945,0.0316135135135135,0.0368824324324324,0.0421513513513513,0.0474202702702702,0.0526891891891891,0.0579581081081081,0.063227027027027,0.0684959459459459,0.0737648648648648,0.0790337837837837,0.0843027027027027,0.0895716216216216,0.0948405405405405,0.1001094594594594,0.1053783783783783,0.1106472972972972,0.1159162162162162,0.1211851351351351,0.126454054054054,0.1317229729729729,0.1369918918918919,0.1422608108108108,0.1475297297297297,0.1527986486486486,0.1580675675675675,0.1633364864864865,0.1686054054054054,0.1738743243243243,0.1791432432432432,0.1844121621621621,0.1896810810810811,0.19495,0.2002189189189189,0.2054878378378379,0.2107567567567567,0.2160256756756756,0.2212945945945945,0.2265635135135135,0.2318324324324324,0.2371013513513513,0.2423702702702703,0.2476391891891892,0.2529081081081081,0.258177027027027,0.2634459459459459,0.2687148648648649,0.2739837837837838,0.2792527027027027,0.2845216216216216,0.2897905405405405,0.2950594594594595,0.3003283783783784,0.3055972972972973,0.3108662162162162,0.3161351351351351,0.3214040540540541,0.326672972972973,0.3319418918918919,0.3372108108108108,0.3424797297297297,0.3477486486486487,0.3530175675675676,0.3582864864864865,0.3635554054054054,0.3688243243243243,0.3740932432432433,0.3793621621621622,0.3846310810810811,0.3899,0.3951689189182152,0.4004378378371162,0.4057067567560171,0.410975675674918,0.4162445945938189,0.4215135135127199,0.4267824324316208,0.4320513513505217,0.4373202702694226,0.4425891891883236,0.4478581081072245,0.4531270270261254,0.4583959459450263,0.4636648648639273,0.4689337837828282,0.4742027027017291,0.47947162162063,0.484740540539531,0.4900094594584319,0.4952783783773328,0.5005472972962337,0.5058162162151346,0.5110851351340355,0.5163540540529366,0.5216229729718375,0.5268918918907384,0.5321608108096393,0.5374297297285402,0.5426986486474411,0.547967567566342,0.5532364864852429,0.5585054054041438,0.5637743243230449,0.5690432432419458,0.5743121621608467,0.5795810810797476
PD22,baseline,mburkinafa,Forests & Wetlands,Peat Restoration,Emissions,CO2,Mha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,mburkinafa,Agriculture,Agroforestry,Emissions,CO2,Mha,0.0,0.0091054054054054,0.0182108108108108,0.0273162162162162,0.0364216216216216,0.045527027027027,0.0546324324324324,0.0637378378378378,0.0728432432432432,0.0819486486486486,0.091054054054054,0.1001594594594594,0.1092648648648648,0.1183702702702702,0.1274756756756756,0.136581081081081,0.1456864864864864,0.1547918918918918,0.1638972972972972,0.1730027027027026,0.182108108108108,0.1912135135135134,0.2003189189189189,0.2094243243243242,0.2185297297297297,0.2276351351351351,0.2367405405405405,0.2458459459459459,0.2549513513513513,0.2640567567567567,0.2731621621621621,0.2822675675675675,0.2913729729729729,0.3004783783783783,0.3095837837837837,0.3186891891891891,0.3277945945945945,0.3369,0.3460054054054053,0.3551108108108107,0.3642162162162161,0.3733216216216216,0.3824270270270269,0.3915324324324323,0.4006378378378378,0.4097432432432432,0.4188486486486485,0.427954054054054,0.4370594594594594,0.4461648648648648,0.4552702702702702,0.4643756756756756,0.473481081081081,0.4825864864864864,0.4916918918918918,0.5007972972972973,0.5099027027027027,0.519008108108108,0.5281135135135134,0.5372189189189188,0.5463243243243242,0.5554297297297297,0.5645351351351351,0.5736405405405405,0.5827459459459459,0.5918513513513513,0.6009567567567566,0.610062162162162,0.6191675675675675,0.6282729729729729,0.6373783783783783,0.6464837837837837,0.6555891891891891,0.6646945945945945,0.6738,0.6829054054047581,0.6920108108101466,0.7011162162155351,0.7102216216209236,0.7193270270263122,0.7284324324317007,0.7375378378370893,0.7466432432424778,0.7557486486478663,0.7648540540532549,0.7739594594586434,0.7830648648640319,0.7921702702694204,0.801275675674809,0.8103810810801976,0.8194864864855861,0.8285918918909746,0.8376972972963631,0.8468027027017517,0.8559081081071402,0.8650135135125288,0.8741189189179173,0.8832243243233058,0.8923297297286944,0.9014351351340828,0.9105405405394714,0.91964594594486,0.9287513513502486,0.9378567567556372,0.9469621621610256,0.956067567566414,0.9651729729718026,0.9742783783771912,0.9833837837825796,0.9924891891879682,1.0015945945933569
PD22,pathway,mburkinafa,Forests & Wetlands,Avoided Coastal Impacts,Emissions,CO2,Mha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,pathway,mburkinafa,Forests & Wetlands,Avoided Forest Conversion,Emissions,CO2,Mha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005453988141486,0.000545472949892,0.0005455634487848,0.0005456739224806,0.0005458087797927,0.000545973402642,0.0005461743608394,0.000546419674276,0.0005467191329818,0.0005470846878288,0.0005475309274676,0.0005480756605339,0.0005487406263575,0.000549552362537,0.0005505432640036,0.0005517528758376,0.0005532294714303,0.0005550319789713,0.0005572323331399,0.0005599183458491,0.0005631972105988,0.0005671997802825,0.0005720857891498,0.0005780502272997,0.0005853311220649,0.0005942190367729,0.0006050686658848,0.000618312989132,0.0006344805493421,0.000654216543214
PD22,pathway,mburkinafa,Forests & Wetlands,Avoided Peat Impacts,Emissions,CO2,Mha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.813719957909632e-08,3.894713087209651e-08,7.683782962288842e-08,7.842247780484534e-08,1.54485590538777e-07,7.655611439054053e-08,7.680261521884492e-08,1.9304536296639522e-07,1.918832876329601e-07,1.1645403417181117e-07,0.0,7.789426174419301e-08,5.282160606522989e-10,5.282160606522989e-10,3.915841729635742e-08,4.5778725256532167e-10,4.5778725256532167e-10,3.8982345276140005e-08,7.754211770375815e-08,7.754648177588117e-08,7.754744500852651e-08,7.7548620844699e-08,7.755005620998781e-08,7.755180838734038e-08,7.755394730312559e-08,7.7556558317774e-08,7.755974563236486e-08,7.756363644711024e-08,7.75683860376949e-08,7.757418395205904e-08,7.758126157492686e-08,7.758990136196774e-08,7.760044811210934e-08,7.761332272785926e-08,7.76290390127864e-08,7.764822417651703e-08,7.767164386556314e-08,7.770023271891554e-08,7.773513166781729e-08,7.777773346827779e-08,7.782973828343888e-08,7.789322153396985e-08,7.797071672425419e-08,7.80653165497758e-08,7.818079632066116e-08,7.832176462690304e-08,7.849384725791224e-08,7.870391171609758e-08,7.89603412841075e-08,7.927336958281416e-08,7.96554889709708e-08,8.012194908402373e-08,8.069136540634766e-08,8.138646216165374e-08,8.22349791655918e-08,8.327077882632337e-08,8.45351974638812e-08,8.607869486571452e-08,8.79628678923123e-08,9.02629084670642e-08,9.307060400669633e-08
PD22,pathway,mburkinafa,Agriculture,Biochar,Emissions,CO2,Mha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045842499839808,0.0091684999679617,0.0091684999679617,0.0091684999679617,0.0091684999679617,0.0091684999679617,0.0091684999679617,0.0115311518827826,0.0138938037976035,0.0162564557124244,0.0186191076272453,0.0209817595420662,0.024522211068156,0.0280626625942459,0.0316031141203357,0.0351435656464256,0.0386840171725154,0.0558643755740191,0.0730447339755227,0.0902250923770264,0.1074054507785301,0.1245858091800337,0.141635692774301,0.1586855763685683,0.1846865019187367,0.2106874274689051,0.2366883530190734,0.2543906106495226,0.2909000477014318,0.3274094847533409,0.36391892180525,0.3697373929387642,0.3755558640722784,0.4434380272966104,0.5113201905209425,0.525072940472885,0.5388256904248275,0.5525784403767701,0.5943656421538266,0.6361528439308829,0.636152855265575,0.6361528577629063,0.6361528608104657,0.6361528645294827,0.6361528690678971,0.636152874606244,0.6361528813648345,0.6361528896125207,0.6361528996773894,0.636152911959814,0.6361529269483804,0.636152945239323,0.636152967560242,0.6361529947990475,0.6361530280392796,0.6361530686032103,0.6361531181044431,0.636153178512101,0.6361532522291561,0.6361533421880184
PD22,pathway,mburkinafa,Forests & Wetlands,Coastal Restoration,Emissions,CO2,Mha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,pathway,mburkinafa,Agriculture,Cropland Soil Health,Emissions,CO2,Mha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0149104281025509,0.0298208562051019,0.0298208562051019,0.0298208562051019,0.0298208562051019,0.0298208562051019,0.0298208562051019,0.0375054614579551,0.0451900667108082,0.0528746719636614,0.0605592772165146,0.0682438824693678,0.0797593207885687,0.0912747591077696,0.1027901974269705,0.1143056357461714,0.1258210740653723,0.1817007707697017,0.2375804674740311,0.2934601641783606,0.3493398608826901,0.4052195575870195,0.4606748805684302,0.5161302035498408,0.6006990931981556,0.6852679828464703,0.7698368724947849,0.8274140640907893,0.9461622427741824,1.0649104214575755,1.1836586001409686,1.2025833742711292,1.2215081484012902,1.4422971799198332,1.6630862114383762,1.707817495746029,1.752548780053682,1.7972800643613347,1.9331943512961265,2.069108638230918,2.0691086750973877,2.069108683220042,2.069108693132332,2.069108705228561,2.069108719989907,2.0691087380035675,2.0691087599861118,2.0691087868119897,2.069108819548316,2.0691088594973173,2.069108908248136,2.0691089677400454,2.069109040339589,2.0691091289347256,2.0691092370497044,2.0691093689852607,2.0691095299896944,2.069109726467645,2.0691099662348598,2.069110258829101
PD22,pathway,mburkinafa,Forests & Wetlands,Improved Forest Mgmt,Emissions,CO2,m3,0.0,780.6666666666666,1561.3333333333333,2342.0,3122.6666666666665,3903.333333333333,4684.0,5464.666666666666,6245.333333333333,7026.0,7806.666666666666,8587.333333333332,9368.0,10148.666666666666,10929.333333333332,11710.0,12490.666666666666,13271.333333333332,14052.0,14832.666666666666,15613.333333333332,16394.0,17174.666666666664,17955.333333333332,18736.0,19516.66666666666,20297.33333333333,21078.0,21858.666666666664,22639.33333333333,23420.0,24200.666666666664,24981.33333333333,25762.0,26542.666666666664,27323.33333333333,28104.0,28884.666666666664,29665.33333333333,30446.0,31226.666666666664,32007.33333333333,32788.0,33568.666666666664,34349.33333333333,35130.0,35910.666666666664,36691.33333333333,37472.0,38252.66666666666,39033.33333333332,39814.0,40594.66666666666,41375.33333333333,42156.0,42936.66666666666,43717.33333333333,44498.0,45278.66666666666,46059.33333333333,46840.0,47620.66666666666,48401.33333333333,49182.0,49962.66666666666,50743.33333333333,62363.43620451405,71565.30631045601,76333.45002303086,83874.02118839245,97272.28926761862,99370.48825426072,98081.36342699216,102957.38369415016,107164.56932289268,108620.9028097651,109079.37816674344,119419.34592353756,119419.34895382125,119419.34962071697,119419.35043438108,119419.35142711396,115438.70755038038,111458.06384168832,107477.42032717916,103496.77703636148,99516.13400232716,95535.4912618994,91554.84885567224,87574.20682788688,83593.56522607073,79612.92410034126,75632.28350224395,71651.64348295357,67671.0040906143,63690.36536652736,59709.72733980719,55729.090020016985,51748.45338715304,47767.81737816763,43787.181868991735,39806.54665073011,35825.91139833375,31845.275629592008,27864.638651700767,23883.999491924344,19903.35680793785,15922.708772264805,11942.052923750289,7961.385977157447,3980.703579649453
