model,scenario,region,variable,unit,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
PD22,baseline,world,Concentration|CFC11,PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,world,Concentration|CFC12,PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,world,Concentration|CFC113,PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,world,Concentration|CFC114,PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,world,Concentration|CFC115,PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,world,Concentration|CCl4,PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,world,Concentration|Methyl chloroform,PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,world,Concentration|HCFC22,PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,world,Concentration|HCFC141b,PPM,0.0,1.1355308889153529e-08,1.1389140618111636e-07,5.13371625895045e-07,1.381081208480449e-06,2.730676337328925e-06,4.380523724086069e-06,6.053960334454332e-06,7.758360032047526e-06,9.57557995248264e-06,1.1429235047101108e-05,1.3330095971917885e-05,1.52571747567472e-05,1.700062246084977e-05,1.849744272902208e-05,1.9907065710086794e-05,2.0129245989216985e-05,1.9103225566377368e-05,1.8008282541450354e-05,1.7019128618852616e-05,1.621483097317863e-05,1.5544268899857156e-05,1.498088387594123e-05,1.4496752220801086e-05,1.4104455295904313e-05,1.3671516558403468e-05,1.3162322076769702e-05,1.2705572907201276e-05,1.2295867359662576e-05,1.1928360099950221e-05,1.159870484692115e-05,1.1309933703812078e-05,1.1061040493979265e-05,1.0844191941476056e-05,1.0656087554811885e-05,1.0493766781973991e-05,1.0354573997809188e-05,1.0236127097587063e-05,1.0136289325320086e-05,1.0053144003671651e-05,9.984971866598233e-06,9.930230726652846e-06,9.887537236487597e-06,9.855650528859885e-06,9.833457541662705e-06,9.81995985442728e-06,9.814261880621461e-06,9.815560276101525e-06,9.823134438457664e-06,9.836337984894831e-06,9.854591107863028e-06,9.877373718031914e-06,9.904219293515843e-06,9.934709362607938e-06,9.968468554773962e-06,1.000516016137709e-05,1.0044482153633023e-05,1.0086163610702295e-05,1.0129961515677015e-05,1.0175657881570142e-05,1.0223057173318155e-05
PD22,baseline,world,Concentration|HCFC142b,PPM,0.0,5.944057036024161e-07,1.3585036330237141e-06,2.2242218096803513e-06,3.156411602850279e-06,4.155755695325464e-06,5.181830301702043e-06,6.200032319848921e-06,7.20129496385932e-06,8.227479433599223e-06,9.31239146510727e-06,1.0399254679864285e-05,1.131263105891736e-05,1.2081480894229645e-05,1.2915985339619141e-05,1.3883355003335524e-05,1.4687044408020674e-05,1.503841168130147e-05,1.5008307330628558e-05,1.482219161018021e-05,1.4690823415167354e-05,1.4626102259024047e-05,1.460938684386597e-05,1.4618316909582831e-05,1.4675583926301439e-05,1.4635302098840912e-05,1.4456666092851662e-05,1.4288119754924125e-05,1.4129093203297722e-05,1.3979048744111327e-05,1.3837479053375481e-05,1.3708439540409464e-05,1.3592897689571703e-05,1.3487232261264873e-05,1.3390885418201792e-05,1.3303330830702203e-05,1.3224071897089093e-05,1.315264006460007e-05,1.308859324513654e-05,1.3031514320494101e-05,1.2981009732020103e-05,1.293670814992972e-05,1.289825921778138e-05,1.2865332367866353e-05,1.2837615703507165e-05,1.2814814944485748e-05,1.2796652432035576e-05,1.278286619003357e-05,1.2773209039217484e-05,1.2767447761433835e-05,1.276536231109052e-05,1.276674507114796e-05,1.2771400151133132e-05,1.2779142724802987e-05,1.2789798405217735e-05,1.2803202655111087e-05,1.2819200230563824e-05,1.2837644656099596e-05,1.2858397729428237e-05,1.2881329054162017e-05,1.290631559892485e-05
PD22,baseline,world,Concentration|Halon 1211,PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,world,Concentration|Halon 1202,PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,world,Concentration|Halon 1301,PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,world,Concentration|Halon 2401,PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,world,Concentration|CH3Br,PPM,13.0975,3.752496576876341,1.075108269476515,0.30802367634907957,0.08825026082052201,0.02528412304924245,0.00724402253801126,0.002075447205703555,0.0005946255800641463,0.00017036308102415097,4.880983992130049e-05,1.3984253271430596e-05,4.006555642772672e-06,1.1478974105416329e-06,3.2887811442356884e-07,9.422515736468696e-08,2.6995959569889083e-08,7.734471912616977e-09,2.2159633041451738e-09,6.348841163037487e-10,1.818973447713669e-10,5.211446181312844e-11,1.49310432952485e-11,4.277815526215875e-12,1.2256146683438468e-12,3.511444815827231e-13,1.0060457836443487e-13,2.882369428750749e-14,8.258126676602556e-15,2.365992905925733e-15,6.778683168849031e-16,1.9421252442706817e-16,5.564281985868189e-17,1.5941934800339807e-17,4.5674407915297524e-18,1.3085936961481777e-18,3.74918371087459e-19,1.0741591174756581e-19,3.0775173974788454e-20,8.817234967983776e-21,2.526180113370757e-21,7.237627202135411e-22,2.0736149112975925e-22,5.94100618927578e-23,1.7021267714035895e-23,4.8766748487127674e-24,1.3971907368836498e-24,4.003018482457895e-25,1.1468839971441856e-25,3.2858776662399777e-26,9.414197132735206e-27,2.697212637116085e-27,7.727643586856817e-28,2.214006956060364e-28,6.343236131931226e-29,1.817367579415174e-29,5.206845291606399e-30,1.4917861525541292e-30,4.274038885963655e-31,1.2245326427955705e-31,3.5083447607281667e-32
PD22,baseline,world,Concentration|CH3Cl,PPM,547.996,201.59646224418572,74.16319387253081,27.28311431731597,10.036896848470775,3.6923680037108397,1.3583462778044577,0.49970766959601265,0.18383217824006487,0.06762807900028404,0.024878979910122646,0.00915246522625146,0.0033670037927744454,0.0012386514737079898,0.00045567441195387877,0.00016763324802571855,6.166882560545513e-05,2.2686693101433966e-05,8.345967980183542e-06,3.0703100365846726e-06,1.12950394048184e-06,4.155212784254014e-07,1.5286173570197999e-07,5.623468990654111e-08,2.0687586297267695e-08,7.610537686224828e-09,2.7997603510225912e-09,1.0299742733481522e-09,3.7890636010028066e-10,1.3939186000999657e-10,5.127939956432546e-11,1.8864636855331153e-11,6.93991206424142e-12,2.553050971972084e-12,9.392149648512979e-13,3.455178764093513e-13,1.2710892328821562e-13,4.67607596671725e-14,1.7202322135111537e-14,6.328380653915965e-15,2.3280811384827723e-15,8.564531882268175e-16,3.1507152027438173e-16,1.1590833480757631e-16,4.264029343612361e-17,1.5686487320667474e-17,5.770736189470066e-18,2.1229352045300665e-18,7.809842166857025e-19,2.873080371980528e-19,1.0569472016848363e-19,3.888291459035373e-20,1.4304224890616252e-20,5.2622302591505424e-21,1.9358663270517556e-21,7.121654225784124e-22,2.6199101767977046e-22,9.638110917597142e-23,3.545662858314014e-23,1.3043764708988985e-23,4.7985328719146484e-24
PD22,pathway,world,Radiative forcing|CO2,W/m2,0.05764763739874543,0.10039523993507035,0.1375412150405505,0.17216336547807742,0.20515252624518984,0.23690744815673057,0.2675918348621883,0.29931396209034794,0.32825343272395563,0.3567079109317831,0.3851002420692085,0.4115194650277547,0.43892376265593613,0.4664585836567265,0.49581058068481154,0.5249986743145348,0.5551002919616156,0.5845083225925177,0.613454656676951,0.6415008948183115,0.6709009145988265,0.6994583215441513,0.7278299491480433,0.7566296671428077,0.7855968734980093,0.8146138753861876,0.84198520657108,0.8695877871928459,0.8979232266145487,0.925927784529371,0.949557557618878,0.9734418242595189,0.9967427150952296,1.01933694648367,1.0411250532642664,1.062009646339813,1.081893325985368,1.1006789871139753,1.1182711852358669,1.1345775531503999,1.1495115075030058,1.1630342876026916,1.175072260102262,1.1855697576839042,1.1944897510501178,1.2018149044068727,1.2075477322862225,1.2117078075287537,1.2143273997322395,1.2154488919697546,1.2151237706344675,1.213411586683583,1.2103779325460469,1.2060934197496722,1.2006306130914983,1.194062423971591,1.1864607525700688,1.177895051519488,1.1684316947911142,1.1581201947849895,1.147024444367803
PD22,pathway,world,Radiative forcing|CH4,W/m2,0.0,0.026508131909373112,0.05087128871695669,0.07261588865569396,0.09185074504706474,0.10917786424931698,0.12520088639506508,0.14102296553987728,0.15524096335949997,0.16622712683094037,0.17500023981070026,0.18227043726590747,0.18916405097000702,0.19668050850608132,0.2055736267727571,0.2150589588169122,0.2245309088416398,0.23355737069331609,0.24139853293068272,0.24871942485837112,0.2558562865735067,0.26313198157572626,0.2704798706052305,0.2773044157094634,0.2837976541792512,0.29018469819706727,0.2952937983134611,0.29930201581900895,0.3033743806093727,0.3078286824940459,0.31234379067613965,0.3169033658618244,0.3217047138492614,0.32657712456258164,0.331450938394648,0.33625376173471583,0.34091177558993807,0.3453500760443781,0.3494927246975975,0.35326370352653164,0.35658706397505047,0.359347681370433,0.3614353900291303,0.362784261631256,0.3633297625740419,0.3630097039444568,0.3617650913228229,0.3595408845573861,0.3562866382572592,0.35195702948416896,0.3465124631067076,0.3399209159235416,0.33215839077228254,0.3232080554567134,0.3130621264220781,0.30172430547006424,0.2892110872510776,0.27555271552098437,0.26079369314780704,0.24499503090541577,0.2282640495734387
PD22,pathway,world,Radiative forcing|N2O,W/m2,0.0,-0.007641017513391713,-0.01523701343167252,-0.022789982081984607,-0.030301852722220832,-0.037773666960823724,-0.04520613056751177,-0.05259830725159132,-0.059953602992738345,-0.06727702965267476,-0.07456876355505691,-0.0818288998930435,-0.08905461038562075,-0.09624304002077694,-0.10339056514534446,-0.11049969276269087,-0.1175724882193047,-0.12461125767448893,-0.13162019543161535,-0.13859734038712535,-0.14554051186043515,-0.15244871995308273,-0.15932229688771676,-0.16616498376829134,-0.1729761322351371,-0.1797545337174706,-0.18650955298368097,-0.19324030419131585,-0.19993870991876803,-0.20660280366099967,-0.21323694642533078,-0.21983931624464298,-0.22640872034388915,-0.23294675046340535,-0.23945422383955534,-0.24593207152089672,-0.2523813306001148,-0.2588031424420827,-0.26519875208979915,-0.2715694967841999,-0.27791680006139996,-0.28424260111882527,-0.2905489278703191,-0.296837364729979,-0.3031095212323648,-0.3093670089355597,-0.31561141815066546,-0.32184429647751694,-0.32806712919787334,-0.33428131940025513,-0.3404881656884391,-0.3466888228722321,-0.3528842821059029,-0.3590753699859134,-0.3652627130529348,-0.37144669400659164,-0.37762742531406973,-0.38380473089458794,-0.3899781371246497,-0.3961468548944023,-0.40230932335164815
PD22,pathway,world,Radiative forcing|All other well-mixed GHGs,W/m2,0.0,-0.003501436929699276,-0.004786540644903306,-0.005258471102937538,-0.005431873518145719,-0.005495631597104534,-0.005519104701553352,-0.005527772357476852,-0.005530997677277444,-0.005532222101713757,-0.005532710620173453,-0.0055329284358650995,-0.005533046640581864,-0.005533128152086473,-0.005533196062756776,-0.005533258883724243,-0.0055333200654738325,-0.005533380792524554,-0.005533441303334554,-0.005533501701044878,-0.0055335619016415715,-0.005533621917185739,-0.00553368178609695,-0.005533741521637428,-0.005533801097699872,-0.005533860610743115,-0.005533920089741892,-0.005533979426908265,-0.005534038624358403,-0.005534097836237571,-0.005534157208032127,-0.005534216724064308,-0.005534276396548148,-0.005534336243746265,-0.0055343962636880155,-0.005534456455949657,-0.005534516821370093,-0.005534577361763645,-0.0055346380796222885,-0.005534698977804179,-0.005534760059210508,-0.005534821326458772,-0.005534882781566252,-0.005534944425662147,-0.00553500625874898,-0.005535068279532805,-0.005535130485336924,-0.005535192872105957,-0.0055352554344973645,-0.005535318166047993,-0.00553538105939564,-0.005535444106531417,-0.005535507299058354,-0.005535570628434641,-0.005535634086185297,-0.005535697664072297,-0.005535761354219369,-0.005535825149192647,-0.005535889042042006,-0.005535953026309944,-0.005536017096015667
PD22,pathway,world,Radiative forcing|Tropospheric O3,W/m2,0.05871496776191428,0.06482181722226635,0.06964721713180907,0.07417757101308747,0.07728035799975855,0.08173484539757149,0.08372888691362373,0.08732928790851148,0.08941854794743656,0.0900860137330398,0.0922224896890963,0.09279901962616144,0.09325281747539543,0.09561079992490534,0.09908999467439471,0.10202284105324554,0.10432174201882521,0.10595908640605176,0.10698872235893245,0.10748364709941183,0.1101336949503347,0.11242705604479113,0.11496835802384547,0.11648401513584414,0.11713354434312129,0.11720451500368809,0.11665190535601733,0.1169369418434319,0.11713880339594426,0.1175424846607485,0.11861704719566639,0.11993721642137509,0.12087959604647298,0.12169558509267152,0.12234546533086135,0.12279081845082591,0.12299783327092312,0.12293094173458247,0.12255901199944641,0.12185897351842864,0.12080656771143407,0.11937012417157564,0.11752628593558964,0.11527075698528377,0.11260424910675183,0.10953214636421447,0.10606313269131398,0.10220867348576512,0.0979817463736929,0.0933959320693723,0.08846484226358797,0.0832028450543664,0.0776239983875299,0.07174260652492462,0.06557495396093704,0.05914032243926253,0.05246154597536181,0.04556572546849554,0.038484290012212874,0.03125436180909937,0.02393606426317931
PD22,pathway,world,Radiative forcing|Stratospheric O3,W/m2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
PD22,pathway,world,Radiative forcing|Stratospheric water vapour from CH4 oxidation,W/m2,0.0,0.0031809758291247736,0.006104554646034803,0.008713906638683275,0.011022089405647768,0.013101343709918037,0.015024106367407808,0.016922755864785272,0.018628915603139996,0.019947255219712846,0.02100002877728403,0.021872452471908894,0.02269968611640084,0.023601661020729758,0.02466883521273085,0.025807075058029462,0.026943709060996773,0.028026884483197928,0.028967823951681924,0.029846330983004533,0.0307027543888208,0.03157583778908715,0.03245758447262766,0.03327652988513561,0.03405571850151014,0.03482216378364807,0.03543525579761533,0.03591624189828107,0.03640492567312473,0.036939441899285504,0.03748125488113676,0.038028403903418925,0.038604565661911366,0.03918925494750979,0.03977411260735776,0.0403504514081659,0.040909413070792565,0.04144200912532537,0.0419391269637117,0.04239164442318379,0.04279044767700606,0.043121721764451955,0.043372246803495634,0.04353411139575072,0.04359957150888503,0.043561164473334815,0.04341181095873875,0.043144906146886326,0.0427543965908711,0.042234843538100274,0.04158149557280491,0.040790509910824994,0.0398590068926739,0.0387849666548056,0.03756745517064937,0.036206916656407705,0.03470533047012931,0.03306632586251812,0.031295243177736846,0.029399403708649893,0.027391685948812645
PD22,pathway,world,Radiative forcing|Contrails,W/m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,pathway,world,Radiative forcing|Aerosols,W/m2,-0.03673854384017912,-0.03817666380252426,-0.039286629842405635,-0.03835524606151833,-0.037707723340514365,-0.03853197888904571,-0.03853286346191265,-0.03990986830755931,-0.04041279878806543,-0.04131530794322387,-0.042205519757752816,-0.04219310881687095,-0.0438241276604196,-0.04577522735478229,-0.04777776773741145,-0.04925490562675347,-0.05013212532337056,-0.05121949856231925,-0.05249554774035182,-0.054130191709142336,-0.0572099901015361,-0.05844990879973778,-0.05945928473024264,-0.06025072994275184,-0.060821734752557116,-0.06054908593454521,-0.0612799530869539,-0.06140599797314861,-0.060742669166417615,-0.059994237025040115,-0.059994237025040115,-0.05958386990881932,-0.05915863629487324,-0.058412442973031206,-0.05730757136489349,-0.055810787341888546,-0.05389603660015942,-0.051536481024724,-0.04871226527952362,-0.0454149019743743,-0.04163677332733863,-0.03737886736495961,-0.03265318456500784,-0.027480572355117236,-0.021889834897953653,-0.01591643261370088,-0.009599393003127467,-0.0029798231219241578,0.0039017366370641734,0.011007148527827143,0.018301859305212335,0.025754151803605775,0.033337573593647876,0.04102906719150213,0.04880647560764708,0.05664810933063208,0.06453253124221063,0.07243762973099707,0.08034065037027543,0.08821352333411739,0.09600166563009094
PD22,pathway,world,Radiative forcing|Black carbon on snow,W/m2,0.027371830714178296,0.02735365846291946,0.026886812170939658,0.027072179822369865,0.027593881047731268,0.02852574127776877,0.0284117665118372,0.02838227869281943,0.027062901911902235,0.026583836477353892,0.02612377686558667,0.026458079657815173,0.026738351517352963,0.027397361934075184,0.028379670944701202,0.02891662589474171,0.02917787320286814,0.029616522276389046,0.0298966557092012,0.03008824501973631,0.03051745193933014,0.030395018693111005,0.030470838533298534,0.030090159231893315,0.029477317045249207,0.02862204729566375,0.028094153149919036,0.028047647338807265,0.027845132774691573,0.027611498440538996,0.027611498440538996,0.027608797549823018,0.02751095930021456,0.027348080889747176,0.02711310739358766,0.026799828912621046,0.026402961310849224,0.02591834252491144,0.02534326324111637,0.024676779407161047,0.023919988571691468,0.02307621196112621,0.02215103160515392,0.02115214923357555,0.020089058641850087,0.018972567895132127,0.01781415923436983,0.016625398788240167,0.015417332016480847,0.01420001442515826,0.012982189484884697,0.011771337076987723,0.010573187449261272,0.009392044252144802,0.008231245985032467,0.007093265451811558,0.005979942174843143,0.004892691094884096,0.003832639916068658,0.0028010613808426526,0.0018017476196076343
PD22,pathway,world,Radiative forcing|Land use change,W/m2,-0.0014566393840731095,-0.0029336895773525926,-0.004431150579838451,-0.005931831956585483,-0.007432926606734629,-0.008935442904651512,-0.010391838185020952,-0.012057510068910749,-0.013555154171460864,-0.015023567746320673,-0.01647613624248667,-0.01775212520557837,-0.019141560268259306,-0.020449433692153376,-0.021840328165494485,-0.023169729806077535,-0.024589016389343465,-0.025880074717036426,-0.02716912219161263,-0.028550368874056663,-0.029844607807632886,-0.03105776094675616,-0.03227455910786885,-0.033486166815800716,-0.03477821911850766,-0.036077408136512765,-0.037154777342426136,-0.03822206166531057,-0.03933364548736463,-0.04049620632071045,-0.041658767154056274,-0.042737907366398105,-0.043765853102700064,-0.04474584595500761,-0.04567938787730748,-0.04656614045347464,-0.04740486391892112,-0.048193946706627175,-0.048931672129185866,-0.04961623864768885,-0.05024581348926964,-0.05082478587240145,-0.05135129203601785,-0.051823545510298566,-0.052239995437244745,-0.05259950691875407,-0.052901521976696925,-0.0531458462054724,-0.053332245109543985,-0.05346034913431161,-0.05352987667481557,-0.05354091788029509,-0.053494071118704724,-0.053390684786964564,-0.053232722753469824,-0.053022743332514076,-0.05276384566141053,-0.05245953318371019,-0.052113637744295914,-0.05172809694563612,-0.051307093819307516
PD22,pathway,world,Radiative forcing|Volcanic,W/m2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
PD22,pathway,world,Radiative forcing|Solar,W/m2,0.0,0.0005195839500354336,0.0008878852184023752,0.0009976687691905391,0.0008169698930104421,0.0003984010898462414,-0.0001361666490962464,-0.0006310879443260528,-0.0009422609221188204,-0.000979084087682323,-0.000730835964278124,-0.0002697967711570252,0.00026979677115702397,0.0007308359642781242,0.0009790840876823228,0.0009422609221188206,0.0006310879443260532,0.00013616664909624557,-0.0003984010898462406,-0.0008169698930104414,-0.0009976687691905393,-0.0008878852184023752,-0.0005195839500354353,-4.898587196589413e-19,0.0005195839500354329,0.0008878852184023755,0.0009976687691905391,0.0008169698930104429,0.00039840108984624145,-0.00013616664909624638,-0.0006310879443260525,-0.0009422609221188197,-0.000979084087682323,-0.0007308359642781237,-0.0002697967711570223,0.0002697967711570243,0.0007308359642781227,0.0009790840876823228,0.0009422609221188213,0.0006310879443260536,0.00013616664909624608,-0.0003984010898462401,-0.000816969893010442,-0.0009976687691905391,-0.0008878852184023772,-0.0005195839500354327,-9.797174393178825e-19,0.000519583950035434,0.0008878852184023746,0.0009976687691905396,0.0008169698930104412,0.0003984010898462419,-0.00013616664909624765,-0.0006310879443260522,-0.0009422609221188196,-0.0009790840876823224,-0.000730835964278124,-0.0002697967711570262,0.00026979677115702386,0.0007308359642781224,0.0009790840876823226
PD22,baseline,world,Radiative forcing|CO2,W/m2,0.05764763739874543,0.10039523993507035,0.1375412150405505,0.17216336547807742,0.20515252624518984,0.23690744815673057,0.2675918348621883,0.29931396209034794,0.32825343272395563,0.3567079109317831,0.3851002420692085,0.4115194650277547,0.43892376265593613,0.4664585836567265,0.49581058068481154,0.5249986743145348,0.5551002919616156,0.5845083225925177,0.613454656676951,0.6415008948183115,0.6709009145988265,0.6994583215441513,0.7278299491480433,0.7566296671428077,0.7855968734980093,0.8146138753861876,0.84198520657108,0.8695877871928459,0.8979232266145487,0.925927784529371,0.949557557618878,0.975016056654599,1.0010558353597347,1.02752767441087,1.0543638555233228,1.0815312173962777,1.1090111073362343,1.1367909990149156,1.1648614692272523,1.1932146750917265,1.221843602958022,1.2507422340445145,1.2799047656549607,1.30932602283419,1.3390014408187207,1.3689269020027641,1.3990985268223146,1.4295123847781714,1.460164521045508,1.4910507847791048,1.5221665988681656,1.553507203834092,1.5850675969046986,1.6168438792912787,1.6488330015678088,1.6810326705766327,1.7134412913143497,1.7460579041702426,1.7788813711403046,1.8119093283822103,1.8451401789463906
