model,scenario,region,sector,product_category,product_long,product_short,flow_category,flow_long,flow_short,unit,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
PD22,baseline,slovenia,Electric Power,Electricity and Heat,Hydro,HYDRO,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,TJ,15667.2,12373.2,13582.800000000001,16066.800000000001,21110.4,13154.4,15393.6,13244.7996,16138.8288,15360.183000000003,16978.608,17102.850160716076,17227.092321432094,17351.334482148166,17475.57664286424,17599.81880358026,17751.46786398535,17903.11692439044,18054.765984795526,18206.415045200672,18358.064105605765,18643.002757215087,18927.94140882447,19212.880060433854,19497.81871204318,19782.757363652563,19998.579015268704,20214.400666884845,20430.22231850098,20646.043970117065,20861.865621733206,21077.803155510996,21293.740689288737,21509.678223066476,21725.61575684427,21941.553290622007,22184.534479505972,22427.515668389984,22670.496857274004,22913.47804615797,23156.459235041926,23355.18717011573,23584.646531446637,23814.10589277749,24043.56525410834,24273.024615439244,24502.483976770098,24731.943338101002,24961.402699431856,25190.86206076276,25420.32142209361,25649.780783424463,25879.24014475537,26108.69950608622,26338.158867417125,26567.618228747975,26797.07759007882,27026.536951409726,27255.996312740575,27485.455674071483,27714.915035402337,27944.374396733245,28173.833758064095,28403.293119394944,28632.75248072585,28862.211842056702,29091.67120338761,29321.13056471846,29550.589926049313,29780.04928738022,30009.508648711075,30238.96801004198,30468.42737137283,30697.886732703733,30927.346094034583,31156.805455365433,31386.264816696337,31615.72417802719,31845.183539358095,32074.642900688945,32304.102262019795,32533.5616233507,32763.02098468155,32992.48034601245,33221.93970734331,33451.39906867415,33680.85843000506,33910.31779133591,34139.777152666815,34369.23651399766,34598.695875328565
PD22,baseline,slovenia,Electric Power,Electricity and Heat,Hydro,HYDRO,Transformation processes,Autoproducer electricity plants,AUTOELEC,TJ,597.59935,450.00075000000004,453.59895,597.59935,820.8006,554.3996500000001,817.2003,681.2321,796.73065,765.65135,784.02,789.7571216088278,795.4942432176531,801.2313648264808,806.9684864353086,812.7056080441339,819.7082961525347,826.7109842609356,833.7136723693362,840.7163604777396,847.7190485861405,860.8766408713703,874.0342331566029,887.1918254418355,900.3494177270654,913.507010012298,923.4729913989987,933.4389727856994,943.4049541723998,953.3709355590979,963.3369169457986,973.308249415013,983.2795818842252,993.2509143534371,1003.2222468226516,1013.1935792918637,1024.413704740829,1035.6338301897965,1046.8539556387643,1058.0740810877296,1069.2942065366947,1078.4708525642466,1089.0665815233378,1099.6623104824266,1110.2580394415152,1120.8537684006062,1131.449497359695,1142.045226318786,1152.6409552778748,1163.2366842369659,1173.8324131960544,1184.4281421551432,1195.0238711142345,1205.619600073323,1216.2153290324143,1226.8110579915028,1237.4067869505914,1248.0025159096824,1258.598244868771,1269.1939738278622,1279.789702786951,1290.3854317460423,1300.9811607051308,1311.5768896642194,1322.1726186233104,1332.7683475823992,1343.3640765414905,1353.959805500579,1364.5555344596678,1375.151263418759,1385.7469923778478,1396.342721336939,1406.9384502960274,1417.5341792551185,1428.129908214207,1438.7256371732956,1449.3213661323866,1459.9170950914754,1470.5128240505665,1481.108553009655,1491.7042819687435,1502.3000109278348,1512.8957398869234,1523.4914688460146,1534.0871978051034,1544.6829267641917,1555.2786557232828,1565.8743846823713,1576.4701136414624,1587.065842600551,1597.6615715596422
PD22,baseline,slovenia,Electric Power,Electricity and Heat,Hydro,HYDRO,Transformation processes,Main activity producer electricity plants,MAINELEC,TJ,15667.199100000002,12373.1999,13582.7999,16066.799449999999,21110.39915,13154.39905,15393.599600000001,13244.8018,16138.82015,15360.178,16978.59,17102.83202899981,17227.074057999558,17351.316086999363,17475.558115999167,17599.80014499892,17751.449044632107,17903.097944265297,18054.746843898483,18206.395743531728,18358.044643164918,18642.982992694368,18927.92134222388,19212.85969175339,19497.798041282844,19782.736390812355,19998.557813623538,20214.37923643472,20430.200659245897,20646.02208205702,20861.843504868204,21077.78080971818,21293.71811456811,21509.655419418035,21725.592724268015,21941.53002911794,22184.510960403557,22427.49189168922,22670.472822974887,22913.453754260503,23156.43468554611,23355.162409936987,23584.621528004813,23814.080646072583,24043.53976414035,24272.998882208172,24502.458000275943,24731.91711834377,24961.37623641154,25190.83535447936,25420.29447254713,25649.753590614902,25879.212708682728,26108.671826750495,26338.13094481832,26567.590062886087,26797.049180953854,27026.508299021676,27255.967417089443,27485.42653515727,27714.88565322504,27944.344771292865,28173.803889360635,28403.263007428402,28632.722125496224,28862.181243563995,29091.64036163182,29321.099479699587,29550.558597767358,29780.017715835183,30009.476833902954,30238.935951970776,30468.395070038543,30697.854188106365,30927.313306174132,31156.7724242419,31386.23154230972,31615.69066037749,31845.149778445313,32074.608896513084,32304.06801458085,32533.527132648676,32762.986250716443,32992.44536878427,33221.90448685204,33451.36360491981,33680.82272298763,33910.281841055395,34139.74095912322,34369.20007719099,34598.65919525881
PD22,baseline,slovenia,Electric Power,Electricity and Heat,Nuclear,NUCLEAR,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,TJ,20365.2,22374.0,19900.8,19080.0,22932.0,20332.8,20574.0,22626.9756,20795.182200000003,20956.530600000002,22869.972,23037.324632017666,23204.677264035254,23372.02989605291,23539.38252807057,23706.73516008816,23911.00454220068,24115.273924313205,24319.543306425723,24523.81268853832,24728.082070650846,25111.89086015956,25495.699649668357,25879.508439177152,26263.31722868587,26647.126018194667,26937.83507570132,27228.544133207975,27519.25319071462,27809.962248221196,28100.67130572785,28391.536455052643,28682.40160437737,28973.26675370209,29264.13190302689,29554.997052351613,29882.28966587464,30209.58227939773,30536.87489292083,30864.167506443857,31191.460119966876,31459.144155710892,31768.22303713484,32077.301918558718,32386.380799982588,32695.459681406533,33004.53856283041,33313.617444254356,33622.69632567823,33931.77520710218,34240.85408852606,34549.932969949936,34859.011851373885,35168.090732797755,35477.169614221704,35786.248495645574,36095.32737706944,36404.40625849339,36713.48513991726,37022.56402134121,37331.64290276509,37640.72178418904,37949.800665612915,38258.879547036784,38567.95842846073,38877.03730988461,39186.11619130856,39495.19507273243,39804.273954156306,40113.352835580255,40422.43171700413,40731.51059842808,41040.58947985195,41349.66836127589,41658.74724269976,41967.82612412363,42276.90500554758,42585.98388697146,42895.0627683954,43204.14164981928,43513.22053124315,43822.2994126671,44131.378294090966,44440.457175514915,44749.53605693879,45058.61493836266,45367.693819786604,45676.77270121048,45985.85158263442,46294.93046405829,46604.00934548224
PD22,baseline,slovenia,Electric Power,Electricity and Heat,Nuclear,NUCLEAR,Transformation processes,Main activity producer electricity plants,MAINELEC,TJ,61712.729300000006,67800.00044999999,60305.451499999996,57818.1799,69490.9085,61614.542,62345.4523,68566.60200000001,63015.69925,63504.620200000005,69302.9,69810.02885531547,70317.15771063071,70824.28656594617,71331.41542126163,71838.54427657688,72457.54199820093,73076.539719825,73695.53744144904,74314.53516307332,74933.53288469739,76096.58905977462,77259.6452348521,78422.70140992958,79585.75758500682,80748.8137600843,81629.74972019295,82510.6856803016,83391.62164041022,84272.55760051863,85153.49356062728,86034.9025259352,86916.31149124293,87797.72045655064,88679.12942185858,89560.53838716629,90552.33353522004,91544.12868327397,92535.92383132793,93527.71897938168,94519.51412743541,95330.67734008665,96267.27939676761,97203.88145344834,98140.48351012905,99077.08556681,100013.68762349072,100950.28968017167,101886.8917368524,102823.49379353334,103760.09585021407,104696.69790689481,105633.29996357577,106569.90202025649,107506.50407693743,108443.10613361814,109379.70819029886,110316.3102469798,111252.91230366052,112189.51436034146,113126.11641702219,114062.71847370315,114999.32053038388,115935.92258706459,116872.52464374554,117809.12670042628,118745.72875710724,119682.33081378796,120618.9328704687,121555.53492714967,122492.13698383041,123428.73904051135,124365.34109719207,125301.94315387301,126238.54521055374,127175.14726723447,128111.74932391541,129048.35138059616,129984.9534372771,130921.55549395783,131858.15755063854,132794.7596073195,133731.3616640002,134667.96372068115,135604.5657773619,136541.1678340426,137477.76989072355,138414.37194740426,139350.9740040852,140287.57606076592,141224.17811744686
PD22,baseline,slovenia,Electric Power,Electricity and Heat,Offshore wind energy,OFFSHORE,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,slovenia,Electric Power,Electricity and Heat,Onshore wind energy,ONSHORE,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,TJ,0.0,0.0,0.0,15.192,15.156,21.708000000000002,20.808,20.592,21.672,22.14,22.5,22.66464533583152,22.829290671662964,22.99393600749448,23.158581343325995,23.32322667915744,23.52419155561342,23.725156432069404,23.92612130852538,24.127086184981437,24.32805106143742,24.705650901259965,25.083250741082587,25.460850580905213,25.83845042072776,26.216050260550386,26.502056460903393,26.7880626612564,27.0740688616094,27.360075061962334,27.64608126231534,27.932241029358686,28.218400796401966,28.504560563445242,28.790720330488593,29.07688009753187,29.398878034576484,29.72087597162116,30.042873908665847,30.36487184571046,30.686869782755068,30.95022344161571,31.25430229365973,31.558381145703677,31.86245999774762,32.166538849791635,32.47061770183558,32.77469655387959,33.07877540592354,33.38285425796755,33.686933110011495,33.991011962055445,34.29509081409947,34.59916966614341,34.903248518187425,35.20732737023137,35.51140622227531,35.81548507431933,36.11956392636327,36.42364277840729,36.727721630451235,37.03180048249526,37.3358793345392,37.639958186583144,37.94403703862716,38.24811589067111,38.55219474271513,38.856273594759074,39.160352446803024,39.464431298847046,39.768510150891,40.07258900293501,40.376667854978955,40.68074670702297,40.98482555906691,41.288904411110856,41.59298326315487,41.89706211519882,42.201140967242836,42.50521981928678,42.80929867133072,43.113377523374744,43.41745637541869,43.72153522746271,44.02561407950666,44.329692931550596,44.63377178359461,44.937850635638554,45.24192948768257,45.54600833972651,45.850087191770534
PD22,baseline,slovenia,Electric Power,Electricity and Heat,Onshore wind energy,ONSHORE,Transformation processes,Main activity producer electricity plants,MAINELEC,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0073175704814008,1.0146351409627983,1.0219527114441989,1.0292702819255994,1.0365878524069971,1.0455196246939296,1.0544513969808622,1.0633831692677944,1.0723149415547302,1.0812467138416628,1.098028928944887,1.1148111440481148,1.1315933591513425,1.148375574254567,1.1651577893577947,1.1778691760401505,1.1905805627225063,1.203291949404862,1.2160033360872147,1.2287147227695705,1.2414329346381636,1.2541511465067539,1.2668693583753439,1.2795875702439372,1.2923057821125272,1.3066168015367323,1.3209278209609403,1.3352388403851485,1.3495498598093536,1.3638608792335585,1.3755654862940314,1.3890801019404324,1.40259471758683,1.4161093332332275,1.4296239488796283,1.443138564526026,1.4566531801724267,1.4701677958188244,1.4836824114652252,1.4971970271116228,1.5107116427580205,1.5242262584044213,1.5377408740508187,1.5512554896972195,1.564770105343617,1.5782847209900144,1.5917993366364152,1.6053139522828126,1.6188285679292134,1.632343183575611,1.645857799222012,1.6593724148684097,1.6728870305148071,1.686401646161208,1.6999162618076056,1.7134308774540066,1.726945493100404,1.7404601087468017,1.7539747243932027,1.7674893400396003,1.7810039556860011,1.7945185713323986,1.8080331869787991,1.8215478026251966,1.835062418271594,1.8485770339179948,1.8620916495643924,1.8756062652107932,1.8891208808571909,1.9026354965035883,1.916150112149989,1.9296647277963865,1.9431793434427873,1.956693959089185,1.9702085747355822,1.9837231903819827,1.9972378060283804,2.010752421674781,2.024267037321178,2.037781652967579
PD22,baseline,slovenia,Electric Power,Electricity and Heat,Rooftop solar photovoltaics,ROOFTOP,Electricity output,Electricity output -autoproducer electricity plants,ELAUTOE,TJ,10.368,54.431999999999995,135.648,180.576,216.0,229.824,224.64000000000001,238.37759999999997,214.03871999999998,255.2688,310.89312,313.1681023177826,315.44308463556416,317.7180669533467,319.9930492711293,322.2680315889109,325.04485814232487,327.8216846957389,330.5985112491528,333.3753378025678,336.1521643559818,341.3696395699343,346.5871147838879,351.8045899978415,357.02206521179403,362.23954042574763,366.19142309095173,370.1433057561558,374.09518842135975,378.0470710865628,381.9989537517669,385.9529583204149,389.90696288906196,393.86096745770897,397.814972026357,401.768976595004,406.21817407417575,410.66737155334835,415.11656903252106,419.5657665116928,424.01496399086443,427.6538457982689,431.85544682217926,436.0570478460886,440.2586488699979,444.4602498939082,448.66185091781756,452.86345194172793,457.06505296563734,461.2666539895477,465.46825501345705,469.66985603736646,473.87145706127683,478.0730580851862,482.27465910909655,486.47626013300584,490.6778611569151,494.87946218082544,499.0810632047348,503.28266422864516,507.4842652525545,511.68586627646494,515.8874673003743,520.0890683242836,524.290669348194,528.4922703721033,532.6938713960137,536.8954724199231,541.0970734438324,545.2986744677428,549.5002754916522,553.7018765155626,557.903477539472,562.1050785633823,566.3066795872917,570.508280611201,574.7098816351114,578.9114826590209,583.1130836829312,587.3146847068406,591.5162857307499,595.7178867546603,599.9194877785696,604.12108880248,608.3226898263894,612.5242908502986,616.7258918742089,620.9274928981182,625.1290939220286,629.3306949459379,633.5322959698483
PD22,baseline,slovenia,Electric Power,Electricity and Heat,Rooftop solar photovoltaics,ROOFTOP,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,TJ,0.864,1.728,5.184,5.184,6.048000000000001,6.912,6.048000000000001,6.886080000000001,6.255360000000001,6.55776,7.23168,7.284598328098936,7.337516656197849,7.3904349842967845,7.44335331239572,7.4962716404946335,7.560863359506597,7.625455078518562,7.690046797530524,7.754638516542512,7.8192302355544765,7.9405938448721605,8.06195745418987,8.183321063507579,8.304684672825264,8.426048282142974,8.517972962986033,8.609897643829092,8.701822324672149,8.793747005515185,8.885671686358243,8.97764572476411,9.069619763169957,9.161593801575801,9.25356783998167,9.345541878387516,9.449034591337153,9.552527304286809,9.656020017236466,9.759512730186103,9.863005443135735,9.947649415922816,10.04538279160058,10.143116167278322,10.240849542956061,10.338582918633824,10.436316294311565,10.53404966998933,10.63178304566707,10.729516421344833,10.827249797022574,10.924983172700315,11.02271654837808,11.12044992405582,11.218183299733584,11.315916675411323,11.413650051089062,11.511383426766825,11.609116802444564,11.706850178122329,11.80458355380007,11.902316929477834,12.000050305155574,12.097783680833313,12.195517056511076,12.293250432188817,12.390983807866581,12.48871718354432,12.586450559222062,12.684183934899826,12.781917310577567,12.87965068625533,12.97738406193307,13.075117437610832,13.172850813288571,13.27058418896631,13.368317564644073,13.466050940321814,13.563784315999577,13.661517691677318,13.759251067355057,13.856984443032822,13.954717818710561,14.052451194388325,14.150184570066067,14.247917945743804,14.345651321421567,14.443384697099306,14.541118072777069,14.638851448454808,14.736584824132573
PD22,baseline,slovenia,Electric Power,Electricity and Heat,Rooftop solar photovoltaics,ROOFTOP,Transformation processes,Autoproducer electricity plants,AUTOELEC,TJ,10.368000000000002,54.43200000000001,135.648,180.57600000000002,216.0,229.82399999999998,224.64000000000001,238.3752,214.03439999999998,255.27120000000002,310.8912,313.1661682680473,315.4411365360935,317.7161048041407,319.99107307218793,322.2660413402342,325.04285074464536,327.8196601490566,330.59646955346767,333.3732789578799,336.1500883622911,341.3675313543906,346.5849743464912,351.8024173385918,357.01986033069136,362.23730332279194,366.1891615821336,370.1410198414752,374.09287810081673,378.04473636015734,381.996594619499,385.95057476918015,389.9045549188604,393.8585350685406,397.81251521822185,401.76649536790205,406.2156653699165,410.6648353719318,415.11400537394724,419.5631753759617,424.01234537797603,427.65120471253493,431.85277978838326,436.0543548642306,440.25592994007786,444.4575050159262,448.65908009177355,452.86065516762187,457.06223024346923,461.26380531931756,465.46538039516486,469.6669554710122,473.86853054686054,478.07010562270784,482.27168069855617,486.4732557744034,490.67483085025066,494.8764059260989,499.0779810019462,503.27955607779455,507.4811311536419,511.6827062294903,515.8842813053376,520.0858563811848,524.2874314570331,528.4890065328805,532.6905816087288,536.8921566845761,541.0937317604235,545.2953068362718,549.4968819121192,553.6984569879675,557.9000320638147,562.101607139663,566.3031822155102,570.5047572913575,574.7063323672057,578.9079074430531,583.1094825189014,587.3110575947487,591.512632670596,595.7142077464442,599.9157828222915,604.1173578981399,608.3189329739872,612.5205080498345,616.7220831256827,620.9236582015301,625.1252332773784,629.3268083532256,633.528383429074
