Scenario,Region,Sector,Subsector,Product_category,Product_long,Product,Flow_category,Flow_long,Flow,Hydrogen,Flexible,Non-Energy Use,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
pathway,eritrea,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Electricity output,Electricity output -main activity producer CHP plants,ELMAINC,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,eritrea,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,eritrea,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-autoproducer CHP plants,HEAUTOC,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,eritrea,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-autoproducer heat plants,HEAUTOH,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,eritrea,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-main activity producer CHP plants,HEMAINC,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,eritrea,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-main activity producer heat plants,HEMAINH,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,finland,Industrial,High Temperature,Electricity and Heat,Heat,HEAT,Electricity output,Electricity output -autoproducer CHP plants,ELAUTOC,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.2,399.6,572.4,579.6,601.2,590.4,554.4,540.0,536.4,478.8,518.4,504.0,568.8000000000001,453.6,446.4,370.8,464.4,504.0,475.2,482.4,491.3763580510558,488.13012935282495,483.59428952867216,477.62443911176206,470.0786684941047,460.82457540716985,449.747908763746,436.76256922194057,421.8213907305801,404.92678484693295,386.1400144778741,365.5876660888713,343.4639081454492,320.0274336938812,295.59259928726885,270.51511288885393,245.17352210961823,219.9484939311282,195.2022617479544,171.2605418162284,148.39871754700715,126.83330369246846,106.7188411888377,88.14963241455325,71.1652323502069,55.75840114301786,41.884260522466775,29.46960087019625,18.421569765140816,8.63526413846057,0.0
pathway,finland,Industrial,High Temperature,Electricity and Heat,Heat,HEAT,Electricity output,Electricity output -autoproducer electricity plants,ELAUTOE,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.4,97.2,100.8,104.4,140.4,183.6,147.6,122.4,172.8,140.4,136.8,118.8,187.2,183.6,208.8,208.8,190.8,259.2,259.2,248.4,253.0221545188272,251.35058899511137,249.01496998118196,245.94094252769835,242.0554337768151,237.29026644100531,231.5866097365558,224.90012892771568,217.20653701798528,208.50707577939087,198.83329103711424,188.2503653741203,176.85828105997012,164.79024570804336,152.20812948374294,139.2950954427681,126.24606735495269,113.25706030781976,100.51459746723026,88.18639839790865,76.41426500554846,65.30968622970394,54.952239119625375,45.39048236271773,36.64478382212147,28.71141551394209,21.56726847798666,15.174645224205506,9.4857336850352,4.446516608610295,0.0
pathway,finland,Industrial,High Temperature,Electricity and Heat,Heat,HEAT,Electricity output,Electricity output -main activity producer CHP plants,ELMAINC,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.2,93.6,72.0,68.4,61.2,72.0,97.2,93.6,385.2,183.6,259.2,154.8,273.6,320.40000000000003,324.0,255.6,255.6,183.6,172.8,180.0,183.34938733248347,182.138107967472,180.4456304211463,178.21807429543358,175.40248824406893,171.94946843551114,167.81638386706942,162.97110791863454,157.39604131738062,151.0920838981093,144.0820949544306,136.41330824211616,128.15817468113778,119.4132215275676,110.29574600271228,100.9384749585276,91.4826575035889,82.07033355639112,72.83666483132626,63.90318724486136,55.37265580112208,47.325859586741984,39.82046313016332,32.89165388602734,26.55419117545034,20.805373560827576,15.628455418830924,10.99611972768517,6.873720061619707,3.222113484500227,0.0
pathway,finland,Industrial,High Temperature,Electricity and Heat,Heat,HEAT,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,57.6,108.0,136.8,122.4,46.8,68.4,57.6,129.6,14.4,14.4,18.0,0.0,7.2,3.6,3.6,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,finland,Industrial,High Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-autoproducer CHP plants,HEAUTOC,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.5,268.0,273.0,256.0,301.5,254.0,372.5,395.0,1006.5,554.0,601.5,441.0,679.5,859.5,855.0,635.5,680.5,410.5,359.5,377.5,384.524409544514,381.9840875428927,378.4345860221263,373.7629058140343,367.8579961785335,360.6162463022525,351.9482494989929,341.7866291071364,330.09447554061774,316.8736759529793,302.17217136276423,286.0890214522159,268.77617190071953,250.4360618147599,231.3146895334661,211.6904127602454,191.85946226447123,172.11972731965366,152.7546720768093,134.0191843607509,116.12876424957553,99.25284441108391,83.51236017575923,68.98110745541845,55.690039826291695,43.63349177340229,32.776344003381496,23.06130665111749,14.415718462563577,6.757488002215723,0.0
pathway,finland,Industrial,High Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-autoproducer heat plants,HEAUTOH,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1234.0,1181.0,1362.0,1412.5,1493.5,1586.5,1404.5,1291.0,1815.5,1153.0,1060.5,1021.5,1169.5,1378.0,1408.0,1353.0,1859.5,1955.0,1863.5,1906.0,1941.4662903095195,1928.6401877000087,1910.718731015027,1887.1313867060912,1857.3174588510856,1820.7538157671347,1776.9890425035242,1725.6829538495415,1666.6491930607085,1599.8972883877575,1525.6692943508042,1444.4653639415192,1357.0526719013812,1264.4533346196883,1167.9093993398317,1068.8262959497426,968.6996955657804,869.0336431026751,771.259350936155,676.6637493816986,586.3348997607707,501.1282687351679,421.6544595893961,348.2860683709339,281.1793798911574,220.30578892742983,165.48797793495396,116.4366900053774,72.78505798581773,34.11860167476334,0.0
pathway,finland,Industrial,High Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-main activity producer heat plants,HEMAINH,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.5,5.5,2.5,19.0,7.5,29.5,0.5,0.0,5.0,0.0,89.5,356.0,330.0,623.0,628.5,886.5,857.0,1077.0,1880.0,2014.5,2177.0,2139.0,2102.0,2141.113400960446,2126.9683497090336,2107.2039730291644,2081.191067605563,2048.311279383516,2007.9876813969136,1959.722438269889,1903.1403824720549,1838.035993606301,1764.4197797434772,1682.5586866345182,1593.004299582935,1496.6026843319537,1394.4810647274849,1288.0092116538965,1178.737079793473,1068.3141448474662,958.3991174196346,850.5703859747105,746.2472199372146,646.6295694108815,552.6608713962873,465.0145194422407,384.10142482460833,310.0939436155368,242.96052902699785,182.50562939101428,128.41024259774576,80.26977538624806,37.627125246775,0.0
pathway,finland,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Electricity output,Electricity output -autoproducer CHP plants,ELAUTOC,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,finland,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Electricity output,Electricity output -autoproducer electricity plants,ELAUTOE,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,finland,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Electricity output,Electricity output -main activity producer CHP plants,ELMAINC,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,finland,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,finland,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-autoproducer CHP plants,HEAUTOC,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.5,268.0,273.0,256.0,301.5,254.0,372.5,395.0,1006.5,554.0,601.5,441.0,679.5,859.5,855.0,635.5,680.5,410.5,359.5,377.5,384.524409544514,381.9840875428927,378.4345860221263,373.7629058140343,367.8579961785335,360.6162463022525,351.9482494989929,341.7866291071364,330.09447554061774,316.8736759529793,302.17217136276423,286.0890214522159,268.77617190071953,250.4360618147599,231.3146895334661,211.6904127602454,191.85946226447123,172.11972731965366,152.7546720768093,134.0191843607509,116.12876424957553,99.25284441108391,83.51236017575923,68.98110745541845,55.690039826291695,43.63349177340229,32.776344003381496,23.06130665111749,14.415718462563577,6.757488002215723,0.0
pathway,finland,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-autoproducer heat plants,HEAUTOH,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1234.0,1181.0,1362.0,1412.5,1493.5,1586.5,1404.5,1291.0,1815.5,1153.0,1060.5,1021.5,1169.5,1378.0,1408.0,1353.0,1859.5,1955.0,1863.5,1906.0,1941.4662903095195,1928.6401877000087,1910.718731015027,1887.1313867060912,1857.3174588510856,1820.7538157671347,1776.9890425035242,1725.6829538495415,1666.6491930607085,1599.8972883877575,1525.6692943508042,1444.4653639415192,1357.0526719013812,1264.4533346196883,1167.9093993398317,1068.8262959497426,968.6996955657804,869.0336431026751,771.259350936155,676.6637493816986,586.3348997607707,501.1282687351679,421.6544595893961,348.2860683709339,281.1793798911574,220.30578892742983,165.48797793495396,116.4366900053774,72.78505798581773,34.11860167476334,0.0
pathway,finland,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-main activity producer heat plants,HEMAINH,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.5,5.5,2.5,19.0,7.5,29.5,0.5,0.0,5.0,0.0,89.5,356.0,330.0,623.0,628.5,886.5,857.0,1077.0,1880.0,2014.5,2177.0,2139.0,2102.0,2141.113400960446,2126.9683497090336,2107.2039730291644,2081.191067605563,2048.311279383516,2007.9876813969136,1959.722438269889,1903.1403824720549,1838.035993606301,1764.4197797434772,1682.5586866345182,1593.004299582935,1496.6026843319537,1394.4810647274849,1288.0092116538965,1178.737079793473,1068.3141448474662,958.3991174196346,850.5703859747105,746.2472199372146,646.6295694108815,552.6608713962873,465.0145194422407,384.10142482460833,310.0939436155368,242.96052902699785,182.50562939101428,128.41024259774576,80.26977538624806,37.627125246775,0.0
pathway,france,Industrial,High Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-autoproducer heat plants,HEAUTOH,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,36.0,22.5,21.5,21.9315,0.0,0.0,9.005,14.258,6.9855,25.935,8.173,21.125,21.518087818881742,21.37593072673803,21.177299681370645,20.91587121939464,20.585430911977536,20.18018067055652,19.69511727328801,19.126470304339747,18.472174293498146,17.73233484637533,16.909634755068595,16.009617425637245,15.0407857785502,14.014468359832591,12.944431301707208,11.846251574993866,10.736506332018422,9.631865535437573,8.548191914232044,7.499749058598315,6.4985964099928,5.55421546538847,4.673373797915001,3.8602010463462655,3.1164293810077126,2.4417417581804592,1.834172892904462,1.2905168291519402,0.8067074238984269,0.3781508186670415,0.0
pathway,france,Industrial,High Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-main activity producer heat plants,HEMAINH,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,6.0,0.9265,23.4255,30.563,113.4265,238.523,247.257,232.625,476.1405,634.306,646.1089804517682,641.8405261800849,635.8763669439758,628.0266324113295,618.1047261563466,605.9365529191962,591.3718843621408,574.2975087746523,554.6514076881247,532.4367520504118,507.73409623425033,480.7098883212429,451.6194397182987,420.8029049681407,388.6736303555357,355.6993349835767,322.3777697248414,289.20947220455685,256.67074179166246,225.1898616029946,195.12893228103636,166.7726482834887,140.3242149235632,115.9076300546136,93.57490437630668,73.31651823263496,55.07346134942759,38.74947066660593,24.2224548744764,11.35447731055217,0.0
pathway,france,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-autoproducer heat plants,HEAUTOH,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,36.0,22.5,21.5,21.9315,0.0,0.0,9.005,14.258,6.9855,25.935,8.173,21.125,21.518087818881742,21.37593072673803,21.177299681370645,20.91587121939464,20.585430911977536,20.18018067055652,19.69511727328801,19.126470304339747,18.472174293498146,17.73233484637533,16.909634755068595,16.009617425637245,15.0407857785502,14.014468359832591,12.944431301707208,11.846251574993866,10.736506332018422,9.631865535437573,8.548191914232044,7.499749058598315,6.4985964099928,5.55421546538847,4.673373797915001,3.8602010463462655,3.1164293810077126,2.4417417581804592,1.834172892904462,1.2905168291519402,0.8067074238984269,0.3781508186670415,0.0
pathway,france,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-main activity producer heat plants,HEMAINH,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,6.0,0.9265,23.4255,30.563,113.4265,238.523,247.257,232.625,476.1405,634.306,646.1089804517682,641.8405261800849,635.8763669439758,628.0266324113295,618.1047261563466,605.9365529191962,591.3718843621408,574.2975087746523,554.6514076881247,532.4367520504118,507.73409623425033,480.7098883212429,451.6194397182987,420.8029049681407,388.6736303555357,355.6993349835767,322.3777697248414,289.20947220455685,256.67074179166246,225.1898616029946,195.12893228103636,166.7726482834887,140.3242149235632,115.9076300546136,93.57490437630668,73.31651823263496,55.07346134942759,38.74947066660593,24.2224548744764,11.35447731055217,0.0
pathway,israel,Industrial,High Temperature,Electricity and Heat,Heat,HEAT,Electricity output,Electricity output -autoproducer electricity plants,ELAUTOE,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871.308,572.2776,899.136,915.8668596032214,909.816276919116,901.36201307971,890.2349247205499,876.170509276773,858.9219847290651,838.2764006927853,814.0732782751634,786.2247055885798,754.7351774878356,719.7188807163718,681.4117573310186,640.1757141672194,596.4929241745059,550.9493104327485,504.207870112837,456.9741707619273,409.95773018088505,363.83370816544095,319.2092009255315,276.597490257765,236.40213380769356,198.91117742779196,164.30038949148377,132.64349575960955,103.92700201104594,78.06726050814416,54.92781726373289,34.33560645180273,16.095101277775484,0.0
pathway,israel,Industrial,High Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-autoproducer CHP plants,HEAUTOC,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,israel,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Electricity output,Electricity output -autoproducer electricity plants,ELAUTOE,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,israel,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-autoproducer CHP plants,HEAUTOC,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,japan,Industrial,High Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-main activity producer heat plants,HEMAINH,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,japan,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-main activity producer heat plants,HEMAINH,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,korea,Industrial,High Temperature,Electricity and Heat,Heat,HEAT,Electricity output,Electricity output -autoproducer CHP plants,ELAUTOC,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,302.40000000000003,288.0,288.0,0.0,147.6,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,korea,Industrial,High Temperature,Electricity and Heat,Heat,HEAT,Electricity output,Electricity output -autoproducer electricity plants,ELAUTOE,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.6,241.2,230.4,144.0,0.0,259.2,259.2,406.8,367.2,10.8,450.0,511.2,413.9136,432.4068,397.5192,406.9845520479458,404.61374410636427,401.1630925489569,396.51056869539207,390.5359344721605,383.1265967072412,374.184838495314,363.6362083081274,351.43859089857347,337.59119567336063,322.14243114770466,305.195463925112,286.9102706258124,267.5012452736348,247.22993496082768,226.39317923754496,205.30768396128263,184.29268625186785,163.65269818287692,143.66226431318614,124.5542538343832,106.51255365114054,89.66930768830298,74.10622415455936,59.85905356363514,46.92415891697152,35.26612547525917,24.825525082873867,15.52618575916324,7.281560459013519,0.0
pathway,korea,Industrial,High Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-autoproducer CHP plants,HEAUTOC,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663.5,1480.5,1521.0,1491.0,1093.5,1208.0,1876.0,1333.5,1079.5,1093.356,1086.0935,1084.7855,1110.6153886041402,1104.1457185144627,1094.729275799173,1082.0330578183775,1065.72894829822,1045.509693047186,1021.1086335441368,992.3225998835682,959.03666425975,921.2486692318868,879.0907162315139,832.8443353974717,782.9460850594312,729.9810225638976,674.6628807148156,617.8017014921286,560.261739809755,502.9141581138108,446.589935843756,392.038274438346,339.8946479135052,290.6608630947368,244.6975259944918,202.22760918872768,163.34867183661754,128.05078897529074,96.2373177364559,67.74608532062825,42.36922689984976,19.87056525398316,0.0
pathway,korea,Industrial,High Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-autoproducer heat plants,HEAUTOH,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,365.5,345.5,218.0,0.0,392.5,392.5,616.5,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,korea,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Electricity output,Electricity output -autoproducer CHP plants,ELAUTOC,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,korea,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Electricity output,Electricity output -autoproducer electricity plants,ELAUTOE,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
