Model,Scenario,Region,Product,Flow,Unit,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
PD22,baseline,Belgium,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Belgium,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-118094.4,-108748.8,-113400,-123206.4,-124682.4,-126295.2,-121014,-124300.8,-116233.2,-128689.2,-138666.24,-112209.84,-105730.2,-94430.52,-85743.36,-94844.52,-89822.52,-92230.2,-95364.36,-101163.96
PD22,baseline,Belize,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95.868
PD22,baseline,Belize,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-223.1784,-160.9488,-172.5444,-363.2976,-292.6404,-302.67,-111.8448,-133.8984,-39.726,-250.668,-43.56,-24.84,-61.92,-31.68,-43.2,-93.96,-114.84,-125.64,-258.8436,-494.0532
PD22,baseline,Benin,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Benin,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-296.4492,-231.5592,-220.8312,-282.7044,-285.3936,-383.1696,-540.7812,-784.5408,-810.7632,-457.9632,-408.87,-260.8524,-453.618,-331.3368,-697.8636,-1162.6452,-955.5732,-1168.434,-1168.434,-4825.0656
PD22,baseline,Bhutan,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Bhutan,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-0.936,-1.296,-1.908,-4.464,-6.156,-6.156,-6.39,-6.3,-3.582,-0.846,-1.08,-1.1556,-0.6372,-1.944,-0.036,-0.072,0,-0.972,-0.144,-0.0216
PD22,baseline,Bolivia (Plurinational State of),FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,-1374.48,-1621.08,-1748.16,-1947.6,-2024.28,-2540.16,-2856.6,-2993.76,-3094.2,-3237.84,-3139.2,-2187.72,-2595.6,-2570.76,-2418.12,-1860.48,-1857.24,-2264.94,-2216.7756,-2244.06
PD22,baseline,Bolivia (Plurinational State of),FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-4385.52,-5122.4868,-5447.9844,-6556.2264,-6586.8552,-8091.8244,-8549.9028,-9334.188,-10987.902,-11911.284,-13953.3876,-15203.6136,-16392.6828,-17112.222,-20087.28,-21319.8264,-25022.88,-23922.72,-22918.7628,-21181.32
PD22,baseline,"Bonaire, Sint Eustatius and Saba",FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,"Bonaire, Sint Eustatius and Saba",FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-311.4,-315.36,-244.08,-326.88,-341.28,-342.72,-329.04,-334.44,-322.56,-336.96,-356.4,-288.72,-292.32,-286.56,-283.68,-312.12,-298.44,-364.68,-329.04,-373.32
PD22,baseline,Bosnia and Herzegovina,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Bosnia and Herzegovina,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-19206,-19645.2,-19861.2,-24354,-24296.4,-23774.4,-26827.2,-28018.8,-35290.8,-33307.2,-32050.8,-38437.2,-34772.4,-36021.6,-39916.8,-39193.2,-43567.2,-44726.4,-45032.4,-39704.4
PD22,baseline,Botswana,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,-140.4,-140.4,-140.4,-145.08,-124.02,-117,-117,-117,-117,-100.62,-112.32,-107.64,-116.532,-106.704,-125.892,-113.724,-117,-117,-117,-117
PD22,baseline,Botswana,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-3697.2,-3724.56,-3759.48,-3368.16,-2963.16,-3390.12,-3517.56,-2957.4,-2509.2,-2234.52,-1981.08,-1718.496,-1258.2,-3318.84,-8326.8,-10528.56,-9968.4,-11062.8,-12596.4,-11854.8
PD22,baseline,Brazil,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Brazil,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-99227.16,-122555.0124,-115005.1608,-107442.63,-139092.516,-134466.6996,-136235.2968,-128038.086,-197500.608,-124430.9616,-217440.252,-169080.5196,-270094.8204,-397246.6368,-485493.1128,-459430.9452,-320863.2984,-355181.4288,-297348.12,-313651.3896
PD22,baseline,British Virgin Islands,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,British Virgin Islands,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-342,-360,-396,-432,-504,-569.88,-598.32,-645.84,-648.36,-672.12,-705.96,-688.32,-709.56,-708.12,-709.92,-712.8,-720,-1061.5392,-1061.5392,-1061.5392
PD22,baseline,Brunei Darussalam,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,-1171.8,-1197.72,-1221.48,-1356.48,-1287.108,-1263.42,-1260.144,-1258.884,-1268.352,-1234.044,-1213.056,-1100.268,-1355.148,-1457.3268,-1492.236,-1523.0556,-1537.884,-1558.944,-1584.8316,-1539.9936
PD22,baseline,Brunei Darussalam,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-8967.2364,-9283.5288,-9725.3208,-10130.2416,-10461.996,-10486.1196,-10613.916,-10962.3528,-11056.176,-11767.2516,-12438.9396,-12302.46,-12788.0532,-12805.1712,-13104.3312,-13592.574,-13833.5724,-13401.954,-13866.3864,-14476.9752
PD22,baseline,Bulgaria,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Bulgaria,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-71208,-80078.4,-71071.2,-79246.8,-77122.8,-75456,-78278.4,-91321.2,-93085.2,-84211.2,-89876.0448,-107103.6,-91627.2,-79043.7528,-85168.8,-88444.8,-78246,-83654.3844,-75651.624,-71071.776
PD22,baseline,Burkina Faso,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Burkina Faso,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-1051.5024,-1122.1956,-1083.312,-1255.1832,-1338.444,-1496.7072,-1683.8244,-1804.662,-1740.4848,-2042.9748,-1612.1952,-1613.9592,-1902.2868,-2250.828,-2806.776,-3260.4228,-3001.266,-3448.4508,-3151.0584,-2117.16
PD22,baseline,Burundi,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Burundi,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.1976,-63.1296,-46.458,-10.3968,-83.0664,-112.986,-103.3128,-86.7096,-129.0096,-191.9412,-285.57
PD22,baseline,Cabo Verde,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Cabo Verde,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-510.2856,-610.4412,-623.9124,-695.8332,-764.5788,-826.5888,-876.5316,-941.94,-1009.026,-1046.304,-1202.1156,-1166.688,-1081.2132,-1108.9152,-1124.784,-1204.2504,-1301.0616,-1259.7552,-1224.9648,-1299.3336
PD22,baseline,Cambodia,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57.888,-308.1888,-894.3624,-627.9768,-387.5508,-363.708,-330.1956,-213.6564,-42.4548,-284.5044,-129.366,-3.3192,-1.8324
PD22,baseline,Cambodia,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-1890,-1890,-1882.962,-2146.9536,-2573.3124,-3008.556,-3725.334,-4601.7936,-4851.6768,-3356.0964,-2722.9428,-3050.8488,-2854.6308,-2361.6684,-4070.3076,-8206.8732,-10056.6756,-13761.882,-12077.8308,-16075.2636
PD22,baseline,Cameroon,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Cameroon,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1473.516,-973.008,-1731.06,-2031.732,-2158.236,-2510.928,-3722.58,-3823.4916,-4515.84,-4515.84,-4728.7872,-4728.7872,-4728.7872
PD22,baseline,Canada,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Canada,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-596700,-614757.6,-596037.6,-602150.4,-571770,-565848,-535406.4,-561250.8,-534675.6,-478965.6,-503143.2,-509169.6,-475585.2,-469231.2,-479185.2,-484574.4,-475023.6,-432752.4,-429660,-419468.4
PD22,baseline,Cayman Islands,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Cayman Islands,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-1764,-1860.0012,-1928.0016,-2023.9992,-1803.9996,-1928.0016,-2220.0012,-2415.9996,-2459.9988,-2389.6008,-2373.9984,-2376,-2348.3988,-2382.4008,-2418.8004,-2494.8,-2592.2232,-2579.6448,-2506.2948,-2646.7056
PD22,baseline,Central African Republic,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Central African Republic,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-18.72,-18.72,-18.72,-18.72
PD22,baseline,Chad,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Chad,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-336.24,-336.24,-336.24,-376.812,-376.812,-376.812,-376.812,-432,-432,-432,-432,-432,-432,-432,-432,-1172.304,-1172.304,-1172.304,-1172.304,-1172.304
PD22,baseline,Chile,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Chile,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-74235.6,-70030.8,-70038,-84027.6,-97887.6,-87134.4,-89110.8,-117626.4,-116604,-111513.6,-129693.6,-142894.8,-159588,-168627.6,-144406.8,-153054,-161960.4,-160344,-159005.1708,-166713.8976
PD22,baseline,China,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,China,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-4002368.4,-4251571.2,-4808556,-5680576.8,-6455433.6,-7351704,-8505360,-9767484,-9991314,-10663488,-11905848,-13702319.9964,-13906116,-15156036.0036,-15207165.4248,-15233376.0744,-15740531.9964,-16830612,-18020719.098,-18387180
PD22,baseline,Chinese Taipei,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Chinese Taipei,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-488422.8,-509590.8,-540406.8,-576399.6,-608313.6,-634179.6,-662421.6,-685152,-668710.8,-638467.2,-697424.4,-713383.2,-706867.2,-707976,-736311.6,-749376,-779119.2,-835603.2,-834634.8,-804265.2
PD22,baseline,Colombia,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,-684.3312,-684.3312,-684.3312,-684.3312,-684.3312,-684.3312,-685.944,-685.944,-684.3312,-684.3312,-684.3312,-720.5976,-756.864,-905.0832,-1204.6752,-1356.048,-1373.022,-1431.2772,-1589.5044
PD22,baseline,Colombia,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-50845.6584,-52909.6428,-51533.6508,-49968.2628,-47202.8004,-50524.0776,-53342.4024,-52387.8048,-48552.3792,-73475.6472,-78562.3932,-55700.586,-64159.9812,-83009.1276,-90562.1256,-99483.4224,-89622.6768,-55881.3348,-68838.9156,-83616.4368
PD22,baseline,Comoros,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Comoros,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-126,-115.2,-96.8076,-100.0584,-129.6144,-136.4544,-126.144,-168.48,-154.8,-167.04,-228.96,-206.64,-210.24,-201.96,-189,-136.44,-180.432,-180.432,-180.432,-180.432
PD22,baseline,Congo,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Congo,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-3.06,-0.504,-2.052,-204.696,-244.044,-283.068,-290.88,-259.56,-311.04,-669.6,-1235.88,-1806.12,-2566.8,-2998.8,-4102.2,-5181.48,-5924.52,-5935.32,-5664.24,-5664.24
PD22,baseline,Cook Islands,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Cook Islands,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-88.9092,-93.0132,-99.774,-104.8284,-107.1288,-109.0584,-115.7544,-121.302,-120.7692,-117.5652,-121.4352,-120.9204,-118.4364,-115.2576,-112.2984,-105.588,-106.5168,-110.7612,-111.3444,-103.7484
PD22,baseline,Costa Rica,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Costa Rica,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-224.28,-353.52,-434.52,-558,-231.48,-965.16,-1908,-2599.92,-2436.48,-1624.32,-2308.32,-3107.88,-2989.08,-4305.6,-3754.8,-389.232,-694.8936,-134.694,-570.7836,-344.2896
PD22,baseline,Croatia,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Croatia,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-17312.4,-20124,-24674.4,-27842.4,-22550.4,-21589.2,-22593.6,-28087.2,-24980.4,-21175.2,-19792.8,-21438,-19191.6,-16819.2,-12596.4,-13420.8,-15303.6,-16803,-13559.04,-15505.2
PD22,baseline,Cuba,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35.478,-35.9496,-43.992,-57.2364,-55.818,-102.6504,-137.1816,-150.426,-152.7912,-355.7268,-453.2652,-501.894
PD22,baseline,Cuba,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-49111.2,-50175,-51324.84,-52509.24,-51787.44,-52095.96,-56155.68,-60198.12,-59882.04,-60137.64,-59312.16,-60571.8,-62867.88,-65141.5464,-66155.1264,-69449.76,-69786,-69951.24,-71138.52,-70150.68
PD22,baseline,Curaçao,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Curaçao,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-2899.8,-2653.56,-2702.16,-2748.24,-2737.8,-2798.64,-2747.88,-2783.16,-2785.32,-2922.12,-2901.0168,-3021.0012,-3050.8848,-2788.9992,-2627.2908,-2586.762,-2677.0068,-2517.6456,-2204.622,-2204.622
PD22,baseline,Cyprus,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Cyprus,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-12132,-12783.6,-13626,-14587.2,-15123.6,-15753.6,-16743.6,-17524.8,-18230.4,-18662.4,-18896.4,-17103.6,-16056,-14266.8,-14518.8,-14886,-16066.8,-16448.9544,-16499.2968,-16656.2604
PD22,baseline,Czechia,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Czechia,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-205311.6,-204850.8,-195307.2,-198208.8,-196977.6,-194626.8,-194688,-209419.2,-190803.6,-179136,-184680,-183938.4,-173372.4,-164934,-163591.2,-166302,-174394.8,-171806.6988,-170744.8968,-163287.6516
PD22,baseline,Côte d'Ivoire,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.64,-26.64
PD22,baseline,Côte d'Ivoire,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-10848.2976,-11078.5464,-12777.48,-11634.48,-13039.2,-14751,-14401.08,-13249.8,-13464.72,-13088.88,-15260.04,-15192,-18420.84,-21327.588,-22456.08,-25794.648,-30783.6,-28443.24,-25326,-25675.2
PD22,baseline,Democratic People's Republic of Korea,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Democratic People's Republic of Korea,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-33120,-34560,-30240,-28440,-29160,-30240,-35640,-37080,-41040,-39600,-37080,-28440,-28800,-29520,-30960,-32400,-39960,-41760,-43560,-46080
PD22,baseline,Democratic Republic of the Congo,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Democratic Republic of the Congo,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-14.4,-25.2,-28.8,-21.5532,-24.8076,-25.8948,-26.0244,-27.2952,-26.0856,-27.5076,-27.0612,-25.9164,-133.9452,-30.0564,-31.4208,-586.998,-221.6412,-299.0412,-383.8716,-383.8716
PD22,baseline,Denmark,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Denmark,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-107589.6,-112593.6,-114703.2,-134712,-108907.2,-92224.8,-128109.6,-101577.6,-92394,-91900.8,-92469.6,-72972,-54482.4,-65016,-48512.718,-33306.9192,-41198.5836,-30606.0552,-32050.8324,-20355.2352
PD22,baseline,Djibouti,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Djibouti,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-814.8384,-813.6,-813.6,-813.6,-943.2,-943.2,-943.2,-943.2,-943.2,-943.2,-1224.72,-1224,-1224,-1933.2,-1933.2,-1933.2,-1933.2,-1934.352,-2044.8,-2044.8
PD22,baseline,Dominica,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Dominica,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-165.33,-194.1444,-157.1724,-174.2544,-163.7748,-200.8044,-207.4284,-232.1892,-240.9984,-250.434,-273.7188,-232.4556,-269.3052,-230.3532,-258.4296,-297.1728,-271.5192,-210.582,-148.4064,-262.9044
PD22,baseline,Dominican Republic,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,-876.8088,-1031.5692,-1128.5388,-1144.7568,-1123.5996,-2103.624,-2143.0332,-2656.4256,-2789.7624,-3146.4144,-3440.8332,-3467.4768,-3902.8032,-3891.492,-4094.3556,-4286.4552,-4468.6404,-4580.8308,-4978.9404,-4978.9404
PD22,baseline,Dominican Republic,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-42668.1324,-42100.0632,-45172.7172,-44989.5312,-35872.6356,-38487.9312,-41785.6536,-43100.6652,-44296.4448,-40541.5764,-44054.1828,-47125.188,-49587.1992,-51632.6904,-51845.7672,-55308.7548,-55543.9932,-53476.7976,-55874.88,-61356.312
PD22,baseline,Ecuador,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,-270.4752,-642.7548,-1380.8088,-1295.7516,-3922.6716,-4103.4636,-6075.018,-8459.172,-8674.6824,-8310.1356,-9095.3388,-9884.0124,-11011.1292,-11119.7088,-10519.398,-11202.4008,-12984.5124,-13301.8092,-13828.9896,-14717.9268
PD22,baseline,Ecuador,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-10533.87,-13682.178,-14327.0784,-14420.8224,-14688.9828,-19003.1868,-22151.8116,-20626.1892,-16900.29,-23439.978,-29188.7064,-22982.0112,-26108.6004,-31595.1264,-33953.4216,-33117.948,-26139.7764,-13247.1864,-15040.422,-10717.8336
PD22,baseline,Egypt,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,-1198.1952,-1087.776,-1029.5712,-856.7712,-968.3712,-1087.1712,-1155.5712,-1244.9664,-1254.5568,-967.7376,-692.28,-661.68,-712.08,-773.28,-776.88,-727.2,-518.4,-442.8,-414,-511.2
PD22,baseline,Egypt,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-201564,-226645.2,-254170.8,-305085.6,-327895.2,-354578.4,-377517.6,-402436.8,-428230.8,-463298.4,-488649.6,-526406.4,-540036,-551707.2,-593510.4,-620816.4,-613740.204,-626032.98,-651621.6,-655178.4
PD22,baseline,El Salvador,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,El Salvador,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-1955.1636,-6290.46,-7085.376,-6762.7836,-7379.2224,-7378.794,-8981.1216,-9668.9916,-8649.8568,-9933.4008,-8534.6748,-8116.8696,-8928.9648,-8932.248,-9029.9808,-9092.7756,-9016.38,-5037.6132,-4319.9064,-6321.4056
PD22,baseline,Equatorial Guinea,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Equatorial Guinea,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-597.7584,-597.7584,-597.7584,-597.7584,-597.7584,-597.7584,-597.7584,-1072.8,-1072.8,-1072.8,-1072.8,-1072.8,-2736,-2736,-2736,-2736,-3031.5168,-3327.0336,-3373.47,-3373.47
PD22,baseline,Eritrea,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Eritrea,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-752.4,-835.2,-928.8,-993.6,-1015.2,-1033.2,-961.2,-1029.6,-1026,-1054.8,-1112.4,-1206,-1285.2,-1299.6,-1389.6,-1454.4,-1508.4,-1508.4,-1508.4,-1508.4
PD22,baseline,Estonia,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Estonia,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-30582,-30474,-30589.2,-36396,-36878.4,-36338.4,-34567.2,-43362,-37382.4,-29656.8,-42912,-42170.4,-37764,-43182,-39542.4,-30667.788,-37863.63,-40385.9124,-37002.708,-19472.3676
PD22,baseline,Eswatini,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,-3.6,-3.6,-3.6,-3.6,-3.6,-3.6,-3.6,-3.6,-3.6,-3.6,-3.6,-3.6,-3.6,-3.6,-3.6,-3.6,-3.6,-3.6,-3.6,-3.6
PD22,baseline,Eswatini,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Ethiopia,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Ethiopia,FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-82.8,-61.2,-68.4,-57.6,-64.8,-43.2,-36,-583.2,-1681.2,-1598.4,-111.6,-133.2,-43.2,-28.8,-10.8,-11.916,-3.672,-2.7684,0,0
PD22,baseline,Falkland Islands (Malvinas),FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9
PD22,baseline,Falkland Islands (Malvinas),FOSSIL,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-39.24,-39.24,-39.24,-39.24,-39.24,-39.24,-39.24,-39.24,-39.24,-39.3912,-41.742,-38.1204,-39.2436,-39.33,-39.906,-42.1344,-45.7308,-44.4312,-42.3216,-44.244
PD22,baseline,Faroe Islands,FOSSIL,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
