Region,Sector,Metric,Gas,Scenario,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
ME ,Forests & Wetlands,N2O,N2O,pathway,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.06,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM ,Forests & Wetlands,N2O,N2O,pathway,,,,,,,,,,,,,,,,,,,,8.280000000000001,8.280000000000001,8.280000000000001,8.280000000000001,17.16,10.75,14.29,12.280000000000001,13.419999999999998,10.73,7.33,8.73,14.25,11.600000000000001,8.85,8.74,11.330000000000002,12.02,4.18,5.87,8.120000000000001,12.7,3.9699999999999998,6.470000000000001,10.879999999999999,10.879999999999999,10.879999999999999,10.879999999999999,10.879999999999999,10.879999999999999,10.99460879834886,11.0051296916399,11.011311024230503,11.013152796120675,11.010655007310412,11.003817657799717,10.992640747588586,10.977124276677023,10.957268245065027,10.933072652752598,10.904537499739734,10.871662786026437,10.834448511612704,10.79289467649854,10.74700128068394,10.696768324168906,10.64219580695344,10.583283729037543,10.520032090421207,10.45244089110444,10.380510131087238,10.304239810369603,10.223629928951535,10.138680486833035,10.049391484014102,9.95576292049473,9.857794796274927,9.755487111354691,9.648839865734022,9.537853059412914,9.422526692391378,9.30286076466941,9.178855276247003,9.050510227124164,8.917825617300892,8.780801446777188,8.639437715553047,8.493734423628474,8.343691571003466,8.189309157678027,8.031582785473239,7.876486065315635,7.7250145990262995,7.577168386605236,7.432947428052442,7.292351723367915,7.155381272551661,7.022036075603674,6.892316132523959,6.76622144331251,6.643752007969335,6.524907826494428,6.409688898887791,6.298095225149424,6.190126805279327,6.0857836392775,5.985065727143942,5.887973068878653,5.794505664481636,5.704663513952887,5.618446617292408,5.535854974500199,5.4568885855762606,5.381547450520591,5.309831569333192,5.2417409420140615,5.177275568563202,5.116435448980611,5.059220583266292,5.005630971420241,4.95566661344246,4.9093275093329485,4.8666136590917075,4.827525062718736,4.792061720214035,4.7602236315776025,4.732010796809441,4.707423215909549,4.686460888877926,4.669123815714573,4.655411996419492
NonOECD ,Forests & Wetlands,N2O,N2O,pathway,,,,,,,,,,,,,,,,,,,,93.9,93.9,93.9,93.9,108.18,101.28999999999999,80.86999999999999,101.78,82.0,94.03999999999999,91.75999999999999,90.67999999999999,88.35,93.60000000000001,93.52000000000001,110.17999999999999,104.32999999999998,96.31000000000002,59.94000000000001,67.27,87.51000000000002,111.38,118.36,75.54999999999998,93.14,93.14,93.14,93.14,93.16,93.16,95.1750231689447,96.96889941504648,98.6886168575513,100.3341754964592,101.90557533177011,103.40281636348408,104.82589859160109,106.17482201612114,107.44958663704429,108.65019245437045,109.77663946809966,110.82892767823193,111.80705708476722,112.7110276877056,113.54083948704698,114.29649248279141,114.9779866749389,115.5853220634895,116.11849864844307,116.57751642979973,116.96237540755943,117.27307558172215,117.50961695228797,117.67199951925681,117.76022328262873,117.77428824240367,117.71419439858165,117.5799417511627,117.37153030014679,117.08896004553392,116.7322309873241,116.30134312551735,115.79629646011364,115.21709099111297,114.56372671851535,113.8362036423208,113.03452176252927,112.15868107914079,111.20868159215534,110.184523301573,109.10050929305655,108.04245808058354,107.0246727498168,106.0471533007564,105.1098997334023,104.2129120477545,103.35619024381302,102.5397343215778,101.76354428104894,101.02762012222637,100.33196184511011,99.67656944970015,99.06144293599651,98.48658230399914,97.95198755370808,97.45765868512335,97.0035956982449,96.58979859307277,96.21626736960694,95.88300202784743,95.59000256779422,95.33726898944731,95.1248012928067,94.95259947787238,94.8206635446444,94.72899349312272,94.67758932330733,94.66645103519825,94.69557862879552,94.76497210409903,94.87463146110888,95.02455669982501,95.21474782024748,95.44520482237621,95.71592770621132,96.02691647175266,96.37817111900034,96.76969164795432,97.20147805861461,97.67353035098117,98.1858485250541
RUS ,Forests & Wetlands,N2O,N2O,pathway,,,,,,,,,,,,,,,,,,,,16.6,16.6,16.6,16.6,11.31,21.94,11.58,28.03,15.78,11.54,10.08,26.25,7.62,11.56,7.57,8.09,26.08,18.45,7.2,5.87,5.18,8.4,3.87,10.43,14.98,14.98,14.98,14.98,15.01,15.01,14.788047060127061,14.827188863601425,14.861494392029867,14.89096364541239,14.915596623748991,14.935393327039671,14.950353755284429,14.960477908483261,14.965765786636183,14.966217389743173,14.961832717804247,14.952611770819393,14.938554548788623,14.919661051711934,14.895931279589322,14.867365232420784,14.833962910206331,14.795724312945953,14.752649440639654,14.704738293287434,14.651990870889291,14.594407173445225,14.531987200955243,14.464730953419341,14.392638430837517,14.315709633209766,14.233944560536091,14.147343212816505,14.055905590050992,13.959631692239556,13.858521519382203,13.752575071478928,13.641792348529734,13.526173350534611,13.405718077493571,13.280426529406615,13.150298706273727,13.015334608094925,12.875534234870198,12.730897586599554,12.58260500494681,12.437738539894934,12.297478533107745,12.16182498458525,12.030777894327445,11.904337262334327,11.782503088605903,11.665275373142169,11.552654115943126,11.44463931700877,11.34123097633911,11.242429093934138,11.148233669793855,11.058644703918267,10.973662196307366,10.893286146961158,10.817516555879639,10.746353423062809,10.679796748510674,10.617846532223226,10.560502774200469,10.507765474442403,10.45963463294903,10.416110249720344,10.377192324756352,10.342880858057047,10.313175849622434,10.28807729945251,10.26758520754728,10.251699573906738,10.240420398530887,10.233747681419725,10.231681422573258,10.234221621991477,10.24136827967439,10.253121395621987,10.269480969834282,10.290447002311266,10.31601949305294,10.346198442059304,10.38098384933036
SAFR ,Forests & Wetlands,N2O,N2O,pathway,,,,,,,,,,,,,,,,,,,,0.12,0.12,0.12,0.12,0.2,0.26,0.17,0.2,0.24,0.39,0.32,0.33,0.37,0.19,0.5,0.22,0.3,0.32,0.39,0.23,0.62,0.92,0.53,0.54,0.28,0.28,0.28,0.28,0.28,0.28,0.28487863726614643,0.2858872782413788,0.28696202547976984,0.28810287898131975,0.28930983874602834,0.2905829047738957,0.29192207706492185,0.29332735561910667,0.2947987404364504,0.29633623151695276,0.29793982886061393,0.29960953246743377,0.3013453423374124,0.3031472584705498,0.30501528086684593,0.3069494095263009,0.30894964444891454,0.31101598563468696,0.3131484330836181,0.315346986795708,0.31761164677095666,0.31994241300936405,0.3223392855109302,0.32480226427565523,0.3273313493035389,0.3299265405945813,0.33258783814878246,0.3353152419661425,0.3381087520466612,0.34096836839033867,0.3438940909971748,0.3468859198671698,0.3499438550003235,0.353067896396636,0.3562580440561072,0.35951429797873724,0.362836658164526,0.3662251246134735,0.3696796973255798,0.3732003763008448,0.3767895005763434,0.3804611043745252,0.38421752673246484,0.3880587676501627,0.3919848271276183,0.3959957051648319,0.4000914017618037,0.4042719169185333,0.408537250635021,0.4128874029112665,0.4173223737472702,0.4218421631430318,0.42644677109855134,0.4311361976138288,0.43591044268886436,0.4407695063236578,0.44571338851820935,0.45074208927251885,0.45585560858658636,0.46105394646041187,0.46633710289399516,0.4717050778873366,0.4771578714404361,0.4826954835532933,0.48831791422590876,0.49402516345828196,0.4998172312504134,0.5056941176023027,0.5116558225139501,0.5177023459853554,0.5238336880165186,0.5300498486074398,0.536350827758119,0.5427366254685563,0.5492072417387516,0.5557626765687044,0.5624029299584158,0.5691280019078849,0.575937892417112,0.5828326014860971,0.5898121291148402
US ,Forests & Wetlands,N2O,N2O,pathway,,,,,,,,,,,,,,,,,,,,3.76,3.76,3.76,3.76,6.29,4.93,4.52,6.1,6.47,4.15,4.76,4.47,9.87,5.19,4.52,5.5,4.44,5.18,3.05,2.83,3.41,2.63,1.84,2.89,5.2,5.2,5.2,5.2,5.2,5.2,5.27087565002357,5.272862465007337,5.272844224761604,5.270820929286372,5.266792578581641,5.2607591726474086,5.25272071148368,5.242677195090449,5.23062862346772,5.216574996615492,5.200516314533766,5.18245257722254,5.162383784681813,5.1403099369115886,5.1162310339118635,5.09014707568264,5.062058062223915,5.031963993535694,4.999864869617971,4.965760690470751,4.929651456094028,4.891537166487809,4.851417821652089,4.809293421586872,4.765163966292154,4.719029455767936,4.6708898900142195,4.620745269031004,4.568595592818288,4.514440861376073,4.458281074704359,4.400116232803145,4.339946335672433,4.277771383312221,4.213591375722509,4.147406312903299,4.079216194854589,4.0090210215763795,3.936820793068671,3.862615509331464,3.786873802038223,3.7124074612297515,3.6396851185795134,3.5687067740875107,3.499472427753743,3.43198207957821,3.3662357295609127,3.3022333777018487,3.23997502400102,3.1794606684584252,3.120690311074067,3.0636639518479427,3.008381590780053,2.954843227870398,2.9030488631189777,2.8529984965257937,2.804692128090843,2.7581297578141273,2.7133113856956466,2.670237011735401,2.62890663593339,2.5893202582896135,2.5514778788040715,2.5153794974767645,2.481025114307694,2.4484147292968563,2.417548342444254,2.388425953749886,2.3610475632137535,2.3354131708358556,2.3115227766161928,2.2893763805547644,2.268973982651571,2.250315582906612,2.2334011813198886,2.218230777891399,2.204804372621145,2.193121965509125,2.183183556555341,2.174989145759791,2.168538733122476
World ,Forests & Wetlands,N2O,N2O,pathway,,,,,,,,,,,,,,,,,,,,97.06,97.06,97.06,97.06,121.69,107.74,90.96000000000001,110.28,91.06,99.15,95.0,90.44,99.1,105.5,97.8,113.27,114.16000000000001,108.75999999999999,62.83999999999999,66.97,90.47,116.84,116.05,76.47999999999999,100.25,100.25,100.25,100.25,100.27,100.27,101.74070828181375,102.72331433016687,103.65740004565235,104.54296542827022,105.38001047802044,106.16853519490304,106.908539578918,107.6000236300653,108.242987348345,108.83743073375705,109.38335378630146,109.88075650597827,110.32963889278741,110.73000094672896,111.08184266780285,111.3851640560091,111.63996511134772,111.84624583381873,112.00400622342211,112.11324628015784,112.17396600402593,112.18616539502639,112.14984445315922,112.06500317842442,111.93164157082201,111.74975963035195,111.51935735701424,111.24043475080892,110.91299181173594,110.53702853979533,110.11254493498711,109.63954099731127,109.11801672676779,108.54797212335666,107.9294071870779,107.26232191793154,106.54671631591752,105.78259038103587,104.96994411328659,104.10877751266968,103.2096975712835,102.33634624171847,101.4993305160729,100.69865039434686,99.93430587654034,99.20629696265333,98.51462365268581,97.85928594663777,97.24028384450928,96.65761734630028,96.11128645201079,95.6012911616408,95.1276314751903,94.69030739265932,94.28931891404784,93.9246660393559,93.59634876858343,93.30436710173046,93.04872103879703,92.82941057978307,92.64643572468862,92.49979647351368,92.38949282625826,92.31552478292232,92.27789234350594,92.27659550800901,92.3116342764316,92.3830086487737,92.49071862503531,92.63476420521641,92.81514538931704,93.03186217733713,93.28491456927675,93.57430256513587,93.90002616491452,94.26208536861263,94.6604801762303,95.09521058776744,95.5662766032241,96.07367822260025,96.61741544589593
 OECD ,Industry,F-gases,F-gases,baseline,,,,,,,,,,,,,,,,,,,,104.375,101.19,101.94,103.35,107.10499999999999,120.97,132.04999999999998,141.29,150.93,145.385,146.62,137.09,143.98999999999998,142.205,147.565,152.17999999999998,160.475,172.795,178.17000000000002,177.01,189.08500000000004,196.485,198.82500000000002,203.015,210.865,213.09,217.05,216.565,216.565,216.565,0.9996684578608092,1.003573711222287,1.0072620389338771,1.0107334409955802,1.0139879174073956,1.0170254681693238,1.0198460932813644,1.0224497927435179,1.0248365665557841,1.0270064147181628,1.0289593372306542,1.0306953340932583,1.0322144053059752,1.0335165508688045,1.0346017707817463,1.035470065044801,1.036121433657968,1.036555876621248,1.0367733939346402,1.0367739855981453,1.0365576516117627,1.036124391975493,1.035474206689336,1.0346070957532916,1.0335230591673599,1.0322220969315405,1.030704209045834,1.0289693955102401,1.027017656324759,1.0248489914893901,1.0224634010041342,1.019860884868991,1.0170414430839603,1.014005075649042,1.0107517825642367,1.007281563829544,1.0035944194449637,0.9996903494104961,0.9955693537261411,0.9912314323918989,0.9867038314354946,0.9821500270232802,0.9775972651829811,0.9730455459145976,0.9684948692181291,0.9639452350935761,0.9593966435409386,0.954849094560216,0.9503025881514092,0.9457571243145174,0.9412127030495412,0.9366693243564803,0.9321269882353347,0.9275856946861043,0.9230454437087895,0.9185062353033898,0.9139680694699056,0.9094309462083365,0.904894865518683,0.9003598274009448,0.8958258318551219,0.8912928788812142,0.886760968479222,0.882230100649145,0.8777002753909836,0.8731714927047372,0.8686437525904064,0.8641170550479905,0.8595914000774906,0.8550667876789055,0.850543217852236,0.8460206905974815,0.8414992059146429,0.8369787638037194,0.8324593642647113,0.8279410072976181,0.8234236929024409,0.8189074210791786,0.8143921918278317,0.8098780051484002,0.8053648610408842
AFRICA ,Industry,F-gases,F-gases,baseline,,,,,,,,,,,,,,,,,,,,2.985,3.274999999999998,3.5699999999999985,3.859999999999998,4.079999999999998,4.314999999999999,5.094999999999999,5.899999999999998,6.469999999999999,7.244999999999997,8.024999999999999,8.645,9.285,9.929999999999998,10.579999999999997,11.239999999999997,13.014999999999999,14.84,16.660000000000004,18.43,20.224999999999998,22.50000000000001,24.72,26.975,29.229999999999993,31.469999999999995,34.519999999999996,37.555,37.555,37.555,1.0339299033157803,1.0715285252260172,1.109567904894802,1.1480480423221346,1.1869689375080146,1.2263305904524426,1.2661330011554184,1.3063761696169418,1.3470600958370134,1.3881847798156322,1.4297502215527993,1.4717564210485137,1.5142033783027757,1.5570910933155853,1.6004195660869436,1.6441887966168491,1.6883987849053026,1.7330495309523037,1.7781410347578526,1.8236732963219493,1.8696463156445933,1.916060092725785,1.9629146275655247,2.0102099201638124,2.057945970520648,2.106122778636031,2.1547403445099613,2.20379866814244,2.2532977495334667,2.3032375886830407,2.353618185591162,2.4044395402578322,2.45570165268305,2.507404522866815,2.5595481508091282,2.6121325365099892,2.665157679969398,2.7186235811873543,2.7725302401638583,2.8268776568989105,2.8816962130489716,2.937168198552817,2.993323995066907,3.0501636025912426,3.107687021125823,3.1658942506706493,3.224785291225722,3.284360142791038,3.3446188053666006,3.4055612789524075,3.4671875635484612,3.5294976591547593,3.592491565771302,3.656169283398091,3.7205308120351246,3.7855761516824042,3.851305302339929,3.917718264007699,3.984815036685715,4.052595620373976,4.121060015072481,4.190208220781233,4.26004023750023,4.330556065229471,4.401755703968959,4.473639153718692,4.54620641447867,4.619457486248892,4.693392369029362,4.768011062820077,4.843313567621036,4.91929988343224,4.99597001025369,5.073323948085386,5.151361696927328,5.230083256779513,5.3094886276419455,5.3895778095146225,5.470350802397545,5.551807606290711,5.633948221194125
ASIAPAC ,Industry,F-gases,F-gases,baseline,,,,,,,,,,,,,,,,,,,,8.11,9.29,10.2,10.86,11.075000000000001,11.959999999999999,16.51,21.21,25.595,29.78,34.26,43.440000000000005,52.52500000000002,61.775000000000006,71.08000000000001,80.215,90.22500000000001,101.03500000000001,111.73000000000002,122.05499999999999,132.96499999999997,144.405,155.81000000000003,166.085,176.43,186.67,198.18499999999995,209.345,209.345,209.345,1.0230304356830935,1.0411058267164928,1.0588243781384536,1.0761860899489768,1.093190962148061,1.1098389947357072,1.1261301877119152,1.1420645410766848,1.1576420548300164,1.1728627289719091,1.1877265635023642,1.2022335584213806,1.2163837137289588,1.2301770294250987,1.2436135055098003,1.2566931419830638,1.2694159388448885,1.2817818960952756,1.2937910137342243,1.3054432917617345,1.3167387301778062,1.3276773289824397,1.3382590881756353,1.3484840077573927,1.3583520877277118,1.3678633280865924,1.3770177288340346,1.3858152899700389,1.394256011494604,1.4023398934077314,1.4100669357094207,1.4174371383996718,1.424450501478484,1.4311070249458586,1.4374067088017948,1.4433495530462925,1.4489355576793521,1.454164722700973,1.4590370481111559,1.463552533909901,1.4677671930817016,1.4720171035335274,1.476358278249872,1.4807907172307364,1.4853144204761197,1.4899293879860223,1.4946356197604447,1.4994331157993854,1.5043218761028463,1.5093019006708255,1.514373189503325,1.519535742600343,1.524789559961881,1.5301346415879378,1.5355709874785133,1.5410985976336087,1.5467174720532233,1.552427610737357,1.5582290136860106,1.564121680899183,1.5701056123768748,1.576180808119086,1.5823472681258164,1.5886049923970653,1.5949539809328348,1.6013942337331226,1.6079257507979299,1.6145485321272564,1.6212625777211025,1.6280678875794676,1.634964461702352,1.6419523000897558,1.6490314027416788,1.656201769658121,1.663463400839083,1.670816296284563,1.6782604559945635,1.685795879969083,1.6934225682081216,1.7011405207116794,1.7089497374797566
BRAZIL ,Industry,F-gases,F-gases,baseline,,,,,,,,,,,,,,,,,,,,1.935,2.19,2.465,2.505,2.4,2.355,2.075,1.915,1.625,2.15,1.52,1.57,1.855,2.065,2.22,2.425,2.81,3.205,3.57,3.66,4.0,4.02,4.045,4.065,4.09,4.11,4.315,4.515,4.515,4.515,1.0094133668685203,1.0313753594545942,1.0530667046782418,1.074487402539464,1.0956374530382598,1.1165168561746297,1.1371256119485738,1.1574637203600917,1.177531181409184,1.1973279950958498,1.2168541614200898,1.236109680381904,1.2550945519812924,1.2738087762182544,1.2922523530927903,1.3104252826049005,1.3283275647545847,1.345959199541843,1.3633201869666753,1.3804105270290818,1.3972302197290618,1.4137792650666159,1.4300576630417445,1.4460654136544473,1.461802516904724,1.4772689727925743,1.4924647813179985,1.5073899424809971,1.5220444562815698,1.5364283227197162,1.5505415417954365,1.5643841135087313,1.5779560378596,1.5912573148480427,1.604287944474059,1.61704792673765,1.6295372616388144,1.6417559491775533,1.653703989353866,1.6653813821677532,1.676831061350288,1.6883106292879144,1.6998630197117064,1.7114882326216645,1.7231862680177878,1.7349571259000773,1.7468008062685325,1.7587173091231532,1.7707066344639395,1.782768782290891,1.7949037526040093,1.8071115454032929,1.819392160688742,1.8317455984603568,1.8441718587181375,1.856670941462084,1.8692428466921958,1.8818875744084738,1.8946051246109172,1.9073954972995262,1.9202586924743004,1.9331947101352411,1.9462035502823472,1.9592852129156182,1.9724396980350563,1.9856670056406591,1.9989671357324277,2.012340088310362,2.0257858633744625,2.039304460924728,2.0528958809611604,2.0665601234837574,2.080297188492521,2.09410707598745,2.107989785968545,2.121945318435804,2.13597367338923,2.150074850828822,2.164248850754579,2.1784956731665015,2.19281531806459
CHINA ,Industry,F-gases,F-gases,baseline,,,,,,,,,,,,,,,,,,,,5.76,7.12,8.48,9.84,11.21,12.57,17.59,22.61,27.62,32.64,37.66,52.05,66.44,80.82,95.21,109.6,124.21,138.82,153.43,168.04,182.65,197.1,211.54,223.84,236.14,248.43,253.74,259.05,259.05,259.05,1.0246092103299522,1.032672537956578,1.0406465261084155,1.0485311747854653,1.0563264839877262,1.0640324537151997,1.0716490839678847,1.0791763747457817,1.0866143260488905,1.0939629378772109,1.1012222102307432,1.1083921431094874,1.1154727365134431,1.122463990442611,1.1293659048969906,1.1361784798765822,1.1429017153813852,1.1495356114114006,1.1560801679666275,1.1625353850470659,1.1689012626527162,1.1751778007835787,1.181364999439653,1.187462858620939,1.1934713783274369,1.1993905585591462,1.2052203993160675,1.210960900598201,1.216612062405546,1.2221738847381027,1.2276463675958715,1.2330295109788525,1.2383233148870452,1.2435277793204491,1.2486429042790654,1.2536686897628935,1.2586051357719332,1.2634522423061847,1.2682100093656479,1.2728784369503232,1.2774744148843165,1.282099282112266,1.2867699284582779,1.2914863539223531,1.2962485585044905,1.3010565422046905,1.3059103050229537,1.3108098469592788,1.315755168013667,1.3207462681861175,1.3257831474766308,1.3308658058852068,1.3359942434118453,1.3411684600565466,1.34638845581931,1.3516542307001367,1.3569657846990257,1.362323117815977,1.3677262300509914,1.3731751214040682,1.3786697918752076,1.3842102414644097,1.3897964701716745,1.3954284779970019,1.401106264940392,1.4068298310018448,1.4125991761813599,1.4184143004789376,1.4242752038945785,1.4301818864282814,1.4361343480800473,1.4421325888498753,1.4481766087377668,1.4542664077437202,1.4604019858677368,1.4665833431098156,1.4728104794699572,1.4790833949481614,1.485402089544428,1.4917665632587576,1.4981768160911495
CSAM ,Industry,F-gases,F-gases,baseline,,,,,,,,,,,,,,,,,,,,6.669999999999998,6.695,6.735,6.545,6.195,6.055,6.135,6.329999999999999,6.38,7.264999999999999,7.045,7.585000000000001,8.344999999999999,9.060000000000002,9.67,10.325,12.584999999999999,14.839999999999995,17.075,19.040000000000003,21.235000000000007,22.575,23.910000000000004,25.255000000000003,26.6,27.935,29.925,31.904999999999998,31.904999999999998,31.904999999999998,1.0003101220562287,1.0265527023790169,1.0524172548113,1.0779037793530781,1.1030122760043513,1.1277427447651194,1.152095185635382,1.1760695986151402,1.1996659837043933,1.2228843409031407,1.2457246702113838,1.2681869716291216,1.2902712451563547,1.3119774907930828,1.3333057085393056,1.3542558983950237,1.3748280603602365,1.3950221944349444,1.4148383006191472,1.4342763789128452,1.4533364293160378,1.4720184518287256,1.4903224464509088,1.5082484131825868,1.5257963520237596,1.5429662629744272,1.55975814603459,1.5761720012042477,1.5922078284834007,1.6078656278720485,1.6231453993701912,1.638047142977829,1.6525708586949621,1.6667165465215896,1.6804842064577126,1.6938738385033303,1.7068854426584428,1.7195190189230503,1.731774567297153,1.7436520877807509,1.7552102992016592,1.7668015145267724,1.7784844525839056,1.79025911337306,1.8021254968942355,1.8140836031474308,1.8261334321326474,1.838274983849884,1.850508258299142,1.8628332554804197,1.8752499753937182,1.8877584180390379,1.900358583416378,1.9130504715257386,1.9258340823671194,1.9387094159405214,1.9516764722459434,1.9647352512833862,1.9778857530528506,1.991127977554335,2.0044619247878397,2.017887594753365,2.0314049874509115,2.0450141028804776,2.0587149410420658,2.072507501935673,2.0863917855613017,2.1003677919189507,2.114435521008621,2.128594972830311,2.142846147384022,2.157189044669753,2.171623664687506,2.1861500074372784,2.200768072919072,2.2154778611328854,2.2302793720787206,2.2451726057565757,2.260157562166452,2.275234241308348,2.2904026431822655
EUR ,Industry,F-gases,F-gases,baseline,,,,,,,,,,,,,,,,,,,,33.754999999999995,32.51,31.24,33.31499999999999,35.5,38.235,41.795,45.635,46.52499999999999,42.315,42.36,41.525,44.42999999999999,46.155,47.559999999999995,50.35999999999999,54.605000000000004,58.62999999999999,61.02000000000002,60.535000000000004,64.31,65.57,67.33,68.925,70.89999999999999,68.765,68.875,65.52000000000001,65.52000000000001,65.52000000000001,0.9885372269923927,0.9886805567291503,0.9887227777360698,0.9886638900131518,0.9885038935603956,0.9882427883778011,0.987880574465369,0.9874172518230988,0.9868528204509907,0.9861872803490446,0.9854206315172606,0.9845528739556385,0.9835840076641783,0.9825140326428802,0.9813429488917441,0.9800707564107698,0.9786974551999579,0.9772230452593079,0.9756475265888198,0.9739708991884938,0.9721931630583297,0.9703143181983277,0.9683343646084877,0.9662533022888097,0.9640711312392941,0.9617878514599401,0.959403462950748,0.9569179657117183,0.9543313597428504,0.9516436450441442,0.9488548216156004,0.9459648894572186,0.9429738485689987,0.9398816989509409,0.9366884406030452,0.9333940735253115,0.9299985977177397,0.92650201318033,0.9229043199130822,0.9192055179159967,0.9154165245907143,0.9116028443470846,0.907775394586748,0.9039341753097057,0.9000791865159572,0.896210428205502,0.8923279003783411,0.8884316030344737,0.8845215361739001,0.8805976997966201,0.876660093902634,0.8727087184919418,0.8687435735645429,0.8647646591204381,0.8607719751596269,0.8567655216821097,0.8527452986878861,0.8487113061769562,0.8446635441493202,0.8406020126049778,0.8365267115439293,0.8324376409661746,0.8283348008717136,0.8242181912605461,0.8200878121326726,0.8159436634880927,0.8117857453268066,0.8076140576488142,0.8034286004541158,0.799229373742711,0.7950163775146001,0.7907896117697827,0.7865490765082592,0.7822947717300295,0.7780266974350937,0.773744853623451,0.7694492402951026,0.765139857450048,0.760816705088287,0.7564797832098197,0.7521290918146464
INDIA ,Industry,F-gases,F-gases,baseline,,,,,,,,,,,,,,,,,,,,0.82,0.99,1.165,1.335,1.51,1.68,2.1,2.52,2.945,3.365,3.785,3.875,3.96,4.05,4.135,4.225,4.53,4.835,5.14,5.445,5.75,6.14,6.53,6.92,7.31,7.7,8.495,9.285,9.285,9.285,1.0321616390192236,1.0795960138270502,1.127348614289658,1.1754194404070475,1.2238084921792185,1.272515769606171,1.3215412726879048,1.37088500142442,1.4205469558157175,1.470527135861796,1.5208255415626561,1.5714421729182977,1.6223770299287208,1.6736301125939252,1.7252014209139113,1.777090954888679,1.8292987145182282,1.881824699802559,1.9346689107416715,1.987831347335565,2.0413120095842405,2.095110897487697,2.149228011045936,2.203663350258956,2.2584169151267584,2.313488705649341,2.368878721826706,2.4245869636588524,2.48061343114578,2.536958124287489,2.5936210430839797,2.6506021875352523,2.7079015576413057,2.7655191534021415,2.823454974817758,2.881709021888157,2.9402812946133365,2.9991717929932977,3.058380517028041,3.1179074667175657,3.1778112688093048,3.238443683787856,3.299863338400652,3.3620702326476932,3.425064366528979,3.4888457400445105,3.5534143531942863,3.618770205978307,3.684913298396573,3.751843630449083,3.81956120213584,3.8880660134568408,3.9573580644120865,4.027437355001577,4.098303885225314,4.169957655083295,4.242398664575522,4.315626913701993,4.38964240246271,4.464445130857671,4.540035098886876,4.616412306550326,4.693576753848023,4.771528440779964,4.8502673673461505,4.92979353354658,5.010106939381257,5.091207584850176,5.173095469953342,5.255770594690753,5.339232959062408,5.4234825630683074,5.508519406708455,5.594343489982845,5.680954812891481,5.76835337543436,5.856539177611487,5.945512219422858,6.035272500868473,6.125820021948334,6.2171547826624405
