IEA Region,Sector,Metric,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
SAFR ,TFC,Total final consumption,117.784,119.38006047492019,121.53103224272031,124.23691530340041,127.49770965696044,131.3134153034004,135.68403224272032,140.6095604749202,146.09,151.72,155.0674555671616,155.8399470632578,156.61248071908344,157.38505653463858,158.15767450992317,158.93033464493726,159.70303693968083,160.47578139415384,161.24856800835633,162.02139678228835,162.79426771594981,163.56718080934075,164.34013606246117,165.11313347531106,165.88617304789042,166.65925478019926,167.43237867223758,168.20554472400536,168.97875293550263,169.7520033067294,170.52529583768563,171.2986305283713,172.07200737878648,172.84542638893117,173.61888755880526,174.39239088840887,175.16593637774196,175.9395240268045,176.71315383559656,177.486825804118,178.260539932369,179.03429622034946,179.80809466805943,180.58193527549884,181.35581804266772,182.12974296956605,182.90371005619392,183.6777193025512,184.451770708638,185.2258642744543,186.0,186.77417788527526,187.54839793027992,188.32266013501408,189.09696449947774,189.87131102367084,190.64569970759348,191.42013055124553,192.19460355462712,192.96911871773813,193.7436760405786,194.5182755231486,195.29291716544805,196.06760096747695,196.8423269292354,197.61709505072326,198.39190533194062,199.16675777288748,199.94165237356378,200.71658913396953,201.49156805410482,202.26658913396955,203.04165237356375,203.81675777288746,204.5919053319406,205.36709505072326,206.14232692923537,206.91760096747697,207.69291716544802,208.4682755231486,209.2436760405786,210.0191187177381,210.79460355462706,211.57013055124557,212.34569970759344,213.12131102367084,213.89696449947775,214.6726601350141,215.44839793027992,216.22417788527522,217.0
SAFR ,TFC,Coal,58.177,57.46627129936148,57.39285794176254,57.95675992720319,59.1579772556834,60.99650992720319,63.47235794176255,66.58552129936149,70.336,74.379,76.64575703729295,76.14080544746862,75.64938245579259,75.17148806226487,74.70712226688548,74.25628506965437,73.81897647057157,73.39519646963711,72.98494506685093,72.58822226221307,72.2050280557235,71.83536244738227,71.47922543718931,71.13661702514467,70.80753721124836,70.49198599550033,70.18996337790061,69.90146935844923,69.62650393714613,69.36506711399134,69.11715888898485,68.88277926212669,68.66192823341683,68.45460580285528,68.26081197044203,68.0805467361771,67.91381010006046,67.76060206209213,67.62092262227213,67.49477178060043,67.38214953707703,67.28305589170193,67.19749084447517,67.12545439539669,67.06694654446652,67.02196729168466,66.99051663705112,66.97259458056587,66.96820112222895,66.97733626204032,67.0,67.036192336108,67.0859132703643,67.1491628027689,67.22594093332182,67.31624766202304,67.42008298887258,67.53744691387041,67.66833943701657,67.81276055831103,67.97071027775378,68.14218859534486,68.32719551108424,68.52573102497193,68.73779513700794,68.96338784719224,69.20250915552485,69.45515906200578,69.721337566635,70.00104466941254,70.29428037033838,70.60104466941254,70.92133756663499,71.25515906200577,71.60250915552484,71.96338784719224,72.33779513700793,72.72573102497194,73.12719551108424,73.54218859534487,73.97071027775378,74.41276055831102,74.86833943701656,75.33744691387042,75.82008298887257,76.31624766202304,76.82594093332182,77.3491628027689,77.8859132703643,78.436192336108,79.0
SAFR ,TFC,Oil,57.678,59.48917172441129,61.26758009899079,63.01322512373849,64.7261067986544,66.4062251237385,68.05358009899078,69.66817172441128,71.25,72.736,73.74778216986994,74.8643490204279,75.97013323484202,77.06513481311232,78.14935375523879,79.22279006122143,80.28544373106023,81.33731476475522,82.37840316230636,83.40870892371368,84.42823204897715,85.4369725380968,86.43493039107263,87.4221056079046,88.39849818859275,89.36410813313708,90.31893544153758,91.26298011379424,92.19624214990706,93.11872154987607,94.03041831370122,94.93133244138257,95.82146393292007,96.70081278831375,97.5693790075636,98.4271625906696,99.2741635376318,100.11038184845012,100.93581752312465,101.75047056165535,102.55434096404218,103.3474287302852,104.1297338603844,104.90125635433976,105.66199621215128,106.41195343381898,107.15112801934285,107.87951996872289,108.5971292819591,109.30395595905148,110.0,110.68526140480472,111.35974017346558,112.02343630598264,112.67634980235586,113.31848066258524,113.9498288866708,114.57039447461253,115.18017742641042,115.77917774206446,116.36739542157468,116.9448304649411,117.51148287216367,118.0673526432424,118.6124397781773,119.14674427696838,119.67026613961562,120.18300536611903,120.6849619564786,121.17613591069436,121.65652722876625,122.12613591069436,122.5849619564786,123.03300536611903,123.4702661396156,123.89674427696838,124.3124397781773,124.7173526432424,125.11148287216366,125.4948304649411,125.86739542157468,126.22917774206448,126.5801774264104,126.92039447461252,127.2498288866708,127.56848066258524,127.87634980235585,128.17343630598265,128.4597401734656,128.7352614048047,129.0
SAFR ,TFC,Natural gas,1.929,2.425466889770949,2.8720503824644843,3.268750478080605,3.615567176619313,3.912500478080606,4.159550382464484,4.356716889770949,4.504,4.604,4.672318610861134,4.746691762519736,4.820235113310125,4.892948663232303,4.9648324122862695,5.035886360472024,5.106110507789567,5.175504854238898,5.244069399820017,5.311804144532925,5.37870908837762,5.444784231354104,5.510029573462375,5.574445114702435,5.638030855074284,5.700786794577921,5.762712933213345,5.823809270980559,5.884075807879559,5.943512543910349,6.002119479072926,6.059896613367291,6.116843946793447,6.172961479351389,6.228249211041119,6.2827071418626375,6.336335271815944,6.389133600901039,6.441102129117923,6.492240856466594,6.542549782947053,6.592028908559302,6.640678233303338,6.688497757179162,6.735487480186775,6.781647402326175,6.826977523597364,6.87147784400034,6.915148363535105,6.95798908220166,7.000000000000001,7.041181116930132,7.0815324329920495,7.1210539481857555,7.15974566251125,7.197607575968533,7.234639688557604,7.2708420002784635,7.306214511131111,7.340757221115547,7.37447013023177,7.407353238479782,7.439406545859582,7.47063005237117,7.501023758014547,7.530587662789712,7.559321766696666,7.587226069735407,7.614300571905936,7.640545273208254,7.665960173642359,7.690545273208254,7.714300571905936,7.7372260697354065,7.759321766696665,7.780587662789712,7.801023758014547,7.82063005237117,7.839406545859582,7.857353238479782,7.874470130231769,7.890757221115546,7.906214511131109,7.920842000278463,7.934639688557603,7.947607575968532,7.959745662511249,7.971053948185754,7.981532432992049,7.991181116930131,8.0
ME ,TFC,Total final consumption,824.644,779.5251393209913,752.4843816931282,743.5217271164101,752.6371755908376,779.8307271164102,825.1023816931281,888.4521393209914,969.88,1062.63,1126.1663569400703,1143.1892330413614,1160.0453381157402,1176.7346721632064,1193.25723518376,1209.6130271774014,1225.8020481441301,1241.8242980839466,1257.6797769968503,1273.368484882842,1288.8904217419208,1304.2455875740877,1319.4339823793416,1334.4556061576832,1349.3104589091126,1363.998540633629,1378.5198513312334,1392.8743910019255,1407.0621596457047,1421.0831572625718,1434.9373838525262,1448.624839415568,1462.145523951698,1475.499437460915,1488.6865799432196,1501.7069513986116,1514.5605518270916,1527.2473812286587,1539.7674396033135,1552.120726951056,1564.3072432718857,1576.3269885658033,1588.1799628328083,1599.8661660729008,1611.385598286081,1622.7382594723485,1633.9241496317036,1644.943268764146,1655.7956168696765,1666.4811939482943,1676.9999999999998,1687.3520350247927,1697.5372990226729,1707.555791993641,1717.4075139376966,1727.0924648548396,1736.6106447450704,1745.9620536083885,1755.1466914447942,1764.1645582542874,1773.015654036868,1781.6999787925365,1790.2175325212925,1798.5683152231359,1806.752326898067,1814.7695675460855,1822.6200371671914,1830.3037357613853,1837.8206633286663,1845.1708198690349,1852.3542053824908,1859.370819869035,1866.220663328666,1872.9037357613852,1879.4200371671914,1885.7695675460855,1891.952326898067,1897.968315223136,1903.8175325212924,1909.4999787925367,1915.0156540368682,1920.3645582542877,1925.546691444794,1930.5620536083889,1935.4106447450704,1940.0924648548398,1944.6075139376967,1948.9557919936415,1953.1372990226735,1957.1520350247931,1961.0
ME ,TFC,Coal,3.945,5.728050228728759,7.268300392106444,8.565750490133055,9.620400522808595,10.432250490133057,11.001300392106444,11.327550228728757,11.411,11.285,11.149651993207774,11.156899309710361,11.164865158708702,11.173549540202798,11.182952454192648,11.193073900678252,11.203913879659611,11.21547239113673,11.227749435109597,11.240745011578223,11.254459120542602,11.268891762002738,11.284042935958626,11.299912642410272,11.31650088135767,11.333807652800823,11.351832956739733,11.370576793174397,11.390039162104815,11.41022006353099,11.431119497452915,11.452737463870601,11.475073962784037,11.498128994193232,11.521902558098178,11.546394654498881,11.571605283395337,11.59753444478755,11.624182138675518,11.651548365059242,11.679633123938716,11.708436415313948,11.737958239184936,11.768198595551677,11.799157484414172,11.830834905772424,11.86323085962643,11.89634534597619,11.930178364821705,11.964729916162977,12.000000000000002,12.035988616332782,12.072695765161317,12.110121446485607,12.14826566030565,12.18712840662145,12.226709685433008,12.267009496740314,12.308027840543382,12.349764716842198,12.392220125636772,12.435394066927103,12.479286540713186,12.523897546995023,12.569227085772617,12.615275157045966,12.662041760815068,12.709526897079929,12.75773056584054,12.806652767096907,12.856293500849029,12.906652767096908,12.957730565840539,13.009526897079928,13.062041760815069,13.115275157045964,13.169227085772617,13.223897546995023,13.279286540713185,13.335394066927101,13.392220125636772,13.449764716842198,13.508027840543377,13.567009496740315,13.626709685433005,13.68712840662145,13.74826566030565,13.810121446485605,13.872695765161316,13.93598861633278,14.0
ME ,TFC,Oil,515.09,517.5870857998007,521.3621113710868,526.4150767138586,532.7459818281159,540.3548267138586,549.2416113710868,559.4063357998007,570.849,582.7,589.7417119696922,596.7097545558192,603.6195107119274,610.4709804380166,617.2641637340869,623.9990606001381,630.6756710361706,637.2939950421841,643.8540326181784,650.355783764154,656.7992484801105,663.1844267660483,669.5113186219669,675.7799240478666,681.9902430437476,688.1422756096094,694.2360217454523,700.2714814512764,706.2486547270813,712.1675415728675,718.0281419886346,723.8304559743829,729.5744835301122,735.2602246558226,740.887679351514,746.4568476171864,751.9677294528399,757.4203248584745,762.81463383409,768.1506563796869,773.4283924952645,778.6478421808233,783.8090054363632,788.9118822618841,793.956472657386,798.942776622869,803.8707941583332,808.7405252637783,813.5519699392045,818.3051281846118,823.0,827.6365853853695,832.2148843407199,836.7348968660513,841.196622961364,845.6000626266575,849.9452158619322,854.2320826671879,858.4606630424248,862.6309569876425,866.7429645028415,870.7966855880215,874.7921202431824,878.7292684683244,882.6081302634476,886.4287056285518,890.1909945636371,893.8949970687034,897.5407131437507,901.1281427887791,904.6572860037885,908.1281427887792,911.5407131437506,914.8949970687033,918.1909945636371,921.4287056285518,924.6081302634475,927.7292684683244,930.7921202431824,933.7966855880215,936.7429645028413,939.6309569876425,942.4606630424246,945.2320826671879,947.9452158619321,950.6000626266575,953.1966229613638,955.7348968660513,958.2148843407199,960.6365853853694,963.0
ME ,TFC,Natural gas,305.609,256.2065612695785,223.84806931927744,208.53352414909682,210.26292575903665,229.0362741490968,264.8535693192775,317.7148112695785,387.62,468.649,525.2809982063272,535.2911735855295,545.1927745886106,554.9858012155707,564.6702534664098,574.2461313411279,583.7134348397248,593.0721639622008,602.3223187085556,611.4638990787896,620.4969050729023,629.4213366908941,638.2371939327647,646.9444767985144,655.543185288143,664.0333194016506,672.4148791390372,680.6878645003027,688.8522754854471,696.9081120944705,704.8553743273728,712.6940621841541,720.4241756648144,728.0457147693536,735.5586794977719,742.9630698500689,750.258885826245,757.4461274263,764.5247946502341,771.4948874980469,778.3564059697387,785.1093500653096,791.7537197847594,798.2895151280882,804.7167360952959,811.0353826863825,817.2454549013481,823.3469527401926,829.3398762029161,835.2242252895187,841.0000000000001,846.6672003343606,852.2258262925998,857.6758778747181,863.0173550807154,868.2502579105916,873.3745863643469,878.3903404419809,883.297520143494,888.096125468886,892.7861564181569,897.3676129913069,901.8404951883358,906.2048030092436,910.4605364540305,914.6076955226962,918.646280215241,922.5762905316647,926.3977264719672,930.1105880361488,933.7148752242092,937.2105880361487,940.597726471967,943.8762905316646,947.0462802152408,950.1076955226961,953.0605364540304,955.9048030092436,958.6404951883358,961.2676129913069,963.7861564181569,966.1961254688861,968.4975201434937,970.6903404419809,972.7745863643465,974.7502579105915,976.6173550807152,978.3758778747181,980.0258262925997,981.5672003343605,983.0
RUS ,TFC,Total final consumption,570.865,625.4918462200831,670.2506292344281,705.141349043035,730.1640056459041,745.3185990430352,750.605129234428,746.0235962200829,731.574,709.705,695.1085527750104,698.5429534686897,701.9792970078533,705.4175833925013,708.8578126226339,712.2999846982507,715.744099619352,719.1901573859375,722.6381579980074,726.0881014555619,729.5399877586005,732.9938169071238,736.4495889011313,739.9073037406231,743.3669614255994,746.82856195606,750.292105332005,753.7575915534344,757.2250206203481,760.6943925327464,764.1657072906289,767.638964893996,771.1141653428473,774.591308637183,778.0703947770031,781.5514237623074,785.0343955930963,788.5193102693695,792.0061677911272,795.4949681583691,798.9857113710955,802.4783974293061,805.9730263330014,809.4695980821808,812.9681126768448,816.468570116993,819.9709704026257,823.4753135337426,826.981599510344,830.48982833243,834.0,837.5121145130547,841.0261718715935,844.5421720756169,848.0601151251246,851.5800010201167,855.1018297605932,858.625601346554,862.1513157779993,865.6789730549289,869.2085731773428,872.7401161452412,876.2736019586241,879.8090306174911,883.3464021218426,886.8857164716785,890.426973666999,893.9701737078036,897.5153165940926,901.0624023258661,904.6114309031237,908.162402325866,911.7153165940924,915.2701737078035,918.8269736669988,922.3857164716785,925.9464021218427,929.5090306174911,933.0736019586241,936.6401161452413,940.2085731773428,943.7789730549289,947.3513157779992,950.9256013465541,954.5018297605931,958.0800010201167,961.6601151251244,965.2421720756168,968.8261718715936,972.4121145130546,976.0
RUS ,TFC,Coal,85.378,104.02907932977651,119.06785027961686,130.4943128495211,138.3084670394892,142.5103128495211,143.09985027961687,140.0770793297765,133.442,124.098,117.46540558805255,118.39559831774686,119.32108192593367,120.24185641261305,121.1579217777849,122.06927802144935,122.97592514360632,123.87786314425583,124.77509202339782,125.6676117810324,126.55542241715948,127.43852393177912,128.31691632489128,129.19059959649596,130.0595737465932,130.92383877518293,131.78339468226523,132.63824146784006,133.4883791319074,134.3338076744673,135.1745270955197,136.01053739506466,136.84183857310217,137.66843062963218,138.49031356465474,139.3074873781698,140.11995207017742,140.92770764067757,141.73075408967026,142.52909141715548,143.32271962313322,144.1116387076035,144.89584867056632,145.67534951202168,146.45014123196955,147.22022383040996,147.9855973073429,148.74626166276835,149.50221689668638,150.25346300909695,151.0,151.74182786939562,152.47894661728375,153.21135624366443,153.93905674853767,154.66204813190336,155.38033039376165,156.09390353411246,156.80276755295583,157.50692245029168,158.20636822612008,158.90110488044104,159.5911324132545,160.2764508245605,160.95706011435902,161.63296028265012,162.3041513294337,162.97063325470987,163.63240605847852,164.28946974073972,164.94182430149345,165.58946974073973,166.2324060584785,166.87063325470984,167.50415132943368,168.1329602826501,168.75706011435904,169.3764508245605,169.9911324132545,170.60110488044103,171.20636822612008,171.8069224502917,172.40276755295577,172.9939035341125,173.58033039376167,174.1620481319034,174.73905674853765,175.31135624366442,175.87894661728376,176.44182786939564,177.0
RUS ,TFC,Oil,228.901,231.9887437536157,235.4509178633412,239.2875223291765,243.49855715112164,248.08402232917655,253.04391786334122,258.3782437536157,264.087,269.862,273.85412413865146,274.3786113972454,274.9161324834259,275.46668739719314,276.030276138547,276.6068987074875,277.1965551040147,277.79924532812856,278.414969379829,279.04372725911617,279.68551896599,280.3403445004505,281.0082038624976,281.6890970521314,282.38302406935185,283.0899849141589,283.8099795865527,284.54300808653306,285.28907041410014,286.0481665692539,286.82029655199426,287.60546036232125,288.403658000235,289.2148894657354,290.03915475882235,290.876453879496,291.72678682775637,292.5901536036033,293.466554207037,294.3559886380573,295.25845689666426,296.17395898285787,297.1024948966381,298.04406463800507,298.99866820695865,299.9663056034989,300.9469768276258,301.9406818793393,302.9474207586395,303.96719346552646,304.99999999999994,306.0458403620602,307.104714551707,308.17662256894045,309.26156441376065,310.3595400861674,311.4705495861609,312.59459291374105,313.7316700689079,314.8817810516613,316.0449258620014,317.2211044999282,318.41031696544155,319.6125632585416,320.8278433792284,322.05615732750175,323.2975051033618,324.5518867068085,325.8193021378418,327.09975139646184,328.3932344826685,329.6997513964619,331.0193021378418,332.3518867068085,333.6975051033618,335.05615732750175,336.42784337922836,337.8125632585416,339.21031696544156,340.6211044999282,342.0449258620014,343.48178105166136,344.9316700689078,346.3945929137411,347.87054958616096,349.3595400861675,350.8615644137607,352.3766225689405,353.90471455170706,355.4458403620602,357.0
RUS ,TFC,Natural gas,256.586,289.47295657099687,315.72999697885183,335.35712122356483,348.3543293051359,354.72162122356485,354.45899697885187,347.5664565709969,334.044,315.745,303.7896929758309,305.7322012682922,307.6689531188634,309.5999485275444,311.52518749433546,313.4446700192363,315.358396102247,317.26636574336777,319.16857894259823,321.06503569993873,322.95573601538905,324.84067988894935,326.7198673206194,328.59329831039946,330.4609728582894,332.3228909642892,334.17905262839884,336.0294578506185,337.87410663094795,339.71299896938734,341.5461348659366,343.3735143205958,345.19513733336487,347.01100390424386,348.82111403323273,350.62546772033147,352.42406496554014,354.2169057688586,356.0039901302871,357.78531804982543,359.5608895274736,361.33070456323173,363.0947631570998,364.8530653090777,366.60561101916545,368.35240028736314,370.09343311367076,371.82870949808824,373.5582294406156,375.2819929412529,377.0,378.7122506168571,380.41874479182405,382.1194825249009,383.81446381608765,385.5036886653843,387.18715707279085,388.86486903830723,390.5368245619336,392.2030236436698,393.8634662835159,395.51815248147193,397.1670822375378,398.81025555171357,400.4476724239993,402.07933285439486,403.7052368429004,405.32538438951576,406.93977549424096,408.5484101570761,410.15128837802115,411.74841015707614,413.33977549424094,414.92538438951567,416.50523684290033,418.0793328543948,419.6476724239993,421.2102555517136,422.7670822375378,424.3181524814719,425.8634662835159,427.40302364366977,428.9368245619335,430.46486903830726,431.9871570727908,433.5036886653843,435.01446381608764,436.51948252490087,438.0187447918241,439.5122506168571,441.0
ASIAPAC ,TFC,Total final consumption,6608.69,6684.571049473976,6766.888941955388,6855.643677444235,6950.835255940518,7052.463677444235,7160.528941955388,7275.031049473975,7395.97,7518.98,7617.8662882732315,7664.563760678071,7711.146149513081,7757.613454778261,7803.965676473613,7850.202814599135,7896.324869154829,7942.331840140693,7988.223727556726,8034.000531402933,8079.662251679309,8125.208888385856,8170.640441522573,8215.95691108946,8261.158297086522,8306.24459951375,8351.21581837115,8396.071953658724,8440.813005376465,8485.438973524379,8529.949858102462,8574.345659110717,8618.626376549142,8662.79201041774,8706.842560716506,8750.778027445444,8794.598410604553,8838.30371019383,8881.89392621328,8925.369058662902,8968.729107542693,9011.974072852656,9055.103954592789,9098.118752763092,9141.018467363567,9183.803098394212,9226.472645855029,9269.027109746015,9311.466490067172,9353.790786818503,9396.0,9438.09412961167,9480.073175653511,9521.937138125522,9563.686017027705,9605.319812360058,9646.838524122582,9688.242152315277,9729.530696938144,9770.704157991178,9811.762535474385,9852.705829387764,9893.534039731312,9934.247166505029,9974.845209708921,10015.328169342982,10055.696045407214,10095.948837901615,10136.086546826189,10176.109172180932,10216.016713965846,10255.809172180932,10295.486546826187,10335.048837901615,10374.496045407213,10413.828169342982,10453.04520970892,10492.14716650503,10531.13403973131,10570.005829387763,10608.762535474385,10647.404157991179,10685.930696938141,10724.342152315277,10762.638524122582,10800.819812360058,10838.886017027706,10876.837138125522,10914.673175653512,10952.39412961167,10990.0
ASIAPAC ,TFC,Coal,3759.12,3727.757178395041,3701.0740915343563,3679.0707394179462,3661.7471220458096,3649.103239417946,3641.139091534357,3637.8546783950414,3639.25,3643.23,3637.224340299651,3626.358497644758,3615.927795202552,3605.932232973033,3596.3718109562014,3587.246529152057,3578.5563875606003,3570.3013861818313,3562.481525015748,3555.0968040623534,3548.1472233216455,3541.6327827936257,3535.553482478292,3529.9093223756463,3524.7003024856876,3519.9264228084157,3515.587683343832,3511.6840840919353,3508.215625052726,3505.182306226204,3502.5841276123683,3500.4210892112214,3498.6931910227604,3497.400433046988,3496.542815283902,3496.120337733503,3496.133000395792,3496.580803270768,3497.4637463584313,3498.7818296587825,3500.5350531718195,3502.7234168975447,3505.3469208359584,3508.405564987058,3511.899349350845,3515.8282739273186,3520.19233871648,3524.991543718329,3530.225888932865,3535.895374360089,3541.9999999999995,3548.5397658525976,3555.514671917883,3562.9247181958553,3570.769904686515,3579.0502313898623,3587.765698305897,3596.9163054346186,3606.502052776028,3616.5229403301237,3626.978968096907,3637.8701360763785,3649.196444268536,3660.957892673381,3673.154481290914,3685.786210121134,3698.8530791640414,3712.355088419636,3726.2922378879175,3740.664527568887,3755.4719574625433,3770.714527568887,3786.3922378879174,3802.505088419636,3819.0530791640413,3836.036210121134,3853.4544812909144,3871.3078926733815,3889.5964442685363,3908.3201360763787,3927.4789680969075,3947.072940330124,3967.1020527760274,3987.566305434619,4008.465698305897,4029.800231389863,4051.5699046865157,4073.7747181958557,4096.414671917883,4119.489765852598,4143.0
ASIAPAC ,TFC,Oil,2427.33,2514.754981393692,2601.2010395320435,2686.6681744150546,2771.156386042725,2854.665674415055,2937.196039532044,3018.7474813936924,3099.32,3177.06,3240.845909287887,3269.5866395362436,3298.1472734779054,3326.5278111128723,3354.728252441143,3382.7485974627198,3410.588846177601,3438.248998585788,3465.7290546872787,3493.0290144820756,3520.148877970176,3547.088645151582,3573.8483160262927,3600.4278905943083,3626.8273688556296,3653.046750810255,3679.086036458186,3704.9452257994217,3730.6243188339618,3756.1233155618074,3781.4422159829574,3806.581020097413,3831.539727905173,3856.3183394062385,3880.9168546006085,3905.3352734882837,3929.573596069263,3953.631822343548,3977.5099523111385,4001.2079859720334,4024.725923326232,4048.063764373737,4071.221509114547,4094.199157548661,4116.99670967608,4139.614165496805,4162.051525010834,4184.308788218168,4206.385955118807,4228.283025712752,4250.0,4271.536877980554,4292.893659654413,4314.070345021576,4335.066934082045,4355.883426835819,4376.519823282897,4396.976123423281,4417.25232725697,4437.348434783962,4457.264446004261,4477.000360917864,4496.556179524772,4515.931901824984,4535.127527818503,4554.1430575053255,4572.978490885454,4591.633827958887,4610.109068725624,4628.404213185667,4646.519261339014,4664.454213185667,4682.209068725624,4699.783827958887,4717.178490885453,4734.3930575053255,4751.427527818503,4768.281901824985,4784.956179524772,4801.450360917865,4817.76444600426,4833.898434783962,4849.852327256969,4865.626123423281,4881.219823282897,4896.633426835819,4911.866934082044,4926.9203450215755,4941.793659654413,4956.486877980555,4971.0
ASIAPAC ,TFC,Natural gas,422.234,442.0584520671294,464.61756068650755,489.9113258581345,517.9397475820102,548.7028258581345,582.2005606865075,618.4329520671295,657.4,698.685,739.7877251564141,768.5734316271601,796.9896304261285,825.03632155332,852.713505008734,880.021180792371,906.9593489042306,933.5280093443132,959.7271621126181,985.5568072091462,1011.0169446338967,1036.1075743868703,1060.8286964680665,1085.1803108774852,1109.1624176151272,1132.7750166809915,1156.0181080750788,1178.8916917973888,1201.3957678479214,1223.530336226677,1245.2953969336552,1266.6909499688563,1287.7169953322802,1308.373533023927,1328.660563043796,1348.5780853918882,1368.126100068203,1387.3046070727405,1406.1136064055008,1424.553098066484,1442.6230820556898,1460.3235583731184,1477.6545270187698,1494.615987992644,1511.2079412947407,1527.4303869250602,1543.2833248836027,1558.766755170368,1573.8806777853558,1588.6250927285666,1603.0,1617.0053995996564,1630.6412915275353,1643.907675783637,1656.8045523679616,1669.3319212805086,1681.4897825212788,1693.2781360902716,1704.696981987487,1715.7463202129252,1726.426150766586,1736.73647364847,1746.6772888585765,1756.2485963969057,1765.450396263458,1774.2826884582328,1782.7454729812305,1790.838749832451,1798.562519011894,1805.9167805195598,1812.9015343554481,1819.5167805195597,1825.7625190118938,1831.638749832451,1837.1454729812303,1842.2826884582328,1847.050396263458,1851.448596396906,1855.4772888585765,1859.1364736484702,1862.426150766586,1865.346320212925,1867.896981987487,1870.0781360902715,1871.8897825212787,1873.3319212805086,1874.4045523679613,1875.107675783637,1875.4412915275352,1875.4053995996562,1875.0
CHINA ,TFC,Total final consumption,4012.82,4037.5114047400943,4066.466336697305,4099.684795871631,4137.166782263073,4178.912295871631,4224.9213366973045,4275.193904740094,4329.73,4385.37,4423.156169877976,4408.810674810639,4395.010902349475,4381.756852494485,4369.048525245669,4356.8859206030265,4345.269038566558,4334.1978791362635,4323.672442312142,4313.692728094195,4304.258736482421,4295.370467476822,4287.027921077395,4279.231097284143,4271.979996097064,4265.274617516159,4259.114961541428,4253.501028172871,4248.432817410486,4243.910329254277,4239.93356370424,4236.502520760378,4233.617200422689,4231.277602691174,4229.483727565833,4228.235575046665,4227.5331451336715,4227.376437826851,4227.765453126205,4228.700191031732,4230.180651543433,4232.206834661308,4234.778740385356,4237.896368715578,4241.559719651975,4245.768793194544,4250.523589343287,4255.824108098204,4261.670349459296,4268.062313426561,4274.999999999999,4282.483409179611,4290.512540965397,4299.087395357356,4308.20797235549,4317.874271959798,4328.086294170278,4338.844038986933,4350.147506409761,4361.996696438763,4374.3916090739385,4387.332244315288,4400.818602162812,4414.8506826165085,4429.42848567638,4444.5520113424245,4460.221259614643,4476.436230493035,4493.1969239776,4510.503340068339,4528.355478765252,4546.75334006834,4565.6969239776,4585.186230493035,4605.221259614642,4625.8020113424245,4646.92848567638,4668.6006826165085,4690.818602162812,4713.582244315289,4736.891609073939,4760.746696438764,4785.147506409761,4810.094038986934,4835.586294170279,4861.624271959798,4888.207972355491,4915.337395357357,4943.012540965398,4971.233409179612,5000.0
CHINA ,TFC,Coal,2961.86,2944.3088036601953,2924.1847348460497,2901.4877935575614,2876.2179797947324,2848.3752935575617,2817.959734846049,2784.9713036601947,2749.41,2711.52,2672.766360467421,2641.3953614375387,2610.6898413829485,2580.6498003036504,2551.2752381996443,2522.566155070931,2494.5225509175098,2467.1444257393805,2440.4317795365423,2414.384612308998,2389.0029240567446,2364.2867147797842,2340.235984478116,2316.850733151739,2294.130960800654,2272.076667424862,2250.687853024362,2229.964517599154,2209.906661149238,2190.514283674615,2171.787385175283,2153.7259656512438,2136.330025102496,2119.599563529041,2103.5345809308783,2088.135077308007,2073.4010526604284,2059.3325069881416,2045.929440291147,2033.1918525694448,2021.1197438230347,2009.7131140519166,1998.9719632560907,1988.8962914355568,1979.4860985903154,1970.7413847203657,1962.6621498257084,1955.2483939063427,1948.5001169622699,1942.417318993489,1937.0,1932.2481599818036,1928.1617989388988,1924.7409168712861,1921.9855137789662,1919.895589661938,1918.471144520202,1917.7121783537582,1917.6186911626066,1918.1906829467468,1919.4281537061793,1921.3311034409041,1923.899532150921,1927.1334398362299,1931.0328264968311,1935.5976921327242,1940.8280367439097,1946.7238603303874,1953.285162892157,1960.5119444292186,1968.4042049415723,1976.9619444292186,1986.1851628921565,1996.073860330387,2006.6280367439094,2017.8476921327242,2029.732826496831,2042.28343983623,2055.499532150921,2069.381103440904,2083.9281537061793,2099.140682946747,2115.018691162606,2131.562178353758,2148.7711445202017,2166.645589661938,2185.1855137789657,2204.390916871286,2224.2617989388987,2244.798159981803,2266.0
