Model,Scenario,Region,Country,Subvector,Initial Extent (Mha),Initial Loss Rate (%),Rate of Improvement,Mitigation (Mg CO2/ha),1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
PD21,pathway,IDN,Indonesia,Avoided Peat Impacts,17.50180218,-0.980532095,0.00019,1187.43011,20369.6844137125,20369.6844137125,20369.6844137125,20369.6844137125,20369.6844137125,20369.6844137125,20369.6844137125,20369.6844137125,20369.6844137125,20369.6844137125,20369.6844137125,20369.6844137125,20369.6844137125,20369.6844137125,20369.6844137125,20369.6844137125,20369.6844137125,20369.6844137125,20369.6844137125,20369.6844137125,20369.6844137125,20369.6844137125,20369.6844137125,20369.6844137125,20369.6844137125,20369.6844137125,20369.6844137125,20369.6844137125,20369.6844137125,20369.6844137125,20369.6844137125,20365.7358020038,20361.7871902952,20357.8385785865,20353.8899668778,20349.9413551691,20345.9927434604,20342.0441317518,20338.0955200431,20334.1469083344,20330.1982966257,20326.249684917,20322.3010732083,20318.3524614997,20314.403849791,20310.4552380823,20306.5066263736,20302.5580146649,20298.6094029563,20294.6607912476,20290.7121795389,20286.7635678302,20282.8149561215,20278.8663444129,20274.9177327042,20270.9691209955,20267.0205092868,20263.0718975781,20259.1232858695,20255.1746741608,20251.2260624521,20247.2774507434,20243.3288390347,20239.380227326,20235.4316156174,20231.4830039087,20227.5343922,20223.5857804913,20219.6371687826,20215.688557074,20211.7399453653,20207.7913336566,20203.8427219479,20199.8941102392,20195.9454985306,20191.9968868219,20188.0482751132,20184.0996634045,20180.1510516958,20176.2024399871,20172.2538282785,20168.3052165698,20164.3566048611,20160.4079931524,20156.4593814437,20152.5107697351,20148.5621580264,20144.6135463177,20140.664934609,20136.7163229003,20132.7677111917,20128.819099483,20124.8704877743,20120.9218760656,20116.9732643569,20113.0246526482,20109.0760409396,20105.1274292309,20101.1788175222,20097.2302058135,20093.2815941048,20089.3329823962,20085.3843706875,20081.4357589788,20077.4871472701,20073.5385355614,20069.5899238528,20065.6413121441,20061.6927004354,20057.7440887267,20053.795477018
PD21,pathway,MEA-M,Iran,Avoided Coastal Impacts,0.007949,-0.421702954,0.00196,1387.595924,4.6081459825682,4.6081459825682,4.6081459825682,4.6081459825682,4.6081459825682,4.6081459825682,4.6081459825682,4.6081459825682,4.6081459825682,4.6081459825682,4.6081459825682,4.6081459825682,4.6081459825682,4.6081459825682,4.6081459825682,4.6081459825682,4.6081459825682,4.6081459825682,4.6081459825682,4.6081459825682,4.6081459825682,4.6081459825682,4.6081459825682,4.6081459825682,4.6081459825682,4.6081459825682,4.6081459825682,4.6081459825682,4.6081459825682,4.6081459825682,4.6081459825682,4.58652718256844,4.56490838256868,4.54328958256892,4.52167078256917,4.50005198256941,4.47843318256965,4.4568143825699,4.43519558257014,4.41357678257038,4.39195798257063,4.37033918257087,4.34872038257111,4.32710158257135,4.3054827825716,4.28386398257184,4.26224518257208,4.24062638257233,4.21900758257257,4.19738878257281,4.17576998257306,4.1541511825733,4.13253238257354,4.11091358257379,4.08929478257403,4.06767598257427,4.04605718257451,4.02443838257476,4.002819582575,3.98120078257524,3.95958198257549,3.93796318257573,3.91634438257597,3.89472558257621,3.87310678257646,3.8514879825767,3.82986918257694,3.80825038257719,3.78663158257743,3.76501278257767,3.74339398257792,3.72177518257816,3.7001563825784,3.67853758257865,3.65691878257889,3.63529998257913,3.61368118257937,3.59206238257962,3.57044358257986,3.5488247825801,3.52720598258035,3.50558718258059,3.48396838258083,3.46234958258108,3.44073078258132,3.41911198258156,3.3974931825818,3.37587438258205,3.35425558258229,3.33263678258253,3.31101798258278,3.28939918258302,3.26778038258326,3.24616158258351,3.22454278258375,3.20292398258399,3.18130518258423,3.15968638258448,3.13806758258472,3.11644878258496,3.09482998258521,3.07321118258545,3.05159238258569,3.02997358258594,3.00835478258618,2.98673598258642,2.96511718258667,2.94349838258691,2.92187958258715,2.90026078258739,2.87864198258764
PD21,pathway,MEA-M,Iran,Avoided Forest Conversion,2.121076,,0.00019,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD21,pathway,MEA-M,Iran,Avoided Peat Impacts,0.029451,-0.232673466,0.00019,228483.7962,1563.12045249774,1563.12045249774,1563.12045249774,1563.12045249774,1563.12045249774,1563.12045249774,1563.12045249774,1563.12045249774,1563.12045249774,1563.12045249774,1563.12045249774,1563.12045249774,1563.12045249774,1563.12045249774,1563.12045249774,1563.12045249774,1563.12045249774,1563.12045249774,1563.12045249774,1563.12045249774,1563.12045249774,1563.12045249774,1563.12045249774,1563.12045249774,1563.12045249774,1563.12045249774,1563.12045249774,1563.12045249774,1563.12045249774,1563.12045249774,1563.12045249774,1561.84192800418,1560.56340351062,1559.28487901706,1558.00635452351,1556.72783002995,1555.44930553639,1554.17078104283,1552.89225654927,1551.61373205571,1550.33520756215,1549.0566830686,1547.77815857504,1546.49963408148,1545.22110958792,1543.94258509436,1542.6640606008,1541.38553610725,1540.10701161369,1538.82848712013,1537.54996262657,1536.27143813301,1534.99291363945,1533.7143891459,1532.43586465234,1531.15734015878,1529.87881566522,1528.60029117166,1527.3217666781,1526.04324218455,1524.76471769099,1523.48619319743,1522.20766870387,1520.92914421031,1519.65061971675,1518.3720952232,1517.09357072964,1515.81504623608,1514.53652174252,1513.25799724896,1511.9794727554,1510.70094826184,1509.42242376829,1508.14389927473,1506.86537478117,1505.58685028761,1504.30832579405,1503.02980130049,1501.75127680694,1500.47275231338,1499.19422781982,1497.91570332626,1496.6371788327,1495.35865433914,1494.08012984559,1492.80160535203,1491.52308085847,1490.24455636491,1488.96603187135,1487.68750737779,1486.40898288424,1485.13045839068,1483.85193389712,1482.57340940356,1481.29488491,1480.01636041644,1478.73783592289,1477.45931142933,1476.18078693577,1474.90226244221,1473.62373794865,1472.34521345509,1471.06668896154,1469.78816446798,1468.50963997442,1467.23111548086,1465.9525909873,1464.67406649374,1463.39554200019,1462.11701750663,1460.83849301307
PD21,pathway,MEA-M,Iraq,Avoided Coastal Impacts,0,0,0.00196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD21,pathway,MEA-M,Iraq,Avoided Forest Conversion,0.011406,,0.00019,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD21,pathway,MEA-M,Iraq,Avoided Peat Impacts,0.2,-0.232673466,0.00019,5004.065798,232.482357661895,232.482357661895,232.482357661895,232.482357661895,232.482357661895,232.482357661895,232.482357661895,232.482357661895,232.482357661895,232.482357661895,232.482357661895,232.482357661895,232.482357661895,232.482357661895,232.482357661895,232.482357661895,232.482357661895,232.482357661895,232.482357661895,232.482357661895,232.482357661895,232.482357661895,232.482357661895,232.482357661895,232.482357661895,232.482357661895,232.482357661895,232.482357661895,232.482357661895,232.482357661895,232.482357661895,232.292203161571,232.102048661247,231.911894160923,231.721739660599,231.531585160275,231.341430659951,231.151276159627,230.961121659303,230.770967158979,230.580812658655,230.390658158331,230.200503658007,230.010349157683,229.820194657359,229.630040157035,229.439885656711,229.249731156387,229.059576656063,228.869422155739,228.679267655415,228.489113155091,228.298958654767,228.108804154443,227.918649654119,227.728495153795,227.538340653471,227.348186153147,227.158031652823,226.967877152499,226.777722652175,226.587568151851,226.397413651527,226.207259151203,226.017104650879,225.826950150555,225.636795650231,225.446641149907,225.256486649583,225.066332149259,224.876177648935,224.686023148611,224.495868648287,224.305714147963,224.115559647639,223.925405147315,223.735250646991,223.545096146667,223.354941646343,223.164787146019,222.974632645695,222.784478145371,222.594323645047,222.404169144723,222.214014644399,222.023860144075,221.833705643751,221.643551143427,221.453396643103,221.263242142779,221.073087642455,220.882933142131,220.692778641807,220.502624141483,220.312469641159,220.122315140835,219.932160640511,219.742006140187,219.551851639863,219.361697139539,219.171542639215,218.981388138891,218.791233638567,218.601079138243,218.410924637919,218.220770137595,218.030615637271,217.840461136947,217.650306636623,217.460152136299,217.269997635975
PD21,pathway,EU15,Ireland,Avoided Coastal Impacts,0,0,0.00196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD21,pathway,EU15,Ireland,Avoided Forest Conversion,1.120293,,0.00019,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD21,pathway,EU15,Ireland,Avoided Peat Impacts,0.286324452,-0.000185858,0.00019,2881913.432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD21,pathway,MEA-H,Israel,Avoided Coastal Impacts,0,0,0.00196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD21,pathway,MEA-H,Israel,Avoided Forest Conversion,0.062313,-0.03379017,0.00019,17.03726316,0.035469672417355,0.035469672417355,0.035469672417355,0.035469672417355,0.035469672417355,0.035469672417355,0.035469672417355,0.035469672417355,0.035469672417355,0.035469672417355,0.035469672417355,0.035469672417355,0.035469672417355,0.035469672417355,0.035469672417355,0.035469672417355,0.035469672417355,0.035469672417355,0.035469672417355,0.035469672417355,0.035469672417355,0.035469672417355,0.035469672417355,0.035469672417355,0.035469672417355,0.035469672417355,0.035469672417355,0.035469672417355,0.035469672417355,0.035469672417355,0.035469672417355,0.03526796025129,0.035066248085225,0.03486453591916,0.034662823753095,0.03446111158703,0.034259399420965,0.0340576872549,0.033855975088835,0.03365426292277,0.033452550756705,0.033250838590641,0.033049126424576,0.032847414258511,0.032645702092446,0.032443989926381,0.032242277760316,0.032040565594251,0.031838853428186,0.031637141262121,0.031435429096056,0.031233716929991,0.031032004763926,0.030830292597861,0.030628580431797,0.030426868265732,0.030225156099667,0.030023443933602,0.029821731767537,0.029620019601472,0.029418307435407,0.029216595269342,0.029014883103277,0.028813170937212,0.028611458771147,0.028409746605082,0.028208034439017,0.028006322272952,0.027804610106888,0.027602897940823,0.027401185774758,0.027199473608693,0.026997761442628,0.026796049276563,0.026594337110498,0.026392624944433,0.026190912778368,0.025989200612303,0.025787488446238,0.025585776280173,0.025384064114108,0.025182351948044,0.024980639781979,0.024778927615914,0.024577215449849,0.024375503283784,0.024173791117719,0.023972078951654,0.023770366785589,0.023568654619524,0.023366942453459,0.023165230287394,0.022963518121329,0.022761805955264,0.0225600937892,0.022358381623135,0.02215666945707,0.021954957291005,0.02175324512494,0.021551532958875,0.02134982079281,0.021148108626745,0.02094639646068,0.020744684294615,0.02054297212855,0.020341259962485,0.02013954779642,0.019937835630355,0.019736123464291,0.019534411298226,0.019332699132161
PD21,pathway,MEA-H,Israel,Avoided Peat Impacts,0.00455,-0.03379017,0.00019,141488.9983,21.5086302628138,21.5086302628138,21.5086302628138,21.5086302628138,21.5086302628138,21.5086302628138,21.5086302628138,21.5086302628138,21.5086302628138,21.5086302628138,21.5086302628138,21.5086302628138,21.5086302628138,21.5086302628138,21.5086302628138,21.5086302628138,21.5086302628138,21.5086302628138,21.5086302628138,21.5086302628138,21.5086302628138,21.5086302628138,21.5086302628138,21.5086302628138,21.5086302628138,21.5086302628138,21.5086302628138,21.5086302628138,21.5086302628138,21.5086302628138,21.5086302628138,21.3863130237835,21.2639957847531,21.1416785457228,21.0193613066924,20.8970440676621,20.7747268286317,20.6524095896014,20.530092350571,20.4077751115407,20.2854578725103,20.16314063348,20.0408233944496,19.9185061554193,19.7961889163889,19.6738716773586,19.5515544383282,19.4292371992979,19.3069199602675,19.1846027212372,19.0622854822068,18.9399682431765,18.8176510041461,18.6953337651158,18.5730165260854,18.4506992870551,18.3283820480247,18.2060648089944,18.083747569964,17.9614303309337,17.8391130919033,17.716795852873,17.5944786138426,17.4721613748123,17.3498441357819,17.2275268967516,17.1052096577212,16.9828924186909,16.8605751796605,16.7382579406302,16.6159407015998,16.4936234625695,16.3713062235391,16.2489889845088,16.1266717454784,16.0043545064481,15.8820372674177,15.7597200283874,15.637402789357,15.5150855503267,15.3927683112963,15.270451072266,15.1481338332356,15.0258165942053,14.9034993551749,14.7811821161446,14.6588648771142,14.5365476380839,14.4142303990535,14.2919131600232,14.1695959209928,14.0472786819625,13.9249614429321,13.8026442039018,13.6803269648714,13.5580097258411,13.4356924868107,13.3133752477804,13.19105800875,13.0687407697197,12.9464235306893,12.824106291659,12.7017890526286,12.5794718135983,12.4571545745679,12.3348373355376,12.2125200965072,12.0902028574769,11.9678856184465,11.8455683794162,11.7232511403858
PD21,pathway,EU15,Italy,Avoided Coastal Impacts,0,0,0.00196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD21,pathway,EU15,Italy,Avoided Forest Conversion,11.19847,,0.00019,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD21,pathway,EU15,Italy,Avoided Peat Impacts,0.03669,-0.000185858,0.00019,18067668.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD21,pathway,LAM-M,Jamaica,Avoided Coastal Impacts,0.010141,-1.021279276,0.00196,1510.699142,15.585944107325,15.585944107325,15.585944107325,15.585944107325,15.585944107325,15.585944107325,15.585944107325,15.585944107325,15.585944107325,15.585944107325,15.585944107325,15.585944107325,15.585944107325,15.585944107325,15.585944107325,15.585944107325,15.585944107325,15.585944107325,15.585944107325,15.585944107325,15.585944107325,15.585944107325,15.585944107325,15.585944107325,15.585944107325,15.585944107325,15.585944107325,15.585944107325,15.585944107325,15.585944107325,15.585944107325,15.5559169073269,15.5258897073289,15.4958625073308,15.4658353073327,15.4358081073346,15.4057809073365,15.3757537073384,15.3457265073404,15.3156993073423,15.2856721073442,15.2556449073461,15.225617707348,15.1955905073499,15.1655633073519,15.1355361073538,15.1055089073557,15.0754817073576,15.0454545073595,15.0154273073614,14.9854001073634,14.9553729073653,14.9253457073672,14.8953185073691,14.865291307371,14.8352641073729,14.8052369073749,14.7752097073768,14.7451825073787,14.7151553073806,14.6851281073825,14.6551009073844,14.6250737073864,14.5950465073883,14.5650193073902,14.5349921073921,14.504964907394,14.4749377073959,14.4449105073979,14.4148833073998,14.3848561074017,14.3548289074036,14.3248017074055,14.2947745074074,14.2647473074094,14.2347201074113,14.2046929074132,14.1746657074151,14.144638507417,14.1146113074189,14.0845841074209,14.0545569074228,14.0245297074247,13.9945025074266,13.9644753074285,13.9344481074305,13.9044209074324,13.8743937074343,13.8443665074362,13.8143393074381,13.78431210744,13.754284907442,13.7242577074439,13.6942305074458,13.6642033074477,13.6341761074496,13.6041489074515,13.5741217074535,13.5440945074554,13.5140673074573,13.4840401074592,13.4540129074611,13.423985707463,13.393958507465,13.3639313074669,13.3339041074688,13.3038769074707,13.2738497074726,13.2438225074745,13.2137953074765,13.1837681074784
PD21,pathway,LAM-M,Jamaica,Avoided Forest Conversion,0.809169,0,0.00019,124.2995542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD21,pathway,LAM-M,Jamaica,Avoided Peat Impacts,0.015,-0.1533,0.00019,7594.998913,17.4214085066394,17.4214085066394,17.4214085066394,17.4214085066394,17.4214085066394,17.4214085066394,17.4214085066394,17.4214085066394,17.4214085066394,17.4214085066394,17.4214085066394,17.4214085066394,17.4214085066394,17.4214085066394,17.4214085066394,17.4214085066394,17.4214085066394,17.4214085066394,17.4214085066394,17.4214085066394,17.4214085066394,17.4214085066394,17.4214085066394,17.4214085066394,17.4214085066394,17.4214085066394,17.4214085066394,17.4214085066394,17.4214085066394,17.4214085066394,17.4214085066394,17.3997627597374,17.3781170128353,17.3564712659333,17.3348255190312,17.3131797721292,17.2915340252271,17.2698882783251,17.248242531423,17.226596784521,17.2049510376189,17.1833052907169,17.1616595438148,17.1400137969128,17.1183680500107,17.0967223031087,17.0750765562066,17.0534308093046,17.0317850624025,17.0101393155005,16.9884935685984,16.9668478216964,16.9452020747943,16.9235563278923,16.9019105809902,16.8802648340882,16.8586190871861,16.8369733402841,16.815327593382,16.79368184648,16.7720360995779,16.7503903526759,16.7287446057738,16.7070988588718,16.6854531119697,16.6638073650677,16.6421616181656,16.6205158712636,16.5988701243615,16.5772243774595,16.5555786305574,16.5339328836553,16.5122871367533,16.4906413898513,16.4689956429492,16.4473498960472,16.4257041491451,16.4040584022431,16.382412655341,16.360766908439,16.3391211615369,16.3174754146349,16.2958296677328,16.2741839208308,16.2525381739287,16.2308924270266,16.2092466801246,16.1876009332226,16.1659551863205,16.1443094394185,16.1226636925164,16.1010179456144,16.0793721987123,16.0577264518103,16.0360807049082,16.0144349580062,15.9927892111041,15.9711434642021,15.9494977173,15.927851970398,15.9062062234959,15.8845604765939,15.8629147296918,15.8412689827898,15.8196232358877,15.7979774889857,15.7763317420836,15.7546859951816,15.7330402482795,15.7113945013775,15.6897487544754
PD21,pathway,JPN,Japan,Avoided Coastal Impacts,0.00099,-0.2054492,0.00196,1595.959596,0.318416136008061,0.318416136008061,0.318416136008061,0.318416136008061,0.318416136008061,0.318416136008061,0.318416136008061,0.318416136008061,0.318416136008061,0.318416136008061,0.318416136008061,0.318416136008061,0.318416136008061,0.318416136008061,0.318416136008061,0.318416136008061,0.318416136008061,0.318416136008061,0.318416136008061,0.318416136008061,0.318416136008061,0.318416136008061,0.318416136008061,0.318416136008061,0.318416136008061,0.318416136008061,0.318416136008061,0.318416136008061,0.318416136008061,0.318416136008061,0.318416136008061,0.315319336007983,0.312222536007904,0.309125736007826,0.306028936007748,0.302932136007669,0.299835336007591,0.296738536007512,0.293641736007434,0.290544936007356,0.287448136007277,0.284351336007199,0.28125453600712,0.278157736007042,0.275060936006963,0.271964136006885,0.268867336006807,0.265770536006728,0.26267373600665,0.259576936006572,0.256480136006493,0.253383336006415,0.250286536006336,0.247189736006258,0.24409293600618,0.240996136006101,0.237899336006023,0.234802536005944,0.231705736005866,0.228608936005787,0.225512136005709,0.222415336005631,0.219318536005552,0.216221736005474,0.213124936005395,0.210028136005317,0.206931336005239,0.20383453600516,0.200737736005082,0.197640936005004,0.194544136004925,0.191447336004847,0.188350536004768,0.18525373600469,0.182156936004612,0.179060136004533,0.175963336004455,0.172866536004376,0.169769736004298,0.16667293600422,0.163576136004141,0.160479336004063,0.157382536003984,0.154285736003906,0.151188936003828,0.148092136003749,0.144995336003671,0.141898536003592,0.138801736003514,0.135704936003436,0.132608136003357,0.129511336003279,0.1264145360032,0.123317736003122,0.120220936003044,0.117124136002965,0.114027336002887,0.110930536002808,0.10783373600273,0.104736936002652,0.101640136002573,0.098543336002495,0.095446536002416,0.092349736002338,0.08925293600226,0.086156136002181,0.083059336002103,0.079962536002024,0.076865736001946,0.073768936001868,0.070672136001789
PD21,pathway,JPN,Japan,Avoided Forest Conversion,27.36053,-0.000110785,0.00019,368.5167011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD21,pathway,JPN,Japan,Avoided Peat Impacts,0.232369755,-0.000110785,0.00019,29834397.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD21,pathway,MEA-M,Jordan,Avoided Coastal Impacts,0,0,0.00196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD21,pathway,MEA-M,Jordan,Avoided Forest Conversion,0,,0.00019,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD21,pathway,MEA-M,Jordan,Avoided Peat Impacts,0,-0.232673466,0.00019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD21,pathway,CAS,Kazakhstan,Avoided Coastal Impacts,0,0,0.00196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD21,pathway,CAS,Kazakhstan,Avoided Forest Conversion,6.69145,0,0.00019,67.8050908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD21,pathway,CAS,Kazakhstan,Avoided Peat Impacts,0.00391,-0.000585419,0.00019,914945.8194,0.734873768126535,0.734873768126535,0.734873768126535,0.734873768126535,0.734873768126535,0.734873768126535,0.734873768126535,0.734873768126535,0.734873768126535,0.734873768126535,0.734873768126535,0.734873768126535,0.734873768126535,0.734873768126535,0.734873768126535,0.734873768126535,0.734873768126535,0.734873768126535,0.734873768126535,0.734873768126535,0.734873768126535,0.734873768126535,0.734873768126535,0.734873768126535,0.734873768126535,0.734873768126535,0.734873768126535,0.734873768126535,0.734873768126535,0.734873768126535,0.734873768126535,0.055160518894275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
