Product,Flow,Sector,EIA Product,WWS EF Product,WWS Upstream Product,WWS Addtl Efficiency
OTHKERO,TOTIND,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff
OTHKERO,TOTTRANF,Total energy consumption,Total,oil ef ratio,N,oil addtl eff
OTHKERO,TOTTRANS,Transportation,Liquid fuels,oil ef ratio,N,oil addtl eff
OTHKERO,TPETCHEM,Industrial,Liquid fuels,oil ef ratio,Y,na
OTHKERO,TRANSEQ,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff
OTHKERO,TRANSFER,Total energy consumption,Total,na,N,na
OTHKERO,TREFINER,Industrial,Liquid fuels,oil ef ratio,Y,na
OTHKERO,TRNONSPE,Transportation,Liquid fuels,oil ef ratio,N,oil addtl eff
OTHKERO,WOODPRO,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff
OTHKERO,WORLDAV,Transportation,Liquid fuels,hydrogen ef ratio,N,oil addtl eff
OTHKERO,WORLDMAR,Transportation,Liquid fuels,hydrogen ef ratio,N,oil addtl eff
OVENCOKE,AGRICULT,Industrial,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,AUTOCHP,Industrial,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,AUTOELEC,Electric Power,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,AUTOHEAT,Industrial,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,CHEMICAL,Industrial,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,COMMPUB,Commercial,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,CONSTRUC,Industrial,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,DISTLOSS,Industrial,Coal,coal ef ratio,Y,na
OVENCOKE,DOMESNAV,Transportation,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,EBLASTFUR,Industrial,Total,heat ef ratio,Y,na
OVENCOKE,ECOKEOVS,Industrial,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,EGASWKS,Industrial,Coal,coal ef ratio,Y,na
OVENCOKE,ELAUTOC,Electric Power,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,ELAUTOE,Electric Power,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,ELMAINC,Electric Power,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,ELMAINE,Electric Power,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,ELOUTPUT,Electric Power,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,EMINES,Industrial,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,ENONSPEC,Industrial,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,EPATFUEL,Industrial,Coal,coal ef ratio,Y,na
OVENCOKE,EPOWERPLT,Industrial,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,EREFINER,Industrial,Liquid fuels,coal ef ratio,Y,na
OVENCOKE,EXPORTS,Total energy consumption,Total,na,N,na
OVENCOKE,FOODPRO,Industrial,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,HEATOUT,Industrial,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,HEAUTOC,Industrial,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,HEAUTOH,Industrial,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,HEMAINC,Industrial,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,HEMAINH,Industrial,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,IMPORTS,Total energy consumption,Total,na,N,na
OVENCOKE,INONSPEC,Industrial,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,IRONSTL,Industrial,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,MACHINE,Industrial,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,MAINCHP,Industrial,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,MAINELEC,Electric Power,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,MAINHEAT,Industrial,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,MANUFACT,Industrial,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,MINING,Industrial,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,NECHEM,Industrial,Coal,na,N,na
OVENCOKE,NEINTREN,Industrial,Coal,na,N,na
OVENCOKE,NEOTHER,Industrial,Coal,na,N,na
OVENCOKE,NONENUSE,Industrial,Coal,na,N,na
OVENCOKE,NONFERR,Industrial,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,NONMET,Industrial,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,ONONSPEC,Industrial,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,PAPERPRO,Industrial,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,RAIL,Transportation,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,RESIDENT,Residential,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,STATDIFF,Total energy consumption,Total,na,N,na
OVENCOKE,STOCKCHA,Total energy consumption,Total,na,N,na
OVENCOKE,TBLASTFUR,Industrial,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,TCOKEOVS,Industrial,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,TES,Total energy consumption,Total,na,N,na
OVENCOKE,TEXTILES,Industrial,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,TFC,Total energy consumption,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,TGASWKS,Industrial,Coal,coal ef ratio,Y,na
OVENCOKE,TNONSPEC,Industrial,Coal,na,N,na
OVENCOKE,TOTENGY,Industrial,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,TOTIND,Industrial,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,TOTTRANF,Total energy consumption,Total,na,N,na
OVENCOKE,TOTTRANS,Transportation,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,TPATFUEL,Industrial,Coal,coal ef ratio,Y,na
OVENCOKE,TRANSEQ,Industrial,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,TRNONSPE,Transportation,Coal,coal ef ratio,N,coal addtl eff
OVENCOKE,WOODPRO,Industrial,Coal,coal ef ratio,N,coal addtl eff
PARWAX,DISTLOSS,Industrial,Liquid fuels,na,N,na
PARWAX,ENONSPEC,Industrial,Liquid fuels,na,N,na
PARWAX,EREFINER,Industrial,Liquid fuels,oil ef ratio,Y,na
PARWAX,EXPORTS,Total energy consumption,Total,na,N,na
PARWAX,IMPORTS,Total energy consumption,Total,na,N,na
PARWAX,INONSPEC,Industrial,Liquid fuels,na,N,na
PARWAX,NECHEM,Industrial,Liquid fuels,na,N,na
PARWAX,NECONSTRUC,Industrial,Liquid fuels,na,N,na
PARWAX,NEFOODPRO,Industrial,Liquid fuels,na,N,na
PARWAX,NEIND,Industrial,Liquid fuels,na,N,na
PARWAX,NEINONSPEC,Industrial,Liquid fuels,na,N,na
PARWAX,NEINTREN,Industrial,Liquid fuels,na,N,na
PARWAX,NEIRONSTL,Industrial,Liquid fuels,na,N,na
PARWAX,NEMACHINE,Industrial,Liquid fuels,na,N,na
PARWAX,NEMINING,Industrial,Liquid fuels,na,N,na
PARWAX,NENONFERR,Industrial,Liquid fuels,na,N,na
PARWAX,NENONMET,Industrial,Liquid fuels,na,N,na
PARWAX,NEOTHER,Industrial,Liquid fuels,na,N,na
PARWAX,NEPAPERPRO,Industrial,Liquid fuels,na,N,na
PARWAX,NETEXTILES,Industrial,Liquid fuels,na,N,na
PARWAX,NETRANS,Industrial,Liquid fuels,na,N,na
PARWAX,NETRANSEQ,Industrial,Liquid fuels,na,N,na
PARWAX,NEWOODPRO,Industrial,Liquid fuels,na,N,na
PARWAX,NONENUSE,Industrial,Liquid fuels,na,N,na
PARWAX,RESIDENT,Residential,Liquid fuels,na,N,na
PARWAX,STATDIFF,Total energy consumption,Total,na,N,na
PARWAX,STOCKCHA,Total energy consumption,Total,na,N,na
PARWAX,TES,Total energy consumption,Total,na,N,na
PARWAX,TFC,Total energy consumption,Liquid fuels,na,N,na
PARWAX,TOTENGY,Industrial,Liquid fuels,na,N,na
PARWAX,TOTIND,Industrial,Liquid fuels,na,N,na
PARWAX,TOTTRANF,Industrial,Liquid fuels,na,N,na
PARWAX,TPETCHEM,Industrial,Liquid fuels,na,N,na
PARWAX,TRANSFER,Total energy consumption,Total,na,N,na
PARWAX,TREFINER,Industrial,Liquid fuels,oil ef ratio,Y,na
PATFUEL,AGRICULT,Industrial,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,AUTOCHP,Industrial,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,AUTOHEAT,Industrial,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,CHEMICAL,Industrial,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,COMMPUB,Commercial,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,CONSTRUC,Industrial,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,DISTLOSS,Industrial,Coal,coal ef ratio,Y,na
PATFUEL,ECOKEOVS,Industrial,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,ELAUTOC,Electric Power,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,ELMAINC,Electric Power,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,ELMAINE,Electric Power,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,ELOUTPUT,Electric Power,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,EMINES,Industrial,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,EPATFUEL,Industrial,Coal,coal ef ratio,Y,na
PATFUEL,EPOWERPLT,Industrial,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,EXPORTS,Total energy consumption,Total,na,N,na
PATFUEL,FOODPRO,Industrial,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,HEATOUT,Industrial,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,HEAUTOC,Industrial,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,HEAUTOH,Industrial,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,HEMAINC,Industrial,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,HEMAINH,Industrial,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,IMPORTS,Total energy consumption,Total,na,N,na
PATFUEL,INONSPEC,Industrial,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,IRONSTL,Industrial,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,MACHINE,Industrial,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,MAINCHP,Industrial,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,MAINELEC,Electric Power,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,MAINHEAT,Industrial,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,MANUFACT,Industrial,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,MINING,Industrial,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,NEINTREN,Industrial,Coal,na,N,na
PATFUEL,NONENUSE,Industrial,Coal,na,N,na
PATFUEL,NONFERR,Industrial,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,NONMET,Industrial,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,ONONSPEC,Industrial,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,PAPERPRO,Industrial,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,RAIL,Transportation,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,RESIDENT,Residential,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,STATDIFF,Total energy consumption,Total,na,N,na
PATFUEL,STOCKCHA,Total energy consumption,Total,na,N,na
PATFUEL,TBLASTFUR,Industrial,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,TCOKEOVS,Industrial,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,TES,Total energy consumption,Total,na,N,na
PATFUEL,TEXTILES,Industrial,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,TFC,Total energy consumption,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,TOTENGY,Industrial,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,TOTIND,Industrial,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,TOTTRANF,Total energy consumption,Total,na,N,na
PATFUEL,TOTTRANS,Transportation,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,TPATFUEL,Industrial,Coal,coal ef ratio,Y,na
PATFUEL,TRANSEQ,Industrial,Coal,coal ef ratio,N,coal addtl eff
PATFUEL,WOODPRO,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEAT,AGRICULT,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEAT,AUTOCHP,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEAT,AUTOELEC,Electric Power,Coal,coal ef ratio,N,coal addtl eff
PEAT,AUTOHEAT,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEAT,CHEMICAL,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEAT,COMMPUB,Commercial,Coal,coal ef ratio,N,coal addtl eff
PEAT,CONSTRUC,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEAT,DISTLOSS,Industrial,Coal,coal ef ratio,Y,na
PEAT,EBKB,Industrial,Coal,coal ef ratio,Y,na
PEAT,EFFELE,Electric Power,Coal,coal ef ratio,N,coal addtl eff
PEAT,EFFPROD,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEAT,ELAUTOC,Electric Power,Coal,coal ef ratio,N,coal addtl eff
PEAT,ELAUTOE,Electric Power,Coal,coal ef ratio,N,coal addtl eff
PEAT,ELMAINC,Electric Power,Coal,coal ef ratio,N,coal addtl eff
PEAT,ELMAINE,Electric Power,Coal,coal ef ratio,N,coal addtl eff
PEAT,ELOUTPUT,Electric Power,Coal,coal ef ratio,N,coal addtl eff
PEAT,EMINES,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEAT,ENONSPEC,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEAT,EPOWERPLT,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEAT,EXPORTS,Total energy consumption,Total,na,N,na
PEAT,FOODPRO,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEAT,HEATOUT,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEAT,HEAUTOC,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEAT,HEAUTOH,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEAT,HEMAINC,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEAT,HEMAINH,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEAT,IMPORTS,Total energy consumption,Total,na,N,na
PEAT,INDPROD,Total energy consumption,Coal,na,N,na
PEAT,INONSPEC,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEAT,IRONSTL,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEAT,MACHINE,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEAT,MAINCHP,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEAT,MAINELEC,Electric Power,Coal,coal ef ratio,N,coal addtl eff
PEAT,MAINHEAT,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEAT,MANUFACT,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEAT,MINING,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEAT,MIRONSTL,Total energy consumption,Total,na,N,na
PEAT,NEINTREN,Industrial,Coal,na,N,na
PEAT,NONENUSE,Industrial,Coal,na,N,na
PEAT,NONFERR,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEAT,NONMET,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEAT,ONONSPEC,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEAT,OWNUSE,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEAT,PAPERPRO,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEAT,RAIL,Transportation,Coal,coal ef ratio,N,coal addtl eff
PEAT,RESIDENT,Residential,Coal,coal ef ratio,N,coal addtl eff
PEAT,STATDIFF,Total energy consumption,Total,na,N,na
PEAT,STOCKCHA,Total energy consumption,Total,na,N,na
PEAT,TBKB,Industrial,Coal,coal ef ratio,Y,na
PEAT,TES,Total energy consumption,Total,na,N,na
PEAT,TEXTILES,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEAT,TFC,Total energy consumption,Coal,coal ef ratio,N,coal addtl eff
PEAT,TNONSPEC,Industrial,Coal,na,N,na
PEAT,TOTENGY,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEAT,TOTIND,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEAT,TOTTRANF,Total energy consumption,Coal,na,N,na
PEAT,TOTTRANS,Transportation,Coal,coal ef ratio,N,coal addtl eff
PEAT,TRANSEQ,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEAT,TRNONSPE,Transportation,Coal,coal ef ratio,N,coal addtl eff
PEAT,WOODPRO,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEATPROD,AGRICULT,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEATPROD,AUTOCHP,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEATPROD,AUTOHEAT,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEATPROD,CHEMICAL,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEATPROD,COMMPUB,Commercial,Coal,coal ef ratio,N,coal addtl eff
PEATPROD,CONSTRUC,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEATPROD,DISTLOSS,Industrial,Coal,coal ef ratio,Y,na
PEATPROD,EBKB,Industrial,Coal,coal ef ratio,Y,na
PEATPROD,ELAUTOC,Electric Power,Coal,coal ef ratio,N,coal addtl eff
PEATPROD,ELMAINC,Electric Power,Coal,coal ef ratio,N,coal addtl eff
PEATPROD,ELMAINE,Electric Power,Coal,coal ef ratio,N,coal addtl eff
PEATPROD,ELOUTPUT,Electric Power,Coal,coal ef ratio,N,coal addtl eff
PEATPROD,EMINES,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEATPROD,ENONSPEC,Industrial,Coal,na,N,na
PEATPROD,EPOWERPLT,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEATPROD,EXPORTS,Total energy consumption,Total,na,N,na
PEATPROD,FOODPRO,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEATPROD,HEATOUT,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEATPROD,HEAUTOC,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEATPROD,HEAUTOH,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEATPROD,HEMAINC,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEATPROD,HEMAINH,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEATPROD,IMPORTS,Total energy consumption,Total,na,N,na
PEATPROD,INONSPEC,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEATPROD,IRONSTL,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEATPROD,MACHINE,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEATPROD,MAINCHP,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEATPROD,MAINELEC,Electric Power,Coal,coal ef ratio,N,coal addtl eff
PEATPROD,MAINHEAT,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEATPROD,MANUFACT,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEATPROD,MINING,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEATPROD,NEINTREN,Industrial,Coal,na,N,na
PEATPROD,NONENUSE,Industrial,Coal,na,N,na
PEATPROD,NONFERR,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEATPROD,NONMET,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEATPROD,ONONSPEC,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEATPROD,PAPERPRO,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEATPROD,RAIL,Transportation,Coal,coal ef ratio,N,coal addtl eff
PEATPROD,RESIDENT,Residential,Coal,coal ef ratio,N,coal addtl eff
PEATPROD,STATDIFF,Total energy consumption,Total,na,N,na
PEATPROD,STOCKCHA,Total energy consumption,Total,na,N,na
PEATPROD,TBKB,Industrial,Coal,coal ef ratio,Y,na
PEATPROD,TES,Total energy consumption,Total,na,N,na
PEATPROD,TEXTILES,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEATPROD,TFC,Total energy consumption,Coal,coal ef ratio,N,coal addtl eff
PEATPROD,TNONSPEC,Industrial,Coal,na,N,na
PEATPROD,TOTENGY,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEATPROD,TOTIND,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEATPROD,TOTTRANF,Total energy consumption,Coal,na,N,na
PEATPROD,TOTTRANS,Transportation,Coal,coal ef ratio,N,coal addtl eff
PEATPROD,TRANSEQ,Industrial,Coal,coal ef ratio,N,coal addtl eff
PEATPROD,TRNONSPE,Transportation,Coal,coal ef ratio,N,coal addtl eff
PEATPROD,WOODPRO,Industrial,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,AGRICULT,Industrial,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,AUTOCHP,Industrial,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,AUTOELEC,Electric Power,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,AUTOHEAT,Industrial,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,CHEMICAL,Industrial,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,COMMPUB,Commercial,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,CONSTRUC,Industrial,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,DISTLOSS,Industrial,Coal,coal ef ratio,Y,na
PETCOKE,EBLASTFUR,Industrial,Coal,heat ef ratio,Y,na
PETCOKE,ECOKEOVS,Industrial,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,ELAUTOC,Electric Power,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,ELAUTOE,Electric Power,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,ELMAINC,Electric Power,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,ELMAINE,Electric Power,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,ELOUTPUT,Electric Power,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,ENONSPEC,Industrial,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,EOILGASEX,Industrial,Coal,coal ef ratio,Y,na
PETCOKE,EPOWERPLT,Industrial,Coal,coal ef ratio,Y,na
PETCOKE,EREFINER,Industrial,Coal,coal ef ratio,Y,na
PETCOKE,EXPORTS,Total energy consumption,Total,na,N,na
PETCOKE,FOODPRO,Industrial,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,HEATOUT,Industrial,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,HEAUTOC,Industrial,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,HEAUTOH,Industrial,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,HEMAINC,Industrial,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,HEMAINH,Industrial,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,IMPORTS,Total energy consumption,Total,na,N,na
PETCOKE,INONSPEC,Industrial,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,IRONSTL,Industrial,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,MACHINE,Industrial,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,MAINCHP,Industrial,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,MAINELEC,Electric Power,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,MAINHEAT,Industrial,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,MANUFACT,Industrial,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,MINING,Industrial,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,NECHEM,Industrial,Coal,na,N,na
PETCOKE,NEFOODPRO,Industrial,Coal,na,N,na
PETCOKE,NEIND,Industrial,Coal,na,N,na
PETCOKE,NEINONSPEC,Industrial,Coal,na,N,na
PETCOKE,NEINTREN,Industrial,Coal,na,N,na
PETCOKE,NEIRONSTL,Industrial,Coal,na,N,na
PETCOKE,NEMACHINE,Industrial,Coal,na,N,na
PETCOKE,NEMINING,Industrial,Coal,na,N,na
PETCOKE,NENONFERR,Industrial,Coal,na,N,na
PETCOKE,NENONMET,Industrial,Coal,na,N,na
PETCOKE,NEOTHER,Industrial,Coal,na,N,na
PETCOKE,NEPAPERPRO,Industrial,Coal,na,N,na
PETCOKE,NETEXTILES,Industrial,Coal,na,N,na
PETCOKE,NONENUSE,Industrial,Coal,na,N,na
PETCOKE,NONFERR,Industrial,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,NONMET,Industrial,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,ONONSPEC,Industrial,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,PAPERPRO,Industrial,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,RAIL,Transportation,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,RESIDENT,Residential,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,STATDIFF,Total energy consumption,Total,na,N,na
PETCOKE,STOCKCHA,Total energy consumption,Total,na,N,na
PETCOKE,TBLASTFUR,Industrial,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,TCOKEOVS,Industrial,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,TES,Total energy consumption,Total,na,N,na
PETCOKE,TEXTILES,Industrial,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,TFC,Total energy consumption,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,TNONSPEC,Industrial,Coal,na,N,na
PETCOKE,TOTENGY,Industrial,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,TOTIND,Industrial,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,TOTTRANF,Total energy consumption,Coal,na,N,na
PETCOKE,TOTTRANS,Transportation,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,TPATFUEL,Industrial,Coal,coal ef ratio,Y,na
PETCOKE,TPETCHEM,Industrial,Coal,coal ef ratio,Y,na
PETCOKE,TRANSEQ,Industrial,Coal,coal ef ratio,N,coal addtl eff
PETCOKE,TRANSFER,Total energy consumption,Total,na,N,na
PETCOKE,TREFINER,Industrial,Coal,coal ef ratio,Y,na
PRIMSBIO,AGRICULT,Industrial,Renewables,biofuels_waste ef ratio,N,biofuels_waste addtl eff
PRIMSBIO,AUTOCHP,Industrial,Renewables,biofuels_waste ef ratio,N,biofuels_waste addtl eff
PRIMSBIO,AUTOELEC,Electric Power,Renewables,biofuels_waste ef ratio,N,biofuels_waste addtl eff
PRIMSBIO,AUTOHEAT,Industrial,Renewables,biofuels_waste ef ratio,N,biofuels_waste addtl eff
PRIMSBIO,CHEMICAL,Industrial,Renewables,biofuels_waste ef ratio,N,biofuels_waste addtl eff
PRIMSBIO,COMMPUB,Commercial,Renewables,biofuels_waste ef ratio,N,biofuels_waste addtl eff
PRIMSBIO,CONSTRUC,Industrial,Renewables,biofuels_waste ef ratio,N,biofuels_waste addtl eff
PRIMSBIO,DISTLOSS,Industrial,Renewables,biofuels_waste ef ratio,N,biofuels_waste addtl eff
PRIMSBIO,DOMESNAV,Transportation,Renewables,biofuels_waste ef ratio,N,biofuels_waste addtl eff
PRIMSBIO,EBKB,Industrial,Renewables,biofuels_waste ef ratio,Y,na
PRIMSBIO,ECHARCOAL,Industrial,Coal,heat ef ratio,N,heat addtl eff
PRIMSBIO,ECOKEOVS,Industrial,Renewables,biofuels_waste ef ratio,N,biofuels_waste addtl eff
