Region,Variable,Unit,IEA Sector,IEA Metric,GCAM Metric,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,EIA Metric,BNEF Metric,WWS Metric
World ,Final Energy | Residential and Commercial | Heat,EJ/yr,Buildings,Heat,Final Energy | Residential and Commercial | Heat,0.9875,0.9877869605254408,0.9880435004087893,0.9882696196500453,0.9884653182492089,0.9886305962062804,0.9887654535212592,0.9888698901941457,0.9889439062249399,0.9889875016136417,0.989000676360251,0.9889834304647681,0.9889357639271928,0.9888576767475251,0.9887491689257649,0.9886102404619125,0.9884408913559676,0.9882411216079303,0.9880109312178008,0.987750320185579,0.9874592885112645,0.9871378361948577,0.9867859632363587,0.9864036696357672,0.9859909553930833,0.9855478205083072,0.9850742649814386,0.9845702888124775,0.9840358920014244,0.9834710745482784,0.9828758364530403,0.98225017771571,0.9815940983362872,0.9809075983147719,0.9801906776511643,0.9794433363454642,0.978665574397672,0.9778573918077873,0.9770187885758101,0.9761497647017408,0.9752503201855789,0.9743204550273246,0.9733601692269779,0.972369462784539,0.9713483357000077,0.9702967879733839,0.9692148196046679,0.9681024305938595,0.9669596209409587,0.9657863906459653,0.9645827397088798,0.9633486681297017,0.9620841759084313,0.9607892630450687,0.9594639295396136,0.9581081753920659,0.9567220006024263,0.9553054051706941,0.9538583890968693,0.9523809523809523,,,
World ,Final Energy | Residential and Commercial | Heat,EJ/yr,Buildings,Bioenergy,Final Energy | Residential and Commercial | Heat,0.9875,0.9877869605254408,0.9880435004087893,0.9882696196500453,0.9884653182492089,0.9886305962062804,0.9887654535212592,0.9888698901941457,0.9889439062249399,0.9889875016136417,0.989000676360251,0.9889834304647681,0.9889357639271928,0.9888576767475251,0.9887491689257649,0.9886102404619125,0.9884408913559676,0.9882411216079303,0.9880109312178008,0.987750320185579,0.9874592885112645,0.9871378361948577,0.9867859632363587,0.9864036696357672,0.9859909553930833,0.9855478205083072,0.9850742649814386,0.9845702888124775,0.9840358920014244,0.9834710745482784,0.9828758364530403,0.98225017771571,0.9815940983362872,0.9809075983147719,0.9801906776511643,0.9794433363454642,0.978665574397672,0.9778573918077873,0.9770187885758101,0.9761497647017408,0.9752503201855789,0.9743204550273246,0.9733601692269779,0.972369462784539,0.9713483357000077,0.9702967879733839,0.9692148196046679,0.9681024305938595,0.9669596209409587,0.9657863906459653,0.9645827397088798,0.9633486681297017,0.9620841759084313,0.9607892630450687,0.9594639295396136,0.9581081753920659,0.9567220006024263,0.9553054051706941,0.9538583890968693,0.9523809523809523,,,
World ,Final Energy | Residential and Commercial | Heat,EJ/yr,Buildings,   Traditional biomass,Final Energy | Residential and Commercial | Heat,0.9875,0.9877869605254408,0.9880435004087893,0.9882696196500453,0.9884653182492089,0.9886305962062804,0.9887654535212592,0.9888698901941457,0.9889439062249399,0.9889875016136417,0.989000676360251,0.9889834304647681,0.9889357639271928,0.9888576767475251,0.9887491689257649,0.9886102404619125,0.9884408913559676,0.9882411216079303,0.9880109312178008,0.987750320185579,0.9874592885112645,0.9871378361948577,0.9867859632363587,0.9864036696357672,0.9859909553930833,0.9855478205083072,0.9850742649814386,0.9845702888124775,0.9840358920014244,0.9834710745482784,0.9828758364530403,0.98225017771571,0.9815940983362872,0.9809075983147719,0.9801906776511643,0.9794433363454642,0.978665574397672,0.9778573918077873,0.9770187885758101,0.9761497647017408,0.9752503201855789,0.9743204550273246,0.9733601692269779,0.972369462784539,0.9713483357000077,0.9702967879733839,0.9692148196046679,0.9681024305938595,0.9669596209409587,0.9657863906459653,0.9645827397088798,0.9633486681297017,0.9620841759084313,0.9607892630450687,0.9594639295396136,0.9581081753920659,0.9567220006024263,0.9553054051706941,0.9538583890968693,0.9523809523809523,,,
OECD90 ,Final Energy | Residential and Commercial | Heat,EJ/yr,Buildings,Coal,Final Energy | Residential and Commercial | Heat,0.9875,0.9877869605254408,0.9880435004087893,0.9882696196500453,0.9884653182492089,0.9886305962062804,0.9887654535212592,0.9888698901941457,0.9889439062249399,0.9889875016136417,0.989000676360251,0.9889834304647681,0.9889357639271928,0.9888576767475251,0.9887491689257649,0.9886102404619125,0.9884408913559676,0.9882411216079303,0.9880109312178008,0.987750320185579,0.9874592885112645,0.9871378361948577,0.9867859632363587,0.9864036696357672,0.9859909553930833,0.9855478205083072,0.9850742649814386,0.9845702888124775,0.9840358920014244,0.9834710745482784,0.9828758364530403,0.98225017771571,0.9815940983362872,0.9809075983147719,0.9801906776511643,0.9794433363454642,0.978665574397672,0.9778573918077873,0.9770187885758101,0.9761497647017408,0.9752503201855789,0.9743204550273246,0.9733601692269779,0.972369462784539,0.9713483357000077,0.9702967879733839,0.9692148196046679,0.9681024305938595,0.9669596209409587,0.9657863906459653,0.9645827397088798,0.9633486681297017,0.9620841759084313,0.9607892630450687,0.9594639295396136,0.9581081753920659,0.9567220006024263,0.9553054051706941,0.9538583890968693,0.9523809523809523,,,
OECD90 ,Final Energy | Residential and Commercial | Heat,EJ/yr,Buildings,Oil,Final Energy | Residential and Commercial | Heat,0.9875,0.9877869605254408,0.9880435004087893,0.9882696196500453,0.9884653182492089,0.9886305962062804,0.9887654535212592,0.9888698901941457,0.9889439062249399,0.9889875016136417,0.989000676360251,0.9889834304647681,0.9889357639271928,0.9888576767475251,0.9887491689257649,0.9886102404619125,0.9884408913559676,0.9882411216079303,0.9880109312178008,0.987750320185579,0.9874592885112645,0.9871378361948577,0.9867859632363587,0.9864036696357672,0.9859909553930833,0.9855478205083072,0.9850742649814386,0.9845702888124775,0.9840358920014244,0.9834710745482784,0.9828758364530403,0.98225017771571,0.9815940983362872,0.9809075983147719,0.9801906776511643,0.9794433363454642,0.978665574397672,0.9778573918077873,0.9770187885758101,0.9761497647017408,0.9752503201855789,0.9743204550273246,0.9733601692269779,0.972369462784539,0.9713483357000077,0.9702967879733839,0.9692148196046679,0.9681024305938595,0.9669596209409587,0.9657863906459653,0.9645827397088798,0.9633486681297017,0.9620841759084313,0.9607892630450687,0.9594639295396136,0.9581081753920659,0.9567220006024263,0.9553054051706941,0.9538583890968693,0.9523809523809523,,,
OECD90 ,Final Energy | Residential and Commercial | Heat,EJ/yr,Buildings,Natural gas,Final Energy | Residential and Commercial | Heat,0.9875,0.9877869605254408,0.9880435004087893,0.9882696196500453,0.9884653182492089,0.9886305962062804,0.9887654535212592,0.9888698901941457,0.9889439062249399,0.9889875016136417,0.989000676360251,0.9889834304647681,0.9889357639271928,0.9888576767475251,0.9887491689257649,0.9886102404619125,0.9884408913559676,0.9882411216079303,0.9880109312178008,0.987750320185579,0.9874592885112645,0.9871378361948577,0.9867859632363587,0.9864036696357672,0.9859909553930833,0.9855478205083072,0.9850742649814386,0.9845702888124775,0.9840358920014244,0.9834710745482784,0.9828758364530403,0.98225017771571,0.9815940983362872,0.9809075983147719,0.9801906776511643,0.9794433363454642,0.978665574397672,0.9778573918077873,0.9770187885758101,0.9761497647017408,0.9752503201855789,0.9743204550273246,0.9733601692269779,0.972369462784539,0.9713483357000077,0.9702967879733839,0.9692148196046679,0.9681024305938595,0.9669596209409587,0.9657863906459653,0.9645827397088798,0.9633486681297017,0.9620841759084313,0.9607892630450687,0.9594639295396136,0.9581081753920659,0.9567220006024263,0.9553054051706941,0.9538583890968693,0.9523809523809523,,,
OECD90 ,Final Energy | Residential and Commercial | Heat,EJ/yr,Buildings,Heat,Final Energy | Residential and Commercial | Heat,0.9875,0.9877869605254408,0.9880435004087893,0.9882696196500453,0.9884653182492089,0.9886305962062804,0.9887654535212592,0.9888698901941457,0.9889439062249399,0.9889875016136417,0.989000676360251,0.9889834304647681,0.9889357639271928,0.9888576767475251,0.9887491689257649,0.9886102404619125,0.9884408913559676,0.9882411216079303,0.9880109312178008,0.987750320185579,0.9874592885112645,0.9871378361948577,0.9867859632363587,0.9864036696357672,0.9859909553930833,0.9855478205083072,0.9850742649814386,0.9845702888124775,0.9840358920014244,0.9834710745482784,0.9828758364530403,0.98225017771571,0.9815940983362872,0.9809075983147719,0.9801906776511643,0.9794433363454642,0.978665574397672,0.9778573918077873,0.9770187885758101,0.9761497647017408,0.9752503201855789,0.9743204550273246,0.9733601692269779,0.972369462784539,0.9713483357000077,0.9702967879733839,0.9692148196046679,0.9681024305938595,0.9669596209409587,0.9657863906459653,0.9645827397088798,0.9633486681297017,0.9620841759084313,0.9607892630450687,0.9594639295396136,0.9581081753920659,0.9567220006024263,0.9553054051706941,0.9538583890968693,0.9523809523809523,,,
OECD90 ,Final Energy | Residential and Commercial | Heat,EJ/yr,Buildings,Bioenergy,Final Energy | Residential and Commercial | Heat,0.9875,0.9877869605254408,0.9880435004087893,0.9882696196500453,0.9884653182492089,0.9886305962062804,0.9887654535212592,0.9888698901941457,0.9889439062249399,0.9889875016136417,0.989000676360251,0.9889834304647681,0.9889357639271928,0.9888576767475251,0.9887491689257649,0.9886102404619125,0.9884408913559676,0.9882411216079303,0.9880109312178008,0.987750320185579,0.9874592885112645,0.9871378361948577,0.9867859632363587,0.9864036696357672,0.9859909553930833,0.9855478205083072,0.9850742649814386,0.9845702888124775,0.9840358920014244,0.9834710745482784,0.9828758364530403,0.98225017771571,0.9815940983362872,0.9809075983147719,0.9801906776511643,0.9794433363454642,0.978665574397672,0.9778573918077873,0.9770187885758101,0.9761497647017408,0.9752503201855789,0.9743204550273246,0.9733601692269779,0.972369462784539,0.9713483357000077,0.9702967879733839,0.9692148196046679,0.9681024305938595,0.9669596209409587,0.9657863906459653,0.9645827397088798,0.9633486681297017,0.9620841759084313,0.9607892630450687,0.9594639295396136,0.9581081753920659,0.9567220006024263,0.9553054051706941,0.9538583890968693,0.9523809523809523,,,
OECD90 ,Final Energy | Residential and Commercial | Heat,EJ/yr,Buildings,   Traditional biomass,Final Energy | Residential and Commercial | Heat,0.9875,0.9877869605254408,0.9880435004087893,0.9882696196500453,0.9884653182492089,0.9886305962062804,0.9887654535212592,0.9888698901941457,0.9889439062249399,0.9889875016136417,0.989000676360251,0.9889834304647681,0.9889357639271928,0.9888576767475251,0.9887491689257649,0.9886102404619125,0.9884408913559676,0.9882411216079303,0.9880109312178008,0.987750320185579,0.9874592885112645,0.9871378361948577,0.9867859632363587,0.9864036696357672,0.9859909553930833,0.9855478205083072,0.9850742649814386,0.9845702888124775,0.9840358920014244,0.9834710745482784,0.9828758364530403,0.98225017771571,0.9815940983362872,0.9809075983147719,0.9801906776511643,0.9794433363454642,0.978665574397672,0.9778573918077873,0.9770187885758101,0.9761497647017408,0.9752503201855789,0.9743204550273246,0.9733601692269779,0.972369462784539,0.9713483357000077,0.9702967879733839,0.9692148196046679,0.9681024305938595,0.9669596209409587,0.9657863906459653,0.9645827397088798,0.9633486681297017,0.9620841759084313,0.9607892630450687,0.9594639295396136,0.9581081753920659,0.9567220006024263,0.9553054051706941,0.9538583890968693,0.9523809523809523,,,
LAM ,Final Energy | Residential and Commercial | Heat,EJ/yr,Buildings,Coal,Final Energy | Residential and Commercial | Heat,0.9875,0.9877869605254408,0.9880435004087893,0.9882696196500453,0.9884653182492089,0.9886305962062804,0.9887654535212592,0.9888698901941457,0.9889439062249399,0.9889875016136417,0.989000676360251,0.9889834304647681,0.9889357639271928,0.9888576767475251,0.9887491689257649,0.9886102404619125,0.9884408913559676,0.9882411216079303,0.9880109312178008,0.987750320185579,0.9874592885112645,0.9871378361948577,0.9867859632363587,0.9864036696357672,0.9859909553930833,0.9855478205083072,0.9850742649814386,0.9845702888124775,0.9840358920014244,0.9834710745482784,0.9828758364530403,0.98225017771571,0.9815940983362872,0.9809075983147719,0.9801906776511643,0.9794433363454642,0.978665574397672,0.9778573918077873,0.9770187885758101,0.9761497647017408,0.9752503201855789,0.9743204550273246,0.9733601692269779,0.972369462784539,0.9713483357000077,0.9702967879733839,0.9692148196046679,0.9681024305938595,0.9669596209409587,0.9657863906459653,0.9645827397088798,0.9633486681297017,0.9620841759084313,0.9607892630450687,0.9594639295396136,0.9581081753920659,0.9567220006024263,0.9553054051706941,0.9538583890968693,0.9523809523809523,,,
LAM ,Final Energy | Residential and Commercial | Heat,EJ/yr,Buildings,Oil,Final Energy | Residential and Commercial | Heat,0.9875,0.9877869605254408,0.9880435004087893,0.9882696196500453,0.9884653182492089,0.9886305962062804,0.9887654535212592,0.9888698901941457,0.9889439062249399,0.9889875016136417,0.989000676360251,0.9889834304647681,0.9889357639271928,0.9888576767475251,0.9887491689257649,0.9886102404619125,0.9884408913559676,0.9882411216079303,0.9880109312178008,0.987750320185579,0.9874592885112645,0.9871378361948577,0.9867859632363587,0.9864036696357672,0.9859909553930833,0.9855478205083072,0.9850742649814386,0.9845702888124775,0.9840358920014244,0.9834710745482784,0.9828758364530403,0.98225017771571,0.9815940983362872,0.9809075983147719,0.9801906776511643,0.9794433363454642,0.978665574397672,0.9778573918077873,0.9770187885758101,0.9761497647017408,0.9752503201855789,0.9743204550273246,0.9733601692269779,0.972369462784539,0.9713483357000077,0.9702967879733839,0.9692148196046679,0.9681024305938595,0.9669596209409587,0.9657863906459653,0.9645827397088798,0.9633486681297017,0.9620841759084313,0.9607892630450687,0.9594639295396136,0.9581081753920659,0.9567220006024263,0.9553054051706941,0.9538583890968693,0.9523809523809523,,,
LAM ,Final Energy | Residential and Commercial | Heat,EJ/yr,Buildings,Natural gas,Final Energy | Residential and Commercial | Heat,0.9875,0.9877869605254408,0.9880435004087893,0.9882696196500453,0.9884653182492089,0.9886305962062804,0.9887654535212592,0.9888698901941457,0.9889439062249399,0.9889875016136417,0.989000676360251,0.9889834304647681,0.9889357639271928,0.9888576767475251,0.9887491689257649,0.9886102404619125,0.9884408913559676,0.9882411216079303,0.9880109312178008,0.987750320185579,0.9874592885112645,0.9871378361948577,0.9867859632363587,0.9864036696357672,0.9859909553930833,0.9855478205083072,0.9850742649814386,0.9845702888124775,0.9840358920014244,0.9834710745482784,0.9828758364530403,0.98225017771571,0.9815940983362872,0.9809075983147719,0.9801906776511643,0.9794433363454642,0.978665574397672,0.9778573918077873,0.9770187885758101,0.9761497647017408,0.9752503201855789,0.9743204550273246,0.9733601692269779,0.972369462784539,0.9713483357000077,0.9702967879733839,0.9692148196046679,0.9681024305938595,0.9669596209409587,0.9657863906459653,0.9645827397088798,0.9633486681297017,0.9620841759084313,0.9607892630450687,0.9594639295396136,0.9581081753920659,0.9567220006024263,0.9553054051706941,0.9538583890968693,0.9523809523809523,,,
LAM ,Final Energy | Residential and Commercial | Heat,EJ/yr,Buildings,Heat,Final Energy | Residential and Commercial | Heat,0.9875,0.9877869605254408,0.9880435004087893,0.9882696196500453,0.9884653182492089,0.9886305962062804,0.9887654535212592,0.9888698901941457,0.9889439062249399,0.9889875016136417,0.989000676360251,0.9889834304647681,0.9889357639271928,0.9888576767475251,0.9887491689257649,0.9886102404619125,0.9884408913559676,0.9882411216079303,0.9880109312178008,0.987750320185579,0.9874592885112645,0.9871378361948577,0.9867859632363587,0.9864036696357672,0.9859909553930833,0.9855478205083072,0.9850742649814386,0.9845702888124775,0.9840358920014244,0.9834710745482784,0.9828758364530403,0.98225017771571,0.9815940983362872,0.9809075983147719,0.9801906776511643,0.9794433363454642,0.978665574397672,0.9778573918077873,0.9770187885758101,0.9761497647017408,0.9752503201855789,0.9743204550273246,0.9733601692269779,0.972369462784539,0.9713483357000077,0.9702967879733839,0.9692148196046679,0.9681024305938595,0.9669596209409587,0.9657863906459653,0.9645827397088798,0.9633486681297017,0.9620841759084313,0.9607892630450687,0.9594639295396136,0.9581081753920659,0.9567220006024263,0.9553054051706941,0.9538583890968693,0.9523809523809523,,,
LAM ,Final Energy | Residential and Commercial | Heat,EJ/yr,Buildings,Bioenergy,Final Energy | Residential and Commercial | Heat,0.9875,0.9877869605254408,0.9880435004087893,0.9882696196500453,0.9884653182492089,0.9886305962062804,0.9887654535212592,0.9888698901941457,0.9889439062249399,0.9889875016136417,0.989000676360251,0.9889834304647681,0.9889357639271928,0.9888576767475251,0.9887491689257649,0.9886102404619125,0.9884408913559676,0.9882411216079303,0.9880109312178008,0.987750320185579,0.9874592885112645,0.9871378361948577,0.9867859632363587,0.9864036696357672,0.9859909553930833,0.9855478205083072,0.9850742649814386,0.9845702888124775,0.9840358920014244,0.9834710745482784,0.9828758364530403,0.98225017771571,0.9815940983362872,0.9809075983147719,0.9801906776511643,0.9794433363454642,0.978665574397672,0.9778573918077873,0.9770187885758101,0.9761497647017408,0.9752503201855789,0.9743204550273246,0.9733601692269779,0.972369462784539,0.9713483357000077,0.9702967879733839,0.9692148196046679,0.9681024305938595,0.9669596209409587,0.9657863906459653,0.9645827397088798,0.9633486681297017,0.9620841759084313,0.9607892630450687,0.9594639295396136,0.9581081753920659,0.9567220006024263,0.9553054051706941,0.9538583890968693,0.9523809523809523,,,
LAM ,Final Energy | Residential and Commercial | Heat,EJ/yr,Buildings,   Traditional biomass,Final Energy | Residential and Commercial | Heat,0.9875,0.9877869605254408,0.9880435004087893,0.9882696196500453,0.9884653182492089,0.9886305962062804,0.9887654535212592,0.9888698901941457,0.9889439062249399,0.9889875016136417,0.989000676360251,0.9889834304647681,0.9889357639271928,0.9888576767475251,0.9887491689257649,0.9886102404619125,0.9884408913559676,0.9882411216079303,0.9880109312178008,0.987750320185579,0.9874592885112645,0.9871378361948577,0.9867859632363587,0.9864036696357672,0.9859909553930833,0.9855478205083072,0.9850742649814386,0.9845702888124775,0.9840358920014244,0.9834710745482784,0.9828758364530403,0.98225017771571,0.9815940983362872,0.9809075983147719,0.9801906776511643,0.9794433363454642,0.978665574397672,0.9778573918077873,0.9770187885758101,0.9761497647017408,0.9752503201855789,0.9743204550273246,0.9733601692269779,0.972369462784539,0.9713483357000077,0.9702967879733839,0.9692148196046679,0.9681024305938595,0.9669596209409587,0.9657863906459653,0.9645827397088798,0.9633486681297017,0.9620841759084313,0.9607892630450687,0.9594639295396136,0.9581081753920659,0.9567220006024263,0.9553054051706941,0.9538583890968693,0.9523809523809523,,,
MAF ,Final Energy | Residential and Commercial | Heat,EJ/yr,Buildings,Coal,Final Energy | Residential and Commercial | Heat,0.9875,0.9877869605254408,0.9880435004087893,0.9882696196500453,0.9884653182492089,0.9886305962062804,0.9887654535212592,0.9888698901941457,0.9889439062249399,0.9889875016136417,0.989000676360251,0.9889834304647681,0.9889357639271928,0.9888576767475251,0.9887491689257649,0.9886102404619125,0.9884408913559676,0.9882411216079303,0.9880109312178008,0.987750320185579,0.9874592885112645,0.9871378361948577,0.9867859632363587,0.9864036696357672,0.9859909553930833,0.9855478205083072,0.9850742649814386,0.9845702888124775,0.9840358920014244,0.9834710745482784,0.9828758364530403,0.98225017771571,0.9815940983362872,0.9809075983147719,0.9801906776511643,0.9794433363454642,0.978665574397672,0.9778573918077873,0.9770187885758101,0.9761497647017408,0.9752503201855789,0.9743204550273246,0.9733601692269779,0.972369462784539,0.9713483357000077,0.9702967879733839,0.9692148196046679,0.9681024305938595,0.9669596209409587,0.9657863906459653,0.9645827397088798,0.9633486681297017,0.9620841759084313,0.9607892630450687,0.9594639295396136,0.9581081753920659,0.9567220006024263,0.9553054051706941,0.9538583890968693,0.9523809523809523,,,
MAF ,Final Energy | Residential and Commercial | Heat,EJ/yr,Buildings,Oil,Final Energy | Residential and Commercial | Heat,0.9875,0.9877869605254408,0.9880435004087893,0.9882696196500453,0.9884653182492089,0.9886305962062804,0.9887654535212592,0.9888698901941457,0.9889439062249399,0.9889875016136417,0.989000676360251,0.9889834304647681,0.9889357639271928,0.9888576767475251,0.9887491689257649,0.9886102404619125,0.9884408913559676,0.9882411216079303,0.9880109312178008,0.987750320185579,0.9874592885112645,0.9871378361948577,0.9867859632363587,0.9864036696357672,0.9859909553930833,0.9855478205083072,0.9850742649814386,0.9845702888124775,0.9840358920014244,0.9834710745482784,0.9828758364530403,0.98225017771571,0.9815940983362872,0.9809075983147719,0.9801906776511643,0.9794433363454642,0.978665574397672,0.9778573918077873,0.9770187885758101,0.9761497647017408,0.9752503201855789,0.9743204550273246,0.9733601692269779,0.972369462784539,0.9713483357000077,0.9702967879733839,0.9692148196046679,0.9681024305938595,0.9669596209409587,0.9657863906459653,0.9645827397088798,0.9633486681297017,0.9620841759084313,0.9607892630450687,0.9594639295396136,0.9581081753920659,0.9567220006024263,0.9553054051706941,0.9538583890968693,0.9523809523809523,,,
MAF ,Final Energy | Residential and Commercial | Heat,EJ/yr,Buildings,Natural gas,Final Energy | Residential and Commercial | Heat,0.9875,0.9877869605254408,0.9880435004087893,0.9882696196500453,0.9884653182492089,0.9886305962062804,0.9887654535212592,0.9888698901941457,0.9889439062249399,0.9889875016136417,0.989000676360251,0.9889834304647681,0.9889357639271928,0.9888576767475251,0.9887491689257649,0.9886102404619125,0.9884408913559676,0.9882411216079303,0.9880109312178008,0.987750320185579,0.9874592885112645,0.9871378361948577,0.9867859632363587,0.9864036696357672,0.9859909553930833,0.9855478205083072,0.9850742649814386,0.9845702888124775,0.9840358920014244,0.9834710745482784,0.9828758364530403,0.98225017771571,0.9815940983362872,0.9809075983147719,0.9801906776511643,0.9794433363454642,0.978665574397672,0.9778573918077873,0.9770187885758101,0.9761497647017408,0.9752503201855789,0.9743204550273246,0.9733601692269779,0.972369462784539,0.9713483357000077,0.9702967879733839,0.9692148196046679,0.9681024305938595,0.9669596209409587,0.9657863906459653,0.9645827397088798,0.9633486681297017,0.9620841759084313,0.9607892630450687,0.9594639295396136,0.9581081753920659,0.9567220006024263,0.9553054051706941,0.9538583890968693,0.9523809523809523,,,
MAF ,Final Energy | Residential and Commercial | Heat,EJ/yr,Buildings,Heat,Final Energy | Residential and Commercial | Heat,0.9875,0.9877869605254408,0.9880435004087893,0.9882696196500453,0.9884653182492089,0.9886305962062804,0.9887654535212592,0.9888698901941457,0.9889439062249399,0.9889875016136417,0.989000676360251,0.9889834304647681,0.9889357639271928,0.9888576767475251,0.9887491689257649,0.9886102404619125,0.9884408913559676,0.9882411216079303,0.9880109312178008,0.987750320185579,0.9874592885112645,0.9871378361948577,0.9867859632363587,0.9864036696357672,0.9859909553930833,0.9855478205083072,0.9850742649814386,0.9845702888124775,0.9840358920014244,0.9834710745482784,0.9828758364530403,0.98225017771571,0.9815940983362872,0.9809075983147719,0.9801906776511643,0.9794433363454642,0.978665574397672,0.9778573918077873,0.9770187885758101,0.9761497647017408,0.9752503201855789,0.9743204550273246,0.9733601692269779,0.972369462784539,0.9713483357000077,0.9702967879733839,0.9692148196046679,0.9681024305938595,0.9669596209409587,0.9657863906459653,0.9645827397088798,0.9633486681297017,0.9620841759084313,0.9607892630450687,0.9594639295396136,0.9581081753920659,0.9567220006024263,0.9553054051706941,0.9538583890968693,0.9523809523809523,,,
MAF ,Final Energy | Residential and Commercial | Heat,EJ/yr,Buildings,Bioenergy,Final Energy | Residential and Commercial | Heat,0.9875,0.9877869605254408,0.9880435004087893,0.9882696196500453,0.9884653182492089,0.9886305962062804,0.9887654535212592,0.9888698901941457,0.9889439062249399,0.9889875016136417,0.989000676360251,0.9889834304647681,0.9889357639271928,0.9888576767475251,0.9887491689257649,0.9886102404619125,0.9884408913559676,0.9882411216079303,0.9880109312178008,0.987750320185579,0.9874592885112645,0.9871378361948577,0.9867859632363587,0.9864036696357672,0.9859909553930833,0.9855478205083072,0.9850742649814386,0.9845702888124775,0.9840358920014244,0.9834710745482784,0.9828758364530403,0.98225017771571,0.9815940983362872,0.9809075983147719,0.9801906776511643,0.9794433363454642,0.978665574397672,0.9778573918077873,0.9770187885758101,0.9761497647017408,0.9752503201855789,0.9743204550273246,0.9733601692269779,0.972369462784539,0.9713483357000077,0.9702967879733839,0.9692148196046679,0.9681024305938595,0.9669596209409587,0.9657863906459653,0.9645827397088798,0.9633486681297017,0.9620841759084313,0.9607892630450687,0.9594639295396136,0.9581081753920659,0.9567220006024263,0.9553054051706941,0.9538583890968693,0.9523809523809523,,,
MAF ,Final Energy | Residential and Commercial | Heat,EJ/yr,Buildings,   Traditional biomass,Final Energy | Residential and Commercial | Heat,0.9875,0.9877869605254408,0.9880435004087893,0.9882696196500453,0.9884653182492089,0.9886305962062804,0.9887654535212592,0.9888698901941457,0.9889439062249399,0.9889875016136417,0.989000676360251,0.9889834304647681,0.9889357639271928,0.9888576767475251,0.9887491689257649,0.9886102404619125,0.9884408913559676,0.9882411216079303,0.9880109312178008,0.987750320185579,0.9874592885112645,0.9871378361948577,0.9867859632363587,0.9864036696357672,0.9859909553930833,0.9855478205083072,0.9850742649814386,0.9845702888124775,0.9840358920014244,0.9834710745482784,0.9828758364530403,0.98225017771571,0.9815940983362872,0.9809075983147719,0.9801906776511643,0.9794433363454642,0.978665574397672,0.9778573918077873,0.9770187885758101,0.9761497647017408,0.9752503201855789,0.9743204550273246,0.9733601692269779,0.972369462784539,0.9713483357000077,0.9702967879733839,0.9692148196046679,0.9681024305938595,0.9669596209409587,0.9657863906459653,0.9645827397088798,0.9633486681297017,0.9620841759084313,0.9607892630450687,0.9594639295396136,0.9581081753920659,0.9567220006024263,0.9553054051706941,0.9538583890968693,0.9523809523809523,,,
ASIA ,Final Energy | Residential and Commercial | Heat,EJ/yr,Buildings,Coal,Final Energy | Residential and Commercial | Heat,0.9875,0.9877869605254408,0.9880435004087893,0.9882696196500453,0.9884653182492089,0.9886305962062804,0.9887654535212592,0.9888698901941457,0.9889439062249399,0.9889875016136417,0.989000676360251,0.9889834304647681,0.9889357639271928,0.9888576767475251,0.9887491689257649,0.9886102404619125,0.9884408913559676,0.9882411216079303,0.9880109312178008,0.987750320185579,0.9874592885112645,0.9871378361948577,0.9867859632363587,0.9864036696357672,0.9859909553930833,0.9855478205083072,0.9850742649814386,0.9845702888124775,0.9840358920014244,0.9834710745482784,0.9828758364530403,0.98225017771571,0.9815940983362872,0.9809075983147719,0.9801906776511643,0.9794433363454642,0.978665574397672,0.9778573918077873,0.9770187885758101,0.9761497647017408,0.9752503201855789,0.9743204550273246,0.9733601692269779,0.972369462784539,0.9713483357000077,0.9702967879733839,0.9692148196046679,0.9681024305938595,0.9669596209409587,0.9657863906459653,0.9645827397088798,0.9633486681297017,0.9620841759084313,0.9607892630450687,0.9594639295396136,0.9581081753920659,0.9567220006024263,0.9553054051706941,0.9538583890968693,0.9523809523809523,,,
ASIA ,Final Energy | Residential and Commercial | Heat,EJ/yr,Buildings,Oil,Final Energy | Residential and Commercial | Heat,0.9875,0.9877869605254408,0.9880435004087893,0.9882696196500453,0.9884653182492089,0.9886305962062804,0.9887654535212592,0.9888698901941457,0.9889439062249399,0.9889875016136417,0.989000676360251,0.9889834304647681,0.9889357639271928,0.9888576767475251,0.9887491689257649,0.9886102404619125,0.9884408913559676,0.9882411216079303,0.9880109312178008,0.987750320185579,0.9874592885112645,0.9871378361948577,0.9867859632363587,0.9864036696357672,0.9859909553930833,0.9855478205083072,0.9850742649814386,0.9845702888124775,0.9840358920014244,0.9834710745482784,0.9828758364530403,0.98225017771571,0.9815940983362872,0.9809075983147719,0.9801906776511643,0.9794433363454642,0.978665574397672,0.9778573918077873,0.9770187885758101,0.9761497647017408,0.9752503201855789,0.9743204550273246,0.9733601692269779,0.972369462784539,0.9713483357000077,0.9702967879733839,0.9692148196046679,0.9681024305938595,0.9669596209409587,0.9657863906459653,0.9645827397088798,0.9633486681297017,0.9620841759084313,0.9607892630450687,0.9594639295396136,0.9581081753920659,0.9567220006024263,0.9553054051706941,0.9538583890968693,0.9523809523809523,,,
