Model,Scenario,Region,Country,Subvector,Initial Extent (Mha),Initial Loss Rate (%),Rate of Improvement,Mitigation (Mg CO2/ha),1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,2139,2140,2141,2142,2143,2144,2145,2146,2147,2148,2149,2150,2151,2152,2153,2154,2155,2156,2157,2158,2159,2160,2161,2162,2163,2164,2165,2166,2167,2168,2169,2170,2171,2172,2173,2174,2175,2176,2177,2178,2179,2180,2181,2182,2183,2184,2185,2186,2187,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,2199,2200,2201,2202,2203,2204,2205,2206,2207,2208,2209,2210,2211,2212,2213,2214,2215,2216,2217,2218,2219,2220,2221,2222,2223,2224,2225,2226,2227,2228,2229,2230,2231,2232,2233,2234,2235,2236,2237,2238,2239,2240,2241,2242,2243,2244,2245,2246,2247,2248,2249,2250,2251,2252,2253,2254,2255,2256,2257,2258,2259,2260,2261,2262,2263,2264,2265,2266,2267,2268,2269,2270,2271,2272,2273,2274,2275,2276,2277,2278,2279,2280,2281,2282,2283,2284,2285,2286,2287,2288,2289,2290,2291,2292,2293,2294,2295,2296,2297,2298,2299,2300
PD21,baseline,OAS-M,Sri Lanka,Avoided Peat Impacts,0.1,-0.072976405,0.00019,15954.65457,8.452914558,8.452914558,8.452914558,8.452914558,8.452914558,8.452914558,8.452914558,8.452914558,8.452914558,8.452914558,8.452914558,8.452914558,8.452914558,8.452914558,8.452914558,8.452914558,8.452914558,8.452914558,8.452914558,8.452914558,8.452914558,8.452914558,8.452914558,8.452914558,8.452914558,8.452914558,8.452914558,8.452914558,8.452914558,8.452914558,8.452914558,8.429628292,8.406342026,8.38305576,8.359769494,8.336483228,8.313196962,8.289910696,8.26662443,8.243338164,8.220051898,8.196765632,8.173479366,8.1501931,8.126906834,8.103620568,8.080334302,8.057048036,8.03376177,8.010475504,7.987189238,7.963902972,7.940616706,7.91733044,7.894044174,7.870757908,7.847471642,7.824185376,7.80089911,7.777612844,7.754326578,7.731040312,7.707754046,7.68446778,7.661181514,7.637895248,7.614608982,7.591322716,7.56803645,7.544750184,7.521463918,7.498177652,7.474891386,7.45160512,7.428318854,7.405032588,7.381746322,7.358460056,7.33517379,7.311887524,7.288601258,7.265314992,7.242028726,7.21874246,7.195456194,7.172169928,7.148883662,7.125597396,7.10231113,7.079024864,7.055738598,7.032452332,7.009166066,6.9858798,6.962593534,6.939307268,6.916021002,6.892734736,6.86944847,6.846162204,6.822875938,6.799589672,6.776303406,6.75301714,6.729730874,6.706444608,6.683158342,6.659872076,6.63658581,6.613299544,6.590013278,6.566727012,6.543440746,6.52015448,6.496868214,6.473581948,6.450295682,6.427009416,6.40372315,6.380436884,6.357150618,6.333864352,6.310578086,6.28729182,6.264005554,6.240719288,6.217433022,6.194146756,6.17086049,6.147574224,6.124287958,6.101001692,6.077715426,6.05442916,6.031142894,6.007856628,5.984570362,5.961284096,5.93799783,5.914711564,5.891425298,5.868139032,5.844852766,5.8215665,5.798280234,5.774993968,5.751707702,5.728421436,5.70513517,5.681848904,5.658562638,5.635276372,5.611990106,5.58870384,5.565417574,5.542131308,5.518845042,5.495558776,5.47227251,5.448986244,5.425699978,5.402413712,5.379127446,5.35584118,5.332554914,5.309268648,5.285982382,5.262696116,5.23940985,5.216123584,5.192837318,5.169551052,5.146264786,5.12297852,5.099692254,5.076405988,5.053119722,5.029833456,5.00654719,4.983260924,4.959974658,4.936688392,4.913402126,4.89011586,4.866829594,4.843543328,4.820257062,4.796970796,4.77368453,4.750398264,4.727111998,4.703825732,4.680539466,4.6572532,4.633966934,4.610680668,4.587394402,4.564108136,4.54082187,4.517535604,4.494249338,4.470963072,4.447676806,4.42439054,4.401104274,4.377818008,4.354531742,4.331245476,4.30795921,4.284672944,4.261386678,4.238100412,4.214814146,4.19152788,4.168241614,4.144955348,4.121669082,4.098382816,4.07509655,4.051810284,4.028524018,4.005237752,3.981951486,3.95866522,3.935378954,3.912092688,3.888806422,3.865520156,3.84223389,3.818947624,3.795661358,3.772375092,3.749088826,3.72580256,3.702516294,3.679230028,3.655943762,3.632657496,3.60937123,3.586084964,3.562798698,3.539512432,3.516226166,3.4929399,3.469653634,3.446367368,3.423081102,3.399794836,3.37650857,3.353222304,3.329936038,3.306649772,3.283363506,3.26007724,3.236790974,3.213504708,3.190218442,3.166932176,3.14364591,3.120359644,3.097073378,3.073787112,3.050500846,3.02721458,3.003928314,2.980642048,2.957355782,2.934069516,2.91078325,2.887496984,2.864210718,2.840924452,2.817638186,2.79435192,2.771065654,2.747779388,2.724493122,2.701206856,2.67792059,2.654634324,2.631348058,2.608061792,2.584775526,2.56148926,2.538202994,2.514916728,2.491630462,2.468344196,2.44505793,2.421771664,2.398485398,2.375199132,2.351912866,2.3286266,2.305340334,2.282054068,2.258767802,2.235481536,2.21219527,2.188909004,2.165622738,2.142336472,2.119050206,2.09576394,2.072477674,2.049191408,2.025905142,2.002618876,1.97933261,1.956046344,1.932760078
PD21,baseline,SSA-L,Sudan,Avoided Coastal Impacts,0.073086,-0.000530928,0.00196,1236.55914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD21,baseline,SSA-L,Sudan,Avoided Forest Conversion,18.91332,,0.00019,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD21,baseline,SSA-L,Sudan,Avoided Peat Impacts,0.886512567,-0.0222,0.00019,52446.54655,22.50116954181,22.50116954181,22.50116954181,22.50116954181,22.50116954181,22.50116954181,22.50116954181,22.50116954181,22.50116954181,22.50116954181,22.50116954181,22.50116954181,22.50116954181,22.50116954181,22.50116954181,22.50116954181,22.50116954181,22.50116954181,22.50116954181,22.50116954181,22.50116954181,22.50116954181,22.50116954181,22.50116954181,22.50116954181,22.50116954181,22.50116954181,22.50116954181,22.50116954181,22.50116954181,22.50116954181,22.29473679372,22.08830404563,21.88187129754,21.67543854945,21.46900580136,21.26257305327,21.05614030518,20.84970755709,20.643274809,20.43684206091,20.23040931282,20.02397656473,19.81754381664,19.61111106855,19.40467832046,19.19824557237,18.99181282428,18.78538007619,18.5789473281,18.37251458001,18.16608183192,17.95964908383,17.75321633574,17.54678358765,17.34035083956,17.13391809147,16.92748534338,16.72105259529,16.5146198472,16.30818709911,16.10175435102,15.89532160293,15.68888885484,15.48245610675,15.27602335866,15.06959061057,14.86315786248,14.65672511439,14.4502923663,14.24385961821,14.03742687012,13.83099412203,13.62456137394,13.41812862585,13.21169587776,13.00526312967,12.79883038158,12.59239763349,12.3859648854,12.17953213731,11.97309938922,11.76666664113,11.56023389304,11.35380114495,11.14736839686,10.94093564877,10.73450290068,10.52807015259,10.3216374045,10.11520465641,9.90877190832,9.70233916023,9.49590641214,9.28947366405,9.08304091596,8.87660816787,8.67017541978,8.46374267169,8.2573099236,8.05087717551,7.84444442742,7.63801167933,7.43157893124,7.22514618315,7.01871343506,6.81228068697,6.60584793888,6.39941519079,6.1929824427,5.98654969461,5.78011694652,5.57368419843,5.36725145034,5.16081870225,4.95438595416,4.74795320607,4.54152045798,4.33508770989,4.1286549618,3.92222221371,3.71578946562,3.50935671753,3.30292396944,3.09649122135,2.89005847326,2.68362572517,2.47719297708,2.27076022899,2.0643274809,1.85789473281,1.65146198472,1.44502923663,1.23859648854,1.03216374045,0.825730992359999,0.61929824427,0.412865496180001,0.206432748089999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD21,baseline,LAM-M,Suriname,Avoided Coastal Impacts,0.0002,-0.197781434,0.00196,1403.141505,1323.94671348605,1323.94671348605,1323.94671348605,1323.94671348605,1323.94671348605,1323.94671348605,1323.94671348605,1323.94671348605,1323.94671348605,1323.94671348605,1323.94671348605,1323.94671348605,1323.94671348605,1323.94671348605,1323.94671348605,1323.94671348605,1323.94671348605,1323.94671348605,1323.94671348605,1323.94671348605,1323.94671348605,1323.94671348605,1323.94671348605,1323.94671348605,1323.94671348605,1323.94671348605,1323.94671348605,1323.94671348605,1323.94671348605,1323.94671348605,1323.94671348605,1323.7532706125,1323.55982773894,1323.36638486539,1323.17294199184,1322.97949911828,1322.78605624473,1322.59261337117,1322.39917049762,1322.20572762407,1322.01228475051,1321.81884187696,1321.6253990034,1321.43195612985,1321.2385132563,1321.04507038274,1320.85162750919,1320.65818463563,1320.46474176208,1320.27129888853,1320.07785601497,1319.88441314142,1319.69097026786,1319.49752739431,1319.30408452076,1319.1106416472,1318.91719877365,1318.72375590009,1318.53031302654,1318.33687015299,1318.14342727943,1317.94998440588,1317.75654153232,1317.56309865877,1317.36965578522,1317.17621291166,1316.98277003811,1316.78932716455,1316.595884291,1316.40244141745,1316.20899854389,1316.01555567034,1315.82211279678,1315.62866992323,1315.43522704968,1315.24178417612,1315.04834130257,1314.85489842901,1314.66145555546,1314.46801268191,1314.27456980835,1314.0811269348,1313.88768406124,1313.69424118769,1313.50079831414,1313.30735544058,1313.11391256703,1312.92046969347,1312.72702681992,1312.53358394637,1312.34014107281,1312.14669819926,1311.9532553257,1311.75981245215,1311.5663695786,1311.37292670504,1311.17948383149,1310.98604095793,1310.79259808438,1310.59915521083,1310.40571233727,1310.21226946372,1310.01882659016,1309.82538371661,1309.63194084306,1309.4384979695,1309.24505509595,1309.05161222239,1308.85816934884,1308.66472647529,1308.47128360173,1308.27784072818,1308.08439785462,1307.89095498107,1307.69751210752,1307.50406923396,1307.31062636041,1307.11718348685,1306.9237406133,1306.73029773975,1306.53685486619,1306.34341199264,1306.14996911908,1305.95652624553,1305.76308337198,1305.56964049842,1305.37619762487,1305.18275475131,1304.98931187776,1304.79586900421,1304.60242613065,1304.4089832571,1304.21554038354,1304.02209750999,1303.82865463644,1303.63521176288,1303.44176888933,1303.24832601577,1303.05488314222,1302.86144026867,1302.66799739511,1302.47455452156,1302.281111648,1302.08766877445,1301.8942259009,1301.70078302734,1301.50734015379,1301.31389728023,1301.12045440668,1300.92701153313,1300.73356865957,1300.54012578602,1300.34668291246,1300.15324003891,1299.95979716536,1299.7663542918,1299.57291141825,1299.37946854469,1299.18602567114,1298.99258279759,1298.79913992403,1298.60569705048,1298.41225417692,1298.21881130337,1298.02536842982,1297.83192555626,1297.63848268271,1297.44503980915,1297.2515969356,1297.05815406205,1296.86471118849,1296.67126831494,1296.47782544138,1296.28438256783,1296.09093969428,1295.89749682072,1295.70405394717,1295.51061107361,1295.31716820006,1295.12372532651,1294.93028245295,1294.7368395794,1294.54339670584,1294.34995383229,1294.15651095874,1293.96306808518,1293.76962521163,1293.57618233807,1293.38273946452,1293.18929659097,1292.99585371741,1292.80241084386,1292.6089679703,1292.41552509675,1292.2220822232,1292.02863934964,1291.83519647609,1291.64175360253,1291.44831072898,1291.25486785543,1291.06142498187,1290.86798210832,1290.67453923476,1290.48109636121,1290.28765348766,1290.0942106141,1289.90076774055,1289.70732486699,1289.51388199344,1289.32043911989,1289.12699624633,1288.93355337278,1288.74011049922,1288.54666762567,1288.35322475212,1288.15978187856,1287.96633900501,1287.77289613145,1287.5794532579,1287.38601038435,1287.19256751079,1286.99912463724,1286.80568176368,1286.61223889013,1286.41879601658,1286.22535314302,1286.03191026947,1285.83846739591,1285.64502452236,1285.45158164881,1285.25813877525,1285.0646959017,1284.87125302814,1284.67781015459,1284.48436728104,1284.29092440748,1284.09748153393,1283.90403866037,1283.71059578682,1283.51715291327,1283.32371003971,1283.13026716616,1282.9368242926,1282.74338141905,1282.5499385455,1282.35649567194,1282.16305279839,1281.96960992483,1281.77616705128,1281.58272417773,1281.38928130417,1281.19583843062,1281.00239555706,1280.80895268351,1280.61550980996,1280.4220669364,1280.22862406285,1280.03518118929,1279.84173831574,1279.64829544219,1279.45485256863,1279.26140969508,1279.06796682152,1278.87452394797,1278.68108107442,1278.48763820086,1278.29419532731,1278.10075245375,1277.9073095802,1277.71386670665,1277.52042383309,1277.32698095954,1277.13353808598,1276.94009521243,1276.74665233888,1276.55320946532,1276.35976659177,1276.16632371821,1275.97288084466,1275.77943797111,1275.58599509755,1275.392552224,1275.19910935044,1275.00566647689,1274.81222360334,1274.61878072978,1274.42533785623,1274.23189498267,1274.03845210912,1273.84500923557,1273.65156636201,1273.45812348846,1273.2646806149,1273.07123774135,1272.8777948678,1272.68435199424,1272.49090912069,1272.29746624713,1272.10402337358,1271.91058050003,1271.71713762647,1271.52369475292,1271.33025187936,1271.13680900581,1270.94336613226,1270.7499232587,1270.55648038515,1270.36303751159,1270.16959463804,1269.97615176449,1269.78270889093
PD21,baseline,LAM-M,Suriname,Avoided Forest Conversion,13.71357,-0.009997486,0.00019,2434.306432,143.86957507584,143.86957507584,143.86957507584,143.86957507584,143.86957507584,143.86957507584,143.86957507584,143.86957507584,143.86957507584,143.86957507584,143.86957507584,143.86957507584,143.86957507584,143.86957507584,143.86957507584,143.86957507584,143.86957507584,143.86957507584,143.86957507584,143.86957507584,143.86957507584,143.86957507584,143.86957507584,143.86957507584,143.86957507584,143.86957507584,143.86957507584,143.86957507584,143.86957507584,143.86957507584,143.86957507584,140.87229226176,137.87500944768,134.8777266336,131.88044381952,128.88316100544,125.88587819136,122.88859537728,119.8913125632,116.89402974912,113.89674693504,110.89946412096,107.90218130688,104.9048984928,101.90761567872,98.91033286464,95.91305005056,92.91576723648,89.9184844224,86.92120160832,83.92391879424,80.92663598016,77.92935316608,74.932070352,71.93478753792,68.93750472384,65.94022190976,62.94293909568,59.9456562816,56.94837346752,53.95109065344,50.95380783936,47.95652502528,44.9592422112,41.96195939712,38.96467658304,35.96739376896,32.97011095488,29.9728281408,26.97554532672,23.97826251264,20.98097969856,17.98369688448,14.9864140704,11.98913125632,8.99184844224,5.99456562815999,2.99728281408001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD21,baseline,LAM-M,Suriname,Avoided Peat Impacts,0.806168381,-0.009997486,0.00019,116460.6115,9.011226071616,9.011226071616,9.011226071616,9.011226071616,9.011226071616,9.011226071616,9.011226071616,9.011226071616,9.011226071616,9.011226071616,9.011226071616,9.011226071616,9.011226071616,9.011226071616,9.011226071616,9.011226071616,9.011226071616,9.011226071616,9.011226071616,9.011226071616,9.011226071616,9.011226071616,9.011226071616,9.011226071616,9.011226071616,9.011226071616,9.011226071616,9.011226071616,9.011226071616,9.011226071616,9.011226071616,8.823492195124,8.635758318632,8.44802444214,8.260290565648,8.072556689156,7.884822812664,7.697088936172,7.50935505968,7.321621183188,7.133887306696,6.946153430204,6.758419553712,6.57068567722,6.382951800728,6.195217924236,6.007484047744,5.819750171252,5.63201629476,5.444282418268,5.256548541776,5.068814665284,4.881080788792,4.6933469123,4.505613035808,4.317879159316,4.130145282824,3.942411406332,3.75467752984,3.566943653348,3.379209776856,3.191475900364,3.003742023872,2.81600814738,2.628274270888,2.440540394396,2.252806517904,2.065072641412,1.87733876492,1.689604888428,1.501871011936,1.314137135444,1.126403258952,0.938669382459999,0.750935505968,0.563201629476,0.375467752983999,0.187733876492001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD21,baseline,SSA-L,Swaziland,Avoided Coastal Impacts,0,0,0.00196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD21,baseline,SSA-L,Swaziland,Avoided Forest Conversion,1.689979,-0.003279922,0.00019,551.4456808,5.5899443522,5.5899443522,5.5899443522,5.5899443522,5.5899443522,5.5899443522,5.5899443522,5.5899443522,5.5899443522,5.5899443522,5.5899443522,5.5899443522,5.5899443522,5.5899443522,5.5899443522,5.5899443522,5.5899443522,5.5899443522,5.5899443522,5.5899443522,5.5899443522,5.5899443522,5.5899443522,5.5899443522,5.5899443522,5.5899443522,5.5899443522,5.5899443522,5.5899443522,5.5899443522,5.5899443522,5.2044309486,4.818917545,4.4334041414,4.0478907378,3.6623773342,3.2768639306,2.891350527,2.5058371234,2.1203237198,1.7348103162,1.3492969126,0.963783509,0.5782701054,0.1927567018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD21,baseline,SSA-L,Swaziland,Avoided Peat Impacts,0.00473,-0.003279922,0.00019,2158644.807,0.015869590279,0.015869590279,0.015869590279,0.015869590279,0.015869590279,0.015869590279,0.015869590279,0.015869590279,0.015869590279,0.015869590279,0.015869590279,0.015869590279,0.015869590279,0.015869590279,0.015869590279,0.015869590279,0.015869590279,0.015869590279,0.015869590279,0.015869590279,0.015869590279,0.015869590279,0.015869590279,0.015869590279,0.015869590279,0.015869590279,0.015869590279,0.015869590279,0.015869590279,0.015869590279,0.015869590279,0.014775135777,0.013680681275,0.012586226773,0.011491772271,0.010397317769,0.009302863267,0.008208408765,0.007113954263,0.006019499761,0.004925045259,0.003830590757,0.002736136255,0.001641681753,0.000547227251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD21,baseline,EU15,Sweden,Avoided Coastal Impacts,0,0,0.00196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
