Model,Scenario,Region,Country,Subvector,Initial Extent (Mha),Initial Loss Rate (%),Rate of Improvement,Mitigation (Mg CO2/ha),1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
PD21,pathway,EEU-FSU,Ukraine,Avoided Coastal Impacts,0,0,0.00196,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
PD21,pathway,EEU-FSU,Ukraine,Avoided Forest Conversion,14.24362,,0.00019,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
PD21,pathway,EEU-FSU,Ukraine,Avoided Peat Impacts,0.14497147,-0.0222,0.00019,24127.32733,1.6931159987,1.6931159987,1.6931159987,1.6931159987,1.6931159987,1.6931159987,1.6931159987,1.6931159987,1.6931159987,1.6931159987,1.6931159987,1.6931159987,1.6931159987,1.6931159987,1.6931159987,1.6931159987,1.6931159987,1.6931159987,1.6931159987,1.6931159987,1.6931159987,1.6931159987,1.6931159987,1.6931159987,1.6931159987,1.6931159987,1.6931159987,1.6931159987,1.6931159987,1.6931159987,1.6931159987,1.6775828244,1.6620496501,1.6465164758,1.6309833015,1.6154501272,1.5999169529,1.5843837786,1.5688506043,1.55331743,1.5377842557,1.5222510814,1.5067179071,1.4911847328,1.4756515585,1.4601183842,1.4445852099,1.4290520356,1.4135188613,1.397985687,1.3824525127,1.3669193384,1.3513861641,1.3358529898,1.3203198155,1.3047866412,1.2892534669,1.2737202926,1.2581871183,1.242653944,1.2271207697,1.2115875954,1.1960544211,1.1805212468,1.1649880725,1.1494548982,1.1339217239,1.1183885496,1.1028553753,1.087322201,1.0717890267,1.0562558524,1.0407226781,1.0251895038,1.0096563295,0.9941231552,0.9785899809,0.9630568066,0.9475236323,0.931990458,0.9164572837,0.9009241094,0.8853909351,0.8698577608,0.8543245865,0.8387914122,0.8232582379,0.8077250636,0.7921918893,0.776658715,0.7611255407,0.7455923664,0.7300591921,0.7145260178,0.6989928435,0.6834596692,0.6679264949,0.6523933206,0.6368601463,0.621326972,0.6057937977,0.5902606234,0.5747274491,0.5591942748,0.5436611005,0.5281279262,0.5125947519,0.4970615776,0.4815284033,0.465995229,0.4504620547
PD21,pathway,MEA-H,United Arab Emirates,Avoided Coastal Impacts,0.208939,-0.043494793,0.00196,1359.687775,12.2880462438448,12.2880462438448,12.2880462438448,12.2880462438448,12.2880462438448,12.2880462438448,12.2880462438448,12.2880462438448,12.2880462438448,12.2880462438448,12.2880462438448,12.2880462438448,12.2880462438448,12.2880462438448,12.2880462438448,12.2880462438448,12.2880462438448,12.2880462438448,12.2880462438448,12.2880462438448,12.2880462438448,12.2880462438448,12.2880462438448,12.2880462438448,12.2880462438448,12.2880462438448,12.2880462438448,12.2880462438448,12.2880462438448,12.2880462438448,12.2880462438448,11.6795426905872,11.0710391373296,10.462535584072,9.8540320308144,9.2455284775568,8.6370249242992,8.0285213710416,7.420017817784,6.8115142645264,6.2030107112688,5.5945071580112,4.9860036047536,4.377500051496,3.7689964982384,3.1604929449808,2.5519893917232,1.9434858384656,1.334982285208,0.726478731950398,0.1179751786928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD21,pathway,MEA-H,United Arab Emirates,Avoided Forest Conversion,0,,0.00019,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
PD21,pathway,MEA-H,United Arab Emirates,Avoided Peat Impacts,9.1E-05,-0.03379017,0.00019,34457.16116,0.003888806422,0.003888806422,0.003888806422,0.003888806422,0.003888806422,0.003888806422,0.003888806422,0.003888806422,0.003888806422,0.003888806422,0.003888806422,0.003888806422,0.003888806422,0.003888806422,0.003888806422,0.003888806422,0.003888806422,0.003888806422,0.003888806422,0.003888806422,0.003888806422,0.003888806422,0.003888806422,0.003888806422,0.003888806422,0.003888806422,0.003888806422,0.003888806422,0.003888806422,0.003888806422,0.003888806422,0.003865520156,0.00384223389,0.003818947624,0.003795661358,0.003772375092,0.003749088826,0.00372580256,0.003702516294,0.003679230028,0.003655943762,0.003632657496,0.00360937123,0.003586084964,0.003562798698,0.003539512432,0.003516226166,0.0034929399,0.003469653634,0.003446367368,0.003423081102,0.003399794836,0.00337650857,0.003353222304,0.003329936038,0.003306649772,0.003283363506,0.00326007724,0.003236790974,0.003213504708,0.003190218442,0.003166932176,0.00314364591,0.003120359644,0.003097073378,0.003073787112,0.003050500846,0.00302721458,0.003003928314,0.002980642048,0.002957355782,0.002934069516,0.00291078325,0.002887496984,0.002864210718,0.002840924452,0.002817638186,0.00279435192,0.002771065654,0.002747779388,0.002724493122,0.002701206856,0.00267792059,0.002654634324,0.002631348058,0.002608061792,0.002584775526,0.00256148926,0.002538202994,0.002514916728,0.002491630462,0.002468344196,0.00244505793,0.002421771664,0.002398485398,0.002375199132,0.002351912866,0.0023286266,0.002305340334,0.002282054068,0.002258767802,0.002235481536,0.00221219527,0.002188909004,0.002165622738,0.002142336472,0.002119050206,0.00209576394,0.002072477674,0.002049191408,0.002025905142
PD21,pathway,EU15,United Kingdom,Avoided Coastal Impacts,0,0,0.00196,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
PD21,pathway,EU15,United Kingdom,Avoided Forest Conversion,4.606972,,0.00019,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
PD21,pathway,EU15,United Kingdom,Avoided Peat Impacts,0.162856187,-0.000185858,0.00019,7908513.782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD21,pathway,USA,United States,Avoided Coastal Impacts,0.000207,-1.134424184,0.00196,2039.734085,0.5121127306464,0.5121127306464,0.5121127306464,0.5121127306464,0.5121127306464,0.5121127306464,0.5121127306464,0.5121127306464,0.5121127306464,0.5121127306464,0.5121127306464,0.5121127306464,0.5121127306464,0.5121127306464,0.5121127306464,0.5121127306464,0.5121127306464,0.5121127306464,0.5121127306464,0.5121127306464,0.5121127306464,0.5121127306464,0.5121127306464,0.5121127306464,0.5121127306464,0.5121127306464,0.5121127306464,0.5121127306464,0.5121127306464,0.5121127306464,0.5121127306464,0.5112248414736,0.5103369523008,0.509449063128,0.5085611739552,0.5076732847824,0.5067853956096,0.5058975064368,0.505009617264,0.5041217280912,0.5032338389184,0.5023459497456,0.5014580605728,0.5005701714,0.4996822822272,0.4987943930544,0.4979065038816,0.4970186147088,0.496130725536,0.4952428363632,0.4943549471904,0.4934670580176,0.4925791688448,0.491691279672,0.4908033904992,0.4899155013264,0.4890276121536,0.4881397229808,0.487251833808,0.4863639446352,0.4854760554624,0.4845881662896,0.4837002771168,0.482812387944,0.4819244987712,0.4810366095984,0.4801487204256,0.4792608312528,0.47837294208,0.4774850529072,0.4765971637344,0.4757092745616,0.4748213853888,0.473933496216,0.4730456070432,0.4721577178704,0.4712698286976,0.4703819395248,0.469494050352,0.4686061611792,0.4677182720064,0.4668303828336,0.4659424936608,0.465054604488,0.4641667153152,0.4632788261424,0.4623909369696,0.4615030477968,0.460615158624,0.4597272694512,0.4588393802784,0.4579514911056,0.4570636019328,0.45617571276,0.4552878235872,0.4543999344144,0.4535120452416,0.4526241560688,0.451736266896,0.4508483777232,0.4499604885504,0.4490725993776,0.4481847102048,0.447296821032,0.4464089318592,0.4455210426864,0.4446331535136,0.4437452643408,0.442857375168,0.4419694859952,0.4410815968224
PD21,pathway,USA,United States,Avoided Forest Conversion,334.8046,-0.040768369,0.00019,213877.8423,5702.87133381846,5702.87133381846,5702.87133381846,5702.87133381846,5702.87133381846,5702.87133381846,5702.87133381846,5702.87133381846,5702.87133381846,5702.87133381846,5702.87133381846,5702.87133381846,5702.87133381846,5702.87133381846,5702.87133381846,5702.87133381846,5702.87133381846,5702.87133381846,5702.87133381846,5702.87133381846,5702.87133381846,5702.87133381846,5702.87133381846,5702.87133381846,5702.87133381846,5702.87133381846,5702.87133381846,5702.87133381846,5702.87133381846,5702.87133381846,5702.87133381846,5674.63929751243,5646.4072612064,5618.17522490037,5589.94318859434,5561.7111522883,5533.47911598227,5505.24707967624,5477.01504337021,5448.78300706418,5420.55097075814,5392.31893445211,5364.08689814608,5335.85486184005,5307.62282553402,5279.39078922798,5251.15875292195,5222.92671661592,5194.69468030989,5166.46264400386,5138.23060769782,5109.99857139179,5081.76653508576,5053.53449877973,5025.3024624737,4997.07042616766,4968.83838986163,4940.6063535556,4912.37431724957,4884.14228094354,4855.9102446375,4827.67820833147,4799.44617202544,4771.21413571941,4742.98209941338,4714.75006310734,4686.51802680131,4658.28599049528,4630.05395418925,4601.82191788322,4573.58988157718,4545.35784527115,4517.12580896512,4488.89377265909,4460.66173635306,4432.42970004702,4404.19766374099,4375.96562743496,4347.73359112893,4319.5015548229,4291.26951851686,4263.03748221083,4234.8054459048,4206.57340959877,4178.34137329274,4150.1093369867,4121.87730068067,4093.64526437464,4065.41322806861,4037.18119176258,4008.94915545654,3980.71711915051,3952.48508284448,3924.25304653845,3896.02101023242,3867.78897392638,3839.55693762035,3811.32490131432,3783.09286500829,3754.86082870226,3726.62879239622,3698.39675609019,3670.16471978416,3641.93268347813,3613.7006471721,3585.46861086606,3557.23657456003,3529.004538254,3500.77250194797,3472.54046564194,3444.3084293359
PD21,pathway,USA,United States,Avoided Peat Impacts,16.88876864,-0.040768369,0.00019,827117.7817,474.543788467968,474.543788467968,474.543788467968,474.543788467968,474.543788467968,474.543788467968,474.543788467968,474.543788467968,474.543788467968,474.543788467968,474.543788467968,474.543788467968,474.543788467968,474.543788467968,474.543788467968,474.543788467968,474.543788467968,474.543788467968,474.543788467968,474.543788467968,474.543788467968,474.543788467968,474.543788467968,474.543788467968,474.543788467968,474.543788467968,474.543788467968,474.543788467968,474.543788467968,474.543788467968,474.543788467968,472.194561792384,469.8453351168,467.496108441216,465.146881765632,462.797655090048,460.448428414464,458.09920173888,455.749975063296,453.400748387712,451.051521712128,448.702295036544,446.35306836096,444.003841685376,441.654615009792,439.305388334208,436.956161658624,434.60693498304,432.257708307456,429.908481631872,427.559254956288,425.210028280704,422.86080160512,420.511574929536,418.162348253952,415.813121578368,413.463894902784,411.1146682272,408.765441551616,406.416214876032,404.066988200448,401.717761524864,399.36853484928,397.019308173696,394.670081498112,392.320854822528,389.971628146944,387.62240147136,385.273174795776,382.923948120192,380.574721444608,378.225494769024,375.87626809344,373.527041417856,371.177814742272,368.828588066688,366.479361391104,364.13013471552,361.780908039936,359.431681364352,357.082454688768,354.733228013184,352.3840013376,350.034774662016,347.685547986432,345.336321310848,342.987094635264,340.63786795968,338.288641284096,335.939414608512,333.590187932928,331.240961257344,328.89173458176,326.542507906176,324.193281230592,321.844054555008,319.494827879424,317.14560120384,314.796374528256,312.447147852672,310.097921177088,307.748694501504,305.39946782592,303.050241150336,300.701014474752,298.351787799168,296.002561123584,293.653334448,291.304107772416,288.954881096832,286.605654421248
PD21,pathway,LAM-M,Uruguay,Avoided Coastal Impacts,0,0,0.00196,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
PD21,pathway,LAM-M,Uruguay,Avoided Forest Conversion,1.97452,-0.065953303,0.00019,2083.611005,66.1332206128,66.1332206128,66.1332206128,66.1332206128,66.1332206128,66.1332206128,66.1332206128,66.1332206128,66.1332206128,66.1332206128,66.1332206128,66.1332206128,66.1332206128,66.1332206128,66.1332206128,66.1332206128,66.1332206128,66.1332206128,66.1332206128,66.1332206128,66.1332206128,66.1332206128,66.1332206128,66.1332206128,66.1332206128,66.1332206128,66.1332206128,66.1332206128,66.1332206128,66.1332206128,66.1332206128,65.9315949402,65.7299692676,65.528343595,65.3267179224,65.1250922498,64.9234665772,64.7218409046,64.520215232,64.3185895594,64.1169638868,63.9153382142,63.7137125416,63.512086869,63.3104611964,63.1088355238,62.9072098512,62.7055841786,62.503958506,62.3023328334,62.1007071608,61.8990814882,61.6974558156,61.495830143,61.2942044704,61.0925787978,60.8909531252,60.6893274526,60.48770178,60.2860761074,60.0844504348,59.8828247622,59.6811990896,59.479573417,59.2779477444,59.0763220718,58.8746963992,58.6730707266,58.471445054,58.2698193814,58.0681937088,57.8665680362,57.6649423636,57.463316691,57.2616910184,57.0600653458,56.8584396732,56.6568140006,56.455188328,56.2535626554,56.0519369828,55.8503113102,55.6486856376,55.447059965,55.2454342924,55.0438086198,54.8421829472,54.6405572746,54.438931602,54.2373059294,54.0356802568,53.8340545842,53.6324289116,53.430803239,53.2291775664,53.0275518938,52.8259262212,52.6243005486,52.422674876,52.2210492034,52.0194235308,51.8177978582,51.6161721856,51.414546513,51.2129208404,51.0112951678,50.8096694952,50.6080438226,50.40641815,50.2047924774,50.0031668048
PD21,pathway,LAM-M,Uruguay,Avoided Peat Impacts,0.059091,-0.065953303,0.00019,17653.60157,4.513996091568,4.513996091568,4.513996091568,4.513996091568,4.513996091568,4.513996091568,4.513996091568,4.513996091568,4.513996091568,4.513996091568,4.513996091568,4.513996091568,4.513996091568,4.513996091568,4.513996091568,4.513996091568,4.513996091568,4.513996091568,4.513996091568,4.513996091568,4.513996091568,4.513996091568,4.513996091568,4.513996091568,4.513996091568,4.513996091568,4.513996091568,4.513996091568,4.513996091568,4.513996091568,4.513996091568,4.500233908362,4.486471725156,4.47270954195,4.458947358744,4.445185175538,4.431422992332,4.417660809126,4.40389862592,4.390136442714,4.376374259508,4.362612076302,4.348849893096,4.33508770989,4.321325526684,4.307563343478,4.293801160272,4.280038977066,4.26627679386,4.252514610654,4.238752427448,4.224990244242,4.211228061036,4.19746587783,4.183703694624,4.169941511418,4.156179328212,4.142417145006,4.1286549618,4.114892778594,4.101130595388,4.087368412182,4.073606228976,4.05984404577,4.046081862564,4.032319679358,4.018557496152,4.004795312946,3.99103312974,3.977270946534,3.963508763328,3.949746580122,3.935984396916,3.92222221371,3.908460030504,3.894697847298,3.880935664092,3.867173480886,3.85341129768,3.839649114474,3.825886931268,3.812124748062,3.798362564856,3.78460038165,3.770838198444,3.757076015238,3.743313832032,3.729551648826,3.71578946562,3.702027282414,3.688265099208,3.674502916002,3.660740732796,3.64697854959,3.633216366384,3.619454183178,3.605691999972,3.591929816766,3.57816763356,3.564405450354,3.550643267148,3.536881083942,3.523118900736,3.50935671753,3.495594534324,3.481832351118,3.468070167912,3.454307984706,3.4405458015,3.426783618294,3.413021435088
PD21,pathway,CAS,Uzbekistan,Avoided Coastal Impacts,0,0,0.00196,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
PD21,pathway,CAS,Uzbekistan,Avoided Forest Conversion,0.341112,,0.00019,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
