Product,Flow,Sector,Subsector,EIA Product,WWS EF Product,WWS Upstream Product,WWS Addtl Efficiency,Low Temp Heat,Hight Temp Heat,Electricity,Hydrogen,Flexible,Non-Energy Use
ETHANE,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
GASCOKE,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
GASWKSGS,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
GEOTHERM,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
HEAT,TES,Total energy consumption,Low Temperature,Total,na,N,na,n,n,n,n,n,n
HEAT,TES,Total energy consumption,High Temperature,Total,na,N,na,n,n,n,n,n,n
HYDRO,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
INDWASTE,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
JETGAS,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
LIGNITE,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
LPG,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
LUBRIC,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
MRENEW,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
MTOTOIL,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
MTOTOTHER,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
MTOTSOLID,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
MUNWASTEN,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
MUNWASTER,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
NAPHTHA,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
NATGAS,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
NGL,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
NONBIODIES,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
NONBIOGASO,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
NONBIOJETK,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
NONCRUDE,TES,Total energy consumption,Hydrogen,Total,na,N,na,n,n,n,n,n,n
NONCRUDE,TES,Total energy consumption,Non-Hydrogen,Total,na,N,na,n,n,n,n,n,n
NUCLEAR,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
OBIOLIQ,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
OILSHALE,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
ONONSPEC,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
OTHER,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
OTHKERO,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
OVENCOKE,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
PARWAX,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
PATFUEL,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
PEAT,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
PEATPROD,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
PETCOKE,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
PRIMSBIO,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
REFFEEDS,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
REFINGAS,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
RESFUEL,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
SOLARPV,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
SOLARTH,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
SOLWIND,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
SUBCOAL,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
TIDE,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
TOTAL,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
TOTPRODS,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
WHITESP,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
WIND,TES,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
ANTCOAL,TEXTILES,Industrial,,Coal,coal ef ratio,N,coal addtl eff,y,y,n,n,n,n
BIODIESEL,TEXTILES,Industrial,,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,y,y,n,n,n,n
BIOGASES,TEXTILES,Industrial,,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,y,y,n,n,n,n
BIOGASOL,TEXTILES,Industrial,,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,y,y,n,n,n,n
BITCOAL,TEXTILES,Industrial,,Coal,coal ef ratio,N,coal addtl eff,y,y,n,n,n,n
BKB,TEXTILES,Industrial,,Coal,coal ef ratio,N,coal addtl eff,y,y,n,n,n,n
CHARCOAL,TEXTILES,Industrial,,Renewables,renewables ef ratio,N,renewables addtl eff,y,y,n,n,n,n
COAL,TEXTILES,Industrial,,Coal,coal ef ratio,N,coal addtl eff,y,y,n,n,n,n
COALTAR,TEXTILES,Industrial,,Coal,na,N,na,n,n,n,n,n,y
COKCOAL,TEXTILES,Industrial,,Coal,coal ef ratio,N,coal addtl eff,y,y,n,n,n,n
COKEOVGS,TEXTILES,Industrial,,Coal,natural gas ef ratio,N,natural gas addtl eff,y,y,n,n,n,n
COMRENEW,TEXTILES,Industrial,,Renewables,biofuels_waste ef ratio,N,biofuels_waste addtl eff,y,y,n,n,n,n
CRNGFEED,TEXTILES,Industrial,,Liquid fuels,oil ef ratio,N,oil addtl eff,y,y,n,n,n,n
CRUDEOIL,TEXTILES,Industrial,,Liquid fuels,oil ef ratio,N,oil addtl eff,y,y,n,n,n,n
ELECTR,TEXTILES,Industrial,,Electricity,electricity ef ratio,N,electricity addtl eff,n,n,y,n,n,n
GASWKSGS,TEXTILES,Industrial,,Natural gas,wws heat ef ratio,N,wws heat addtl eff,y,y,n,n,n,n
GEOTHERM,TEXTILES,Industrial,,Renewables,wws heat ef ratio,N,wws heat addtl eff,y,y,n,n,n,n
HEAT,TEXTILES,Industrial,Low Temperature,Natural gas,heat ef ratio,N,heat addtl eff,y,y,n,n,n,n
HEAT,TEXTILES,Industrial,High Temperature,Natural gas,heat ef ratio,N,heat addtl eff,y,y,n,n,n,n
INDWASTE,TEXTILES,Industrial,,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff,y,y,n,n,n,n
LIGNITE,TEXTILES,Industrial,,Coal,coal ef ratio,N,coal addtl eff,y,y,n,n,n,n
LPG,TEXTILES,Industrial,,Liquid fuels,oil ef ratio,N,oil addtl eff,y,y,n,n,n,n
LUBRIC,TEXTILES,Industrial,,Liquid fuels,na,N,na,n,n,n,n,n,y
MRENEW,TEXTILES,Industrial,,Renewables,renewables ef ratio,N,renewables addtl eff,y,y,n,n,n,n
MTOTOIL,TEXTILES,Industrial,,Liquid fuels,oil ef ratio,N,oil addtl eff,y,y,n,n,n,n
MTOTOTHER,TEXTILES,Industrial,,Total,na,N,na,y,y,n,n,n,n
MTOTSOLID,TEXTILES,Industrial,,Coal,coal ef ratio,N,coal addtl eff,y,y,n,n,n,n
MUNWASTEN,TEXTILES,Industrial,,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff,y,y,n,n,n,n
MUNWASTER,TEXTILES,Industrial,,Renewables,biofuels_waste ef ratio,N,biofuels_waste addtl eff,y,y,n,n,n,n
NAPHTHA,TEXTILES,Industrial,,Liquid fuels,oil ef ratio,N,oil addtl eff,y,y,n,n,n,n
NATGAS,TEXTILES,Industrial,,Natural gas,natural gas ef ratio,N,natural gas addtl eff,y,y,n,n,n,n
NGL,TEXTILES,Industrial,,Natural gas,natural gas ef ratio,N,natural gas addtl eff,y,y,n,n,n,n
NONBIODIES,TEXTILES,Industrial,,Liquid fuels,oil ef ratio,N,oil addtl eff,y,y,n,n,n,n
NONBIOGASO,TEXTILES,Industrial,,Liquid fuels,oil ef ratio,N,oil addtl eff,y,y,n,n,n,n
OILSHALE,TEXTILES,Industrial,,Coal,coal ef ratio,N,coal addtl eff,y,y,n,n,n,n
ONONSPEC,TEXTILES,Industrial,,Total,na,N,na,y,y,n,n,n,n
OTHKERO,TEXTILES,Industrial,,Liquid fuels,oil ef ratio,N,oil addtl eff,y,y,n,n,n,n
OVENCOKE,TEXTILES,Industrial,,Coal,coal ef ratio,N,coal addtl eff,n,y,n,n,n,n
PATFUEL,TEXTILES,Industrial,,Coal,coal ef ratio,N,coal addtl eff,y,y,n,n,n,n
PEAT,TEXTILES,Industrial,,Coal,coal ef ratio,N,coal addtl eff,y,y,n,n,n,n
PEATPROD,TEXTILES,Industrial,,Coal,coal ef ratio,N,coal addtl eff,y,y,n,n,n,n
PETCOKE,TEXTILES,Industrial,,Coal,coal ef ratio,N,coal addtl eff,y,y,n,n,n,n
PRIMSBIO,TEXTILES,Industrial,,Renewables,biofuels_waste ef ratio,N,biofuels_waste addtl eff,y,y,n,n,n,n
RESFUEL,TEXTILES,Industrial,,Liquid fuels,oil ef ratio,N,oil addtl eff,y,y,n,n,n,n
SOLARTH,TEXTILES,Industrial,,Renewables,wws heat ef ratio,N,wws heat addtl eff,y,y,n,n,n,n
SOLWIND,TEXTILES,Industrial,,Renewables,electricity ef ratio,N,electricity addtl eff,n,n,y,n,n,n
SUBCOAL,TEXTILES,Industrial,,Coal,coal ef ratio,N,coal addtl eff,y,y,n,n,n,n
TOTAL,TEXTILES,Industrial,,Total,na,N,na,y,y,n,n,n,n
TOTPRODS,TEXTILES,Industrial,,Liquid fuels,oil ef ratio,N,oil addtl eff,y,y,n,n,n,n
WHITESP,TEXTILES,Industrial,,Liquid fuels,na,N,na,y,y,n,n,n,n
ADDITIVE,TFC,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
ANTCOAL,TFC,Total energy consumption,na,Coal,coal ef ratio,N,coal addtl eff,n,n,n,n,n,n
AVGAS,TFC,Total energy consumption,na,Liquid fuels,oil ef ratio,N,oil addtl eff,n,n,n,n,n,n
BIODIESEL,TFC,Total energy consumption,na,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,n,n,n,n,n,n
BIOGASES,TFC,Total energy consumption,na,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,n,n,n,n,n,n
BIOGASOL,TFC,Total energy consumption,na,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,n,n,n,n,n,n
BITCOAL,TFC,Total energy consumption,na,Coal,coal ef ratio,N,coal addtl eff,n,n,n,n,n,n
BITUMEN,TFC,Total energy consumption,na,Coal,na,N,na,n,n,n,n,n,n
BKB,TFC,Total energy consumption,na,Coal,coal ef ratio,N,coal addtl eff,n,n,n,n,n,n
BLFURGS,TFC,Total energy consumption,na,Coal,natural gas ef ratio,N,natural gas addtl eff,n,n,n,n,n,n
CHARCOAL,TFC,Total energy consumption,na,Renewables,renewables ef ratio,N,renewables addtl eff,n,n,n,n,n,n
COAL,TFC,Total energy consumption,na,Coal,coal ef ratio,N,coal addtl eff,n,n,n,n,n,n
COALTAR,TFC,Total energy consumption,na,Coal,na,N,na,n,n,n,n,n,n
COKCOAL,TFC,Total energy consumption,na,Coal,coal ef ratio,N,coal addtl eff,n,n,n,n,n,n
COKEOVGS,TFC,Total energy consumption,na,Coal,natural gas ef ratio,N,natural gas addtl eff,n,n,n,n,n,n
COMRENEW,TFC,Total energy consumption,na,Renewables,biofuels_waste ef ratio,N,biofuels_waste addtl eff,n,n,n,n,n,n
CRNGFEED,TFC,Total energy consumption,na,Liquid fuels,oil ef ratio,N,oil addtl eff,n,n,n,n,n,n
CRUDEOIL,TFC,Total energy consumption,na,Liquid fuels,oil ef ratio,N,oil addtl eff,n,n,n,n,n,n
ELECTR,TFC,Total energy consumption,na,Electricity,electricity ef ratio,N,electricity addtl eff,n,n,n,n,n,n
ETHANE,TFC,Total energy consumption,na,Natural gas,natural gas ef ratio,N,natural gas addtl eff,n,n,n,n,n,n
GASCOKE,TFC,Total energy consumption,na,Coal,wws heat ef ratio,N,wws heat addtl eff,n,n,n,n,n,n
GASWKSGS,TFC,Total energy consumption,na,Natural gas,wws heat ef ratio,N,wws heat addtl eff,n,n,n,n,n,n
GEOTHERM,TFC,Total energy consumption,na,Renewables,na,N,na,n,n,n,n,n,n
HEAT,TFC,Total energy consumption,Low Temperature,Natural gas,heat ef ratio,N,heat addtl eff,n,n,n,n,n,n
HEAT,TFC,Total energy consumption,High Temperature,Natural gas,heat ef ratio,N,heat addtl eff,n,n,n,n,n,n
INDWASTE,TFC,Total energy consumption,na,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff,n,n,n,n,n,n
JETGAS,TFC,Total energy consumption,na,Liquid fuels,oil ef ratio,N,oil addtl eff,n,n,n,n,n,n
LIGNITE,TFC,Total energy consumption,na,Coal,coal ef ratio,N,coal addtl eff,n,n,n,n,n,n
LPG,TFC,Total energy consumption,na,Liquid fuels,oil ef ratio,N,oil addtl eff,n,n,n,n,n,n
LUBRIC,TFC,Total energy consumption,na,Liquid fuels,na,N,na,n,n,n,n,n,n
MRENEW,TFC,Total energy consumption,na,Renewables,renewables ef ratio,N,renewables addtl eff,n,n,n,n,n,n
MTOTOIL,TFC,Total energy consumption,na,Liquid fuels,oil ef ratio,N,oil addtl eff,n,n,n,n,n,n
MTOTOTHER,TFC,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
MTOTSOLID,TFC,Total energy consumption,na,Coal,coal ef ratio,N,coal addtl eff,n,n,n,n,n,n
MUNWASTEN,TFC,Total energy consumption,na,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff,n,n,n,n,n,n
MUNWASTER,TFC,Total energy consumption,na,Renewables,biofuels_waste ef ratio,N,biofuels_waste addtl eff,n,n,n,n,n,n
NAPHTHA,TFC,Total energy consumption,na,Liquid fuels,oil ef ratio,N,oil addtl eff,n,n,n,n,n,n
NATGAS,TFC,Total energy consumption,na,Natural gas,natural gas ef ratio,N,natural gas addtl eff,n,n,n,n,n,n
NGL,TFC,Total energy consumption,na,Natural gas,natural gas ef ratio,N,natural gas addtl eff,n,n,n,n,n,n
NONBIODIES,TFC,Total energy consumption,na,Liquid fuels,oil ef ratio,N,oil addtl eff,n,n,n,n,n,n
NONBIOGASO,TFC,Total energy consumption,na,Liquid fuels,oil ef ratio,N,oil addtl eff,n,n,n,n,n,n
NONBIOJETK,TFC,Total energy consumption,na,Liquid fuels,oil ef ratio,N,oil addtl eff,n,n,n,n,n,n
NONCRUDE,TFC,Total energy consumption,Hydrogen,Liquid fuels,oil ef ratio,N,oil addtl eff,n,n,n,n,n,n
NONCRUDE,TFC,Total energy consumption,Non-Hydrogen,Liquid fuels,oil ef ratio,N,oil addtl eff,n,n,n,n,n,n
OBIOLIQ,TFC,Total energy consumption,na,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,n,n,n,n,n,n
OGASES,TFC,Total energy consumption,na,Coal,natural gas ef ratio,N,natural gas addtl eff,n,n,n,n,n,n
OILSHALE,TFC,Total energy consumption,na,Coal,coal ef ratio,N,coal addtl eff,n,n,n,n,n,n
ONONSPEC,TFC,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
OTHKERO,TFC,Total energy consumption,na,Liquid fuels,oil ef ratio,N,oil addtl eff,n,n,n,n,n,n
OVENCOKE,TFC,Total energy consumption,na,Coal,coal ef ratio,N,coal addtl eff,n,n,n,n,n,n
PARWAX,TFC,Total energy consumption,na,Liquid fuels,na,N,na,n,n,n,n,n,n
PATFUEL,TFC,Total energy consumption,na,Coal,coal ef ratio,N,coal addtl eff,n,n,n,n,n,n
PEAT,TFC,Total energy consumption,na,Coal,coal ef ratio,N,coal addtl eff,n,n,n,n,n,n
PEATPROD,TFC,Total energy consumption,na,Coal,coal ef ratio,N,coal addtl eff,n,n,n,n,n,n
PETCOKE,TFC,Total energy consumption,na,Coal,coal ef ratio,N,coal addtl eff,n,n,n,n,n,n
PRIMSBIO,TFC,Total energy consumption,na,Renewables,biofuels_waste ef ratio,N,biofuels_waste addtl eff,n,n,n,n,n,n
REFINGAS,TFC,Total energy consumption,na,Liquid fuels,oil ef ratio,N,oil addtl eff,n,n,n,n,n,n
RESFUEL,TFC,Total energy consumption,na,Liquid fuels,oil ef ratio,N,oil addtl eff,n,n,n,n,n,n
SOLARTH,TFC,Total energy consumption,na,Renewables,wws heat ef ratio,N,wws heat addtl eff,n,n,n,n,n,n
SOLWIND,TFC,Total energy consumption,na,Renewables,electricity ef ratio,N,electricity addtl eff,n,n,n,n,n,n
SUBCOAL,TFC,Total energy consumption,na,Coal,coal ef ratio,N,coal addtl eff,n,n,n,n,n,n
TOTAL,TFC,Total energy consumption,na,Total,na,N,na,n,n,n,n,n,n
TOTPRODS,TFC,Total energy consumption,na,Liquid fuels,oil ef ratio,N,oil addtl eff,n,n,n,n,n,n
WHITESP,TFC,Total energy consumption,na,Liquid fuels,oil ef ratio,N,oil addtl eff,n,n,n,n,n,n
BIODIESEL,TGASWKS,Industrial,,Liquid fuels,biofuels_waste ef ratio,Y,na,y,y,n,n,n,n
BIOGASES,TGASWKS,Industrial,,Liquid fuels,biofuels_waste ef ratio,Y,na,y,y,n,n,n,n
BITCOAL,TGASWKS,Industrial,,Coal,coal ef ratio,Y,na,y,y,n,n,n,n
BKB,TGASWKS,Industrial,,Coal,coal ef ratio,Y,na,y,y,n,n,n,n
COAL,TGASWKS,Industrial,,Coal,coal ef ratio,Y,na,y,y,n,n,n,n
COALTAR,TGASWKS,Industrial,,Coal,natural gas ef ratio,Y,na,n,n,n,n,n,y
COKCOAL,TGASWKS,Industrial,,Coal,coal ef ratio,Y,na,y,y,n,n,n,n
COKEOVGS,TGASWKS,Industrial,,Coal,natural gas ef ratio,Y,na,y,y,n,n,n,n
COMRENEW,TGASWKS,Industrial,,Renewables,biofuels_waste ef ratio,Y,na,y,y,n,n,n,n
CRNGFEED,TGASWKS,Industrial,,Liquid fuels,oil ef ratio,Y,na,y,y,n,n,n,n
GASCOKE,TGASWKS,Industrial,,Coal,wws heat ef ratio,Y,na,y,y,n,n,n,n
GASWKSGS,TGASWKS,Industrial,,Natural gas,wws heat ef ratio,Y,na,y,y,n,n,n,n
LIGNITE,TGASWKS,Industrial,,Coal,coal ef ratio,Y,na,y,y,n,n,n,n
LPG,TGASWKS,Industrial,,Liquid fuels,oil ef ratio,Y,na,y,y,n,n,n,n
MRENEW,TGASWKS,Industrial,,Renewables,renewables ef ratio,Y,na,y,y,n,n,n,n
MTOTOIL,TGASWKS,Industrial,,Liquid fuels,oil ef ratio,Y,na,y,y,n,n,n,n
MTOTSOLID,TGASWKS,Industrial,,Coal,coal ef ratio,Y,na,y,y,n,n,n,n
NAPHTHA,TGASWKS,Industrial,,Liquid fuels,oil ef ratio,Y,na,y,y,n,n,n,n
NATGAS,TGASWKS,Industrial,,Natural gas,natural gas ef ratio,Y,na,y,y,n,n,n,n
NGL,TGASWKS,Industrial,,Natural gas,natural gas ef ratio,Y,na,y,y,n,n,n,n
NONBIODIES,TGASWKS,Industrial,,Liquid fuels,oil ef ratio,Y,na,y,y,n,n,n,n
OILSHALE,TGASWKS,Industrial,,Coal,coal ef ratio,Y,na,y,y,n,n,n,n
ONONSPEC,TGASWKS,Industrial,,Total,natural gas ef ratio,Y,na,y,y,n,n,n,n
OVENCOKE,TGASWKS,Industrial,,Coal,coal ef ratio,Y,na,n,y,n,n,n,n
REFINGAS,TGASWKS,Industrial,,Liquid fuels,oil ef ratio,Y,na,y,y,n,n,n,n
RESFUEL,TGASWKS,Industrial,,Liquid fuels,oil ef ratio,Y,na,y,y,n,n,n,n
TOTAL,TGASWKS,Industrial,,Total,natural gas ef ratio,Y,na,y,y,n,n,n,n
TOTPRODS,TGASWKS,Industrial,,Liquid fuels,oil ef ratio,Y,na,y,y,n,n,n,n
NATGAS,TGTL,Industrial,,Liquid fuels,oil ef ratio,Y,na,y,y,n,n,n,n
NONCRUDE,TGTL,Industrial,Hydrogen,Liquid fuels,oil ef ratio,Y,oil addtl eff,y,y,n,n,n,n
NONCRUDE,TGTL,Industrial,Non-Hydrogen,Liquid fuels,oil ef ratio,Y,oil addtl eff,y,y,n,n,n,n
TOTAL,TGTL,Industrial,,Liquid fuels,oil ef ratio,Y,na,y,y,n,n,n,n
ELECTR,THEAT,Industrial,,Electricity,electricity ef ratio,N,electricity addtl eff,n,n,y,n,n,n
HEAT,THEAT,Industrial,Low Temperature,Natural gas,heat ef ratio,N,heat addtl eff,y,y,n,n,n,n
HEAT,THEAT,Industrial,High Temperature,Natural gas,heat ef ratio,N,heat addtl eff,y,y,n,n,n,n
MTOTOTHER,THEAT,Industrial,,Total,na,N,na,y,y,n,n,n,n
TOTAL,THEAT,Industrial,,Total,na,N,na,y,y,n,n,n,n
ANTCOAL,TNONSPEC,Industrial,Non-Hydrogen,Coal,na,N,na,y,y,n,n,n,n
ANTCOAL,TNONSPEC,Industrial,Hydrogen,Coal,hydrogen ef ratio,N,coal addtl eff,n,n,n,y,n,n
BIODIESEL,TNONSPEC,Industrial,Non-Hydrogen,Liquid fuels,na,N,na,y,y,n,n,n,n
BITCOAL,TNONSPEC,Industrial,Non-Hydrogen,Coal,na,N,na,y,y,n,n,n,n
BITCOAL,TNONSPEC,Industrial,Hydrogen,Coal,hydrogen ef ratio,N,coal addtl eff,n,n,n,y,n,n
BITUMEN,TNONSPEC,Industrial,Non-Hydrogen,Total,na,N,na,n,n,n,n,n,y
BLFURGS,TNONSPEC,Industrial,Non-Hydrogen,Coal,na,N,na,y,y,n,n,n,n
COAL,TNONSPEC,Industrial,Non-Hydrogen,Coal,na,N,na,y,y,n,n,n,n
COAL,TNONSPEC,Industrial,Hydrogen,Coal,hydrogen ef ratio,N,coal addtl eff,n,n,n,y,n,n
COALTAR,TNONSPEC,Industrial,Non-Hydrogen,Coal,na,N,na,n,n,n,n,n,y
COKEOVGS,TNONSPEC,Industrial,Non-Hydrogen,Coal,na,N,na,y,y,n,n,n,n
COMRENEW,TNONSPEC,Industrial,Non-Hydrogen,Renewables,na,N,na,y,y,n,n,n,n
COMRENEW,TNONSPEC,Industrial,Hydrogen,Renewables,hydrogen ef ratio,N,renewables addtl eff,n,n,n,y,n,n
CRNGFEED,TNONSPEC,Industrial,Non-Hydrogen,Liquid fuels,na,N,na,y,y,n,n,n,n
CRNGFEED,TNONSPEC,Industrial,Hydrogen,Liquid fuels,hydrogen ef ratio,N,oil addtl eff,n,n,n,y,n,n
HEAT,TNONSPEC,Industrial,Low Temperature,Natural gas,na,N,na,y,y,n,n,n,n
HEAT,TNONSPEC,Industrial,High Temperature,Natural gas,na,N,na,y,y,n,n,n,n
INDWASTE,TNONSPEC,Industrial,Non-Hydrogen,Total,na,N,na,y,y,n,n,n,n
INDWASTE,TNONSPEC,Industrial,Hydrogen,Total,hydrogen ef ratio,N,biofuels_waste addtl eff,n,n,n,y,n,n
LIGNITE,TNONSPEC,Industrial,Non-Hydrogen,Coal,na,N,na,y,y,n,n,n,n
LIGNITE,TNONSPEC,Industrial,Hydrogen,Coal,hydrogen ef ratio,N,coal addtl eff,n,n,n,y,n,n
LPG,TNONSPEC,Industrial,Non-Hydrogen,Liquid fuels,na,N,na,y,y,n,n,n,n
LPG,TNONSPEC,Industrial,Hydrogen,Liquid fuels,hydrogen ef ratio,N,oil addtl eff,n,n,n,y,n,n
MRENEW,TNONSPEC,Industrial,Non-Hydrogen,Renewables,na,N,na,y,y,n,n,n,n
MRENEW,TNONSPEC,Industrial,Hydrogen,Renewables,hydrogen ef ratio,N,biofuels_waste addtl eff,n,n,n,y,n,n
MTOTOIL,TNONSPEC,Industrial,Non-Hydrogen,Liquid fuels,na,N,na,y,y,n,n,n,n
MTOTOTHER,TNONSPEC,Industrial,Non-Hydrogen,Total,na,N,na,y,y,n,n,n,n
MTOTSOLID,TNONSPEC,Industrial,Non-Hydrogen,Coal,na,N,na,y,y,n,n,n,n
NAPHTHA,TNONSPEC,Industrial,Non-Hydrogen,Liquid fuels,na,N,na,y,y,n,n,n,n
NATGAS,TNONSPEC,Industrial,Non-Hydrogen,Natural gas,na,N,na,y,y,n,n,n,n
NATGAS,TNONSPEC,Industrial,Hydrogen,Natural gas,hydrogen ef ratio,N,natural gas addtl eff,n,n,n,y,n,n
NONBIODIES,TNONSPEC,Industrial,Non-Hydrogen,Liquid fuels,na,N,na,y,y,n,n,n,n
NONBIODIES,TNONSPEC,Industrial,Hydrogen,Liquid fuels,hydrogen ef ratio,N,oil addtl eff,n,n,n,y,n,n
NONBIOGASO,TNONSPEC,Industrial,Non-Hydrogen,Liquid fuels,na,N,na,y,y,n,n,n,n
NONBIOGASO,TNONSPEC,Industrial,Hydrogen,Liquid fuels,hydrogen ef ratio,N,oil addtl eff,n,n,n,y,n,n
NONCRUDE,TNONSPEC,Industrial,Hydrogen,Liquid fuels,na,N,na,y,y,n,n,n,n
NONCRUDE,TNONSPEC,Industrial,Non-Hydrogen,Liquid fuels,na,N,na,y,y,n,n,n,n
NONCRUDE,TNONSPEC,Industrial,Hydrogen,Liquid fuels,hydrogen ef ratio,N,oil addtl eff,n,n,n,y,n,n
OGASES,TNONSPEC,Industrial,Non-Hydrogen,Coal,na,N,na,y,y,n,n,n,n
OGASES,TNONSPEC,Industrial,Hydrogen,Coal,hydrogen ef ratio,N,coal addtl eff,n,n,n,y,n,n
ONONSPEC,TNONSPEC,Industrial,Non-Hydrogen,Total,na,N,na,y,y,n,n,n,n
ONONSPEC,TNONSPEC,Industrial,Hydrogen,Total,hydrogen ef ratio,N,oil addtl eff,n,n,n,y,n,n
OVENCOKE,TNONSPEC,Industrial,Non-Hydrogen,Coal,na,N,na,n,y,n,n,n,n
PEAT,TNONSPEC,Industrial,Non-Hydrogen,Coal,na,N,na,y,y,n,n,n,n
PEATPROD,TNONSPEC,Industrial,Non-Hydrogen,Coal,na,N,na,y,y,n,n,n,n
PETCOKE,TNONSPEC,Industrial,Non-Hydrogen,Coal,na,N,na,y,y,n,n,n,n
PRIMSBIO,TNONSPEC,Industrial,Non-Hydrogen,Renewables,na,N,na,y,y,n,n,n,n
REFFEEDS,TNONSPEC,Industrial,Non-Hydrogen,Liquid fuels,na,N,na,y,y,n,n,n,n
RESFUEL,TNONSPEC,Industrial,Non-Hydrogen,Liquid fuels,na,N,na,y,y,n,n,n,n
TOTAL,TNONSPEC,Industrial,Non-Hydrogen,Total,na,N,na,y,y,n,n,n,n
TOTPRODS,TNONSPEC,Industrial,Non-Hydrogen,Liquid fuels,na,N,na,y,y,n,n,n,n
ANTCOAL,TOTENGY,Industrial,,Coal,coal ef ratio,N,coal addtl eff,y,y,n,n,n,n
AVGAS,TOTENGY,Industrial,,Liquid fuels,oil ef ratio,N,oil addtl eff,y,y,n,n,n,n
BIODIESEL,TOTENGY,Industrial,,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,y,y,n,n,n,n
BIOGASES,TOTENGY,Industrial,,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,y,y,n,n,n,n
BITCOAL,TOTENGY,Industrial,,Coal,coal ef ratio,N,coal addtl eff,y,y,n,n,n,n
BITUMEN,TOTENGY,Industrial,,Coal,coal ef ratio,N,coal addtl eff,n,n,n,n,n,y
BKB,TOTENGY,Industrial,,Coal,coal ef ratio,N,coal addtl eff,y,y,n,n,n,n
