Region,Sector,Metric,Year,Value
NonOECD,TFC,Other renewables,2035,918
NonOECD,TFC,Other renewables,2036,942
NonOECD,TFC,Other renewables,2037,976
NonOECD,TFC,Other renewables,2038,1011
NonOECD,TFC,Other renewables,2039,1046
NonOECD,TFC,Other renewables,2040,1069
NonOECD,TFC,Total final consumption,2010,55568
NonOECD,TFC,Total final consumption,2011,56963
NonOECD,TFC,Total final consumption,2012,58359
NonOECD,TFC,Total final consumption,2013,59754
NonOECD,TFC,Total final consumption,2014,61150
NonOECD,TFC,Total final consumption,2015,62546
NonOECD,TFC,Total final consumption,2016,63941
NonOECD,TFC,Total final consumption,2017,65348
NonOECD,TFC,Total final consumption,2018,66872
NonOECD,TFC,Total final consumption,2019,68617
NonOECD,TFC,Total final consumption,2020,70349
NonOECD,TFC,Total final consumption,2021,72094
NonOECD,TFC,Total final consumption,2022,73827
NonOECD,TFC,Total final consumption,2023,75571
NonOECD,TFC,Total final consumption,2024,77304
NonOECD,TFC,Total final consumption,2025,79049
NonOECD,TFC,Total final consumption,2026,80781
NonOECD,TFC,Total final consumption,2027,82514
NonOECD,TFC,Total final consumption,2028,84247
NonOECD,TFC,Total final consumption,2029,85980
NonOECD,TFC,Total final consumption,2030,87713
NonOECD,TFC,Total final consumption,2031,89353
NonOECD,TFC,Total final consumption,2032,90993
NonOECD,TFC,Total final consumption,2033,92644
NonOECD,TFC,Total final consumption,2034,94284
NonOECD,TFC,Total final consumption,2035,95935
NonOECD,TFC,Total final consumption,2036,97505
NonOECD,TFC,Total final consumption,2037,99087
NonOECD,TFC,Total final consumption,2038,100669
NonOECD,TFC,Total final consumption,2039,102250
NonOECD,TFC,Total final consumption,2040,103832
NonOECD,TPED,Bioenergy,2010,10827
NonOECD,TPED,Bioenergy,2011,10943
NonOECD,TPED,Bioenergy,2012,11071
NonOECD,TPED,Bioenergy,2013,11199
NonOECD,TPED,Bioenergy,2014,11327
NonOECD,TPED,Bioenergy,2015,11455
NonOECD,TPED,Bioenergy,2016,11583
NonOECD,TPED,Bioenergy,2017,11711
NonOECD,TPED,Bioenergy,2018,11932
NonOECD,TPED,Bioenergy,2019,12164
NonOECD,TPED,Bioenergy,2020,12397
NonOECD,TPED,Bioenergy,2021,12630
NonOECD,TPED,Bioenergy,2022,12862
NonOECD,TPED,Bioenergy,2023,13107
NonOECD,TPED,Bioenergy,2024,13339
NonOECD,TPED,Bioenergy,2025,13572
NonOECD,TPED,Bioenergy,2026,13688
NonOECD,TPED,Bioenergy,2027,13816
NonOECD,TPED,Bioenergy,2028,13944
NonOECD,TPED,Bioenergy,2029,14072
NonOECD,TPED,Bioenergy,2030,14200
NonOECD,TPED,Bioenergy,2031,14270
NonOECD,TPED,Bioenergy,2032,14339
NonOECD,TPED,Bioenergy,2033,14409
NonOECD,TPED,Bioenergy,2034,14490
NonOECD,TPED,Bioenergy,2035,14560
NonOECD,TPED,Bioenergy,2036,14630
NonOECD,TPED,Bioenergy,2037,14700
NonOECD,TPED,Bioenergy,2038,14770
NonOECD,TPED,Bioenergy,2039,14839
NonOECD,TPED,Bioenergy,2040,14921
NonOECD,TPED,Coal,2010,29784
NonOECD,TPED,Coal,2011,30365
NonOECD,TPED,Coal,2012,30947
NonOECD,TPED,Coal,2013,31528
NonOECD,TPED,Coal,2014,32110
NonOECD,TPED,Coal,2015,32691
NonOECD,TPED,Coal,2016,33273
NonOECD,TPED,Coal,2017,33866
NonOECD,TPED,Coal,2018,34506
NonOECD,TPED,Coal,2019,35052
NonOECD,TPED,Coal,2020,35599
NonOECD,TPED,Coal,2021,36146
NonOECD,TPED,Coal,2022,36681
NonOECD,TPED,Coal,2023,37227
NonOECD,TPED,Coal,2024,37774
NonOECD,TPED,Coal,2025,38309
NonOECD,TPED,Coal,2026,38693
NonOECD,TPED,Coal,2027,39088
NonOECD,TPED,Coal,2028,39483
NonOECD,TPED,Coal,2029,39879
NonOECD,TPED,Coal,2030,40274
NonOECD,TPED,Coal,2031,40705
NonOECD,TPED,Coal,2032,41146
NonOECD,TPED,Coal,2033,41577
NonOECD,TPED,Coal,2034,42019
NonOECD,TPED,Coal,2035,42449
NonOECD,TPED,Coal,2036,42949
NonOECD,TPED,Coal,2037,43461
NonOECD,TPED,Coal,2038,43973
NonOECD,TPED,Coal,2039,44473
NonOECD,TPED,Coal,2040,44984
NonOECD,TPED,Hydro,2010,2081
NonOECD,TPED,Hydro,2011,2163
NonOECD,TPED,Hydro,2012,2244
NonOECD,TPED,Hydro,2013,2326
NonOECD,TPED,Hydro,2014,2419
NonOECD,TPED,Hydro,2015,2500
NonOECD,TPED,Hydro,2016,2581
NonOECD,TPED,Hydro,2017,2674
NonOECD,TPED,Hydro,2018,2767
NonOECD,TPED,Hydro,2019,2826
NonOECD,TPED,Hydro,2020,2872
NonOECD,TPED,Hydro,2021,2930
NonOECD,TPED,Hydro,2022,2988
NonOECD,TPED,Hydro,2023,3047
NonOECD,TPED,Hydro,2024,3105
NonOECD,TPED,Hydro,2025,3163
NonOECD,TPED,Hydro,2026,3233
NonOECD,TPED,Hydro,2027,3314
NonOECD,TPED,Hydro,2028,3384
NonOECD,TPED,Hydro,2029,3465
NonOECD,TPED,Hydro,2030,3535
NonOECD,TPED,Hydro,2031,3605
NonOECD,TPED,Hydro,2032,3675
NonOECD,TPED,Hydro,2033,3744
NonOECD,TPED,Hydro,2034,3814
NonOECD,TPED,Hydro,2035,3884
NonOECD,TPED,Hydro,2036,3942
NonOECD,TPED,Hydro,2037,4012
NonOECD,TPED,Hydro,2038,4070
NonOECD,TPED,Hydro,2039,4140
NonOECD,TPED,Hydro,2040,4198
NonOECD,TPED,Natural gas,2010,16561
NonOECD,TPED,Natural gas,2011,17003
NonOECD,TPED,Natural gas,2012,17445
NonOECD,TPED,Natural gas,2013,17886
NonOECD,TPED,Natural gas,2014,18340
NonOECD,TPED,Natural gas,2015,18782
NonOECD,TPED,Natural gas,2016,19224
NonOECD,TPED,Natural gas,2017,19677
NonOECD,TPED,Natural gas,2018,20492
NonOECD,TPED,Natural gas,2019,21050
NonOECD,TPED,Natural gas,2020,21596
NonOECD,TPED,Natural gas,2021,22143
NonOECD,TPED,Natural gas,2022,22701
NonOECD,TPED,Natural gas,2023,23248
NonOECD,TPED,Natural gas,2024,23794
NonOECD,TPED,Natural gas,2025,24353
NonOECD,TPED,Natural gas,2026,25109
NonOECD,TPED,Natural gas,2027,25876
NonOECD,TPED,Natural gas,2028,26644
NonOECD,TPED,Natural gas,2029,27411
NonOECD,TPED,Natural gas,2030,28179
NonOECD,TPED,Natural gas,2031,28935
NonOECD,TPED,Natural gas,2032,29703
NonOECD,TPED,Natural gas,2033,30458
NonOECD,TPED,Natural gas,2034,31226
NonOECD,TPED,Natural gas,2035,31994
NonOECD,TPED,Natural gas,2036,32750
NonOECD,TPED,Natural gas,2037,33517
NonOECD,TPED,Natural gas,2038,34285
NonOECD,TPED,Natural gas,2039,35052
NonOECD,TPED,Natural gas,2040,35820
NonOECD,TPED,Nuclear,2010,1418
NonOECD,TPED,Nuclear,2011,1500
NonOECD,TPED,Nuclear,2012,1593
NonOECD,TPED,Nuclear,2013,1686
NonOECD,TPED,Nuclear,2014,1779
NonOECD,TPED,Nuclear,2015,1872
NonOECD,TPED,Nuclear,2016,1965
NonOECD,TPED,Nuclear,2017,2058
NonOECD,TPED,Nuclear,2018,2244
NonOECD,TPED,Nuclear,2019,2349
NonOECD,TPED,Nuclear,2020,2442
NonOECD,TPED,Nuclear,2021,2535
NonOECD,TPED,Nuclear,2022,2640
NonOECD,TPED,Nuclear,2023,2733
NonOECD,TPED,Nuclear,2024,2826
NonOECD,TPED,Nuclear,2025,2930
NonOECD,TPED,Nuclear,2026,3116
NonOECD,TPED,Nuclear,2027,3314
NonOECD,TPED,Nuclear,2028,3500
NonOECD,TPED,Nuclear,2029,3698
NonOECD,TPED,Nuclear,2030,3884
NonOECD,TPED,Nuclear,2031,4105
NonOECD,TPED,Nuclear,2032,4337
NonOECD,TPED,Nuclear,2033,4558
NonOECD,TPED,Nuclear,2034,4791
NonOECD,TPED,Nuclear,2035,5012
NonOECD,TPED,Nuclear,2036,5163
NonOECD,TPED,Nuclear,2037,5326
NonOECD,TPED,Nuclear,2038,5489
NonOECD,TPED,Nuclear,2039,5652
NonOECD,TPED,Nuclear,2040,5815
NonOECD,TPED,Oil,2010,20852
NonOECD,TPED,Oil,2011,21399
NonOECD,TPED,Oil,2012,21957
NonOECD,TPED,Oil,2013,22515
NonOECD,TPED,Oil,2014,23062
NonOECD,TPED,Oil,2015,23620
NonOECD,TPED,Oil,2016,24178
NonOECD,TPED,Oil,2017,24737
NonOECD,TPED,Oil,2018,25062
NonOECD,TPED,Oil,2019,25713
NonOECD,TPED,Oil,2020,26365
NonOECD,TPED,Oil,2021,27028
NonOECD,TPED,Oil,2022,27679
NonOECD,TPED,Oil,2023,28330
NonOECD,TPED,Oil,2024,28981
NonOECD,TPED,Oil,2025,29633
NonOECD,TPED,Oil,2026,30238
NonOECD,TPED,Oil,2027,30842
NonOECD,TPED,Oil,2028,31447
NonOECD,TPED,Oil,2029,32052
NonOECD,TPED,Oil,2030,32657
NonOECD,TPED,Oil,2031,33192
NonOECD,TPED,Oil,2032,33738
NonOECD,TPED,Oil,2033,34285
NonOECD,TPED,Oil,2034,34831
NonOECD,TPED,Oil,2035,35378
NonOECD,TPED,Oil,2036,35866
NonOECD,TPED,Oil,2037,36355
NonOECD,TPED,Oil,2038,36843
NonOECD,TPED,Oil,2039,37343
NonOECD,TPED,Oil,2040,37832
NonOECD,TPED,Other renewables,2010,558
NonOECD,TPED,Other renewables,2011,686
NonOECD,TPED,Other renewables,2012,814
NonOECD,TPED,Other renewables,2013,942
NonOECD,TPED,Other renewables,2014,1081
NonOECD,TPED,Other renewables,2015,1209
NonOECD,TPED,Other renewables,2016,1337
NonOECD,TPED,Other renewables,2017,1477
NonOECD,TPED,Other renewables,2018,1756
NonOECD,TPED,Other renewables,2019,1977
NonOECD,TPED,Other renewables,2020,2198
NonOECD,TPED,Other renewables,2021,2430
NonOECD,TPED,Other renewables,2022,2651
NonOECD,TPED,Other renewables,2023,2872
NonOECD,TPED,Other renewables,2024,3105
NonOECD,TPED,Other renewables,2025,3326
NonOECD,TPED,Other renewables,2026,3570
NonOECD,TPED,Other renewables,2027,3826
NonOECD,TPED,Other renewables,2028,4082
NonOECD,TPED,Other renewables,2029,4337
NonOECD,TPED,Other renewables,2030,4593
NonOECD,TPED,Other renewables,2031,4872
NonOECD,TPED,Other renewables,2032,5163
NonOECD,TPED,Other renewables,2033,5454
NonOECD,TPED,Other renewables,2034,5745
NonOECD,TPED,Other renewables,2035,6024
NonOECD,TPED,Other renewables,2036,6338
NonOECD,TPED,Other renewables,2037,6652
NonOECD,TPED,Other renewables,2038,6966
NonOECD,TPED,Other renewables,2039,7280
NonOECD,TPED,Other renewables,2040,7594
NonOECD,TPED,Total primary demand,2010,82131
NonOECD,TPED,Total primary demand,2011,84143
NonOECD,TPED,Total primary demand,2012,86155
NonOECD,TPED,Total primary demand,2013,88178
NonOECD,TPED,Total primary demand,2014,90190
NonOECD,TPED,Total primary demand,2015,92214
NonOECD,TPED,Total primary demand,2016,94226
NonOECD,TPED,Total primary demand,2017,96249
NonOECD,TPED,Total primary demand,2018,98808
NonOECD,TPED,Total primary demand,2019,101169
NonOECD,TPED,Total primary demand,2020,103518
NonOECD,TPED,Total primary demand,2021,105879
NonOECD,TPED,Total primary demand,2022,108240
NonOECD,TPED,Total primary demand,2023,110601
NonOECD,TPED,Total primary demand,2024,112962
NonOECD,TPED,Total primary demand,2025,115311
NonOECD,TPED,Total primary demand,2026,117718
NonOECD,TPED,Total primary demand,2027,120126
NonOECD,TPED,Total primary demand,2028,122545
NonOECD,TPED,Total primary demand,2029,124952
NonOECD,TPED,Total primary demand,2030,127360
NonOECD,TPED,Total primary demand,2031,129755
NonOECD,TPED,Total primary demand,2032,132151
NonOECD,TPED,Total primary demand,2033,134547
NonOECD,TPED,Total primary demand,2034,136943
NonOECD,TPED,Total primary demand,2035,139339
NonOECD,TPED,Total primary demand,2036,141711
NonOECD,TPED,Total primary demand,2037,144084
NonOECD,TPED,Total primary demand,2038,146456
NonOECD,TPED,Total primary demand,2039,148840
NonOECD,TPED,Total primary demand,2040,151213
NonOECD,Transport,Biofuels,2010,197
NonOECD,Transport,Biofuels,2011,209
NonOECD,Transport,Biofuels,2012,220
NonOECD,Transport,Biofuels,2013,232
NonOECD,Transport,Biofuels,2014,255
NonOECD,Transport,Biofuels,2015,267
NonOECD,Transport,Biofuels,2016,279
NonOECD,Transport,Biofuels,2017,302
NonOECD,Transport,Biofuels,2018,325
NonOECD,Transport,Biofuels,2019,348
NonOECD,Transport,Biofuels,2020,360
NonOECD,Transport,Biofuels,2021,383
NonOECD,Transport,Biofuels,2022,407
NonOECD,Transport,Biofuels,2023,430
NonOECD,Transport,Biofuels,2024,453
NonOECD,Transport,Biofuels,2025,465
NonOECD,Transport,Biofuels,2026,488
NonOECD,Transport,Biofuels,2027,511
NonOECD,Transport,Biofuels,2028,534
NonOECD,Transport,Biofuels,2029,558
NonOECD,Transport,Biofuels,2030,581
NonOECD,Transport,Biofuels,2031,604
NonOECD,Transport,Biofuels,2032,628
NonOECD,Transport,Biofuels,2033,651
NonOECD,Transport,Biofuels,2034,674
NonOECD,Transport,Biofuels,2035,697
NonOECD,Transport,Biofuels,2036,709
NonOECD,Transport,Biofuels,2037,732
NonOECD,Transport,Biofuels,2038,755
NonOECD,Transport,Biofuels,2039,779
NonOECD,Transport,Biofuels,2040,802
NonOECD,Transport,Electricity,2010,186
NonOECD,Transport,Electricity,2011,186
NonOECD,Transport,Electricity,2012,197
NonOECD,Transport,Electricity,2013,209
NonOECD,Transport,Electricity,2014,209
NonOECD,Transport,Electricity,2015,220
NonOECD,Transport,Electricity,2016,232
NonOECD,Transport,Electricity,2017,244
NonOECD,Transport,Electricity,2018,255
NonOECD,Transport,Electricity,2019,279
NonOECD,Transport,Electricity,2020,290
NonOECD,Transport,Electricity,2021,314
NonOECD,Transport,Electricity,2022,337
NonOECD,Transport,Electricity,2023,348
NonOECD,Transport,Electricity,2024,372
NonOECD,Transport,Electricity,2025,395
NonOECD,Transport,Electricity,2026,418
NonOECD,Transport,Electricity,2027,441
NonOECD,Transport,Electricity,2028,465
NonOECD,Transport,Electricity,2029,488
NonOECD,Transport,Electricity,2030,511
NonOECD,Transport,Electricity,2031,534
NonOECD,Transport,Electricity,2032,569
NonOECD,Transport,Electricity,2033,593
NonOECD,Transport,Electricity,2034,628
NonOECD,Transport,Electricity,2035,651
NonOECD,Transport,Electricity,2036,674
NonOECD,Transport,Electricity,2037,697
NonOECD,Transport,Electricity,2038,732
NonOECD,Transport,Electricity,2039,755
NonOECD,Transport,Electricity,2040,779
NonOECD,Transport,Oil,2010,8931
NonOECD,Transport,Oil,2011,9350
NonOECD,Transport,Oil,2012,9769
NonOECD,Transport,Oil,2013,10187
NonOECD,Transport,Oil,2014,10606
NonOECD,Transport,Oil,2015,11025
NonOECD,Transport,Oil,2016,11443
NonOECD,Transport,Oil,2017,11862
NonOECD,Transport,Oil,2018,12095
NonOECD,Transport,Oil,2019,12513
NonOECD,Transport,Oil,2020,12920
NonOECD,Transport,Oil,2021,13327
NonOECD,Transport,Oil,2022,13746
NonOECD,Transport,Oil,2023,14153
NonOECD,Transport,Oil,2024,14572
NonOECD,Transport,Oil,2025,14979
NonOECD,Transport,Oil,2026,15421
NonOECD,Transport,Oil,2027,15863
NonOECD,Transport,Oil,2028,16316
NonOECD,Transport,Oil,2029,16758
NonOECD,Transport,Oil,2030,17212
NonOECD,Transport,Oil,2031,17584
NonOECD,Transport,Oil,2032,17968
NonOECD,Transport,Oil,2033,18352
NonOECD,Transport,Oil,2034,18735
NonOECD,Transport,Oil,2035,19119
NonOECD,Transport,Oil,2036,19468
NonOECD,Transport,Oil,2037,19817
NonOECD,Transport,Oil,2038,20166
NonOECD,Transport,Oil,2039,20515
NonOECD,Transport,Oil,2040,20875
NonOECD,Transport,Other fuels,2010,755
NonOECD,Transport,Other fuels,2011,767
NonOECD,Transport,Other fuels,2012,790
NonOECD,Transport,Other fuels,2013,814
NonOECD,Transport,Other fuels,2014,825
NonOECD,Transport,Other fuels,2015,848
NonOECD,Transport,Other fuels,2016,872
NonOECD,Transport,Other fuels,2017,895
NonOECD,Transport,Other fuels,2018,988
NonOECD,Transport,Other fuels,2019,1011
NonOECD,Transport,Other fuels,2020,1035
NonOECD,Transport,Other fuels,2021,1046
NonOECD,Transport,Other fuels,2022,1069
NonOECD,Transport,Other fuels,2023,1093
NonOECD,Transport,Other fuels,2024,1116
NonOECD,Transport,Other fuels,2025,1139
NonOECD,Transport,Other fuels,2026,1151
NonOECD,Transport,Other fuels,2027,1174
NonOECD,Transport,Other fuels,2028,1197
NonOECD,Transport,Other fuels,2029,1221
NonOECD,Transport,Other fuels,2030,1244
NonOECD,Transport,Other fuels,2031,1279
NonOECD,Transport,Other fuels,2032,1314
NonOECD,Transport,Other fuels,2033,1349
NonOECD,Transport,Other fuels,2034,1395
NonOECD,Transport,Other fuels,2035,1430
NonOECD,Transport,Other fuels,2036,1465
NonOECD,Transport,Other fuels,2037,1511
NonOECD,Transport,Other fuels,2038,1558
NonOECD,Transport,Other fuels,2039,1604
NonOECD,Transport,Other fuels,2040,1651
NonOECD,Transport,Transport,2010,10106
NonOECD,Transport,Transport,2011,10560
NonOECD,Transport,Transport,2012,11025
NonOECD,Transport,Transport,2013,11478
NonOECD,Transport,Transport,2014,11944
NonOECD,Transport,Transport,2015,12397
NonOECD,Transport,Transport,2016,12862
NonOECD,Transport,Transport,2017,13327
NonOECD,Transport,Transport,2018,13676
NonOECD,Transport,Transport,2019,14153
NonOECD,Transport,Transport,2020,14630
NonOECD,Transport,Transport,2021,15107
NonOECD,Transport,Transport,2022,15572
NonOECD,Transport,Transport,2023,16049
NonOECD,Transport,Transport,2024,16526
NonOECD,Transport,Transport,2025,17003
NonOECD,Transport,Transport,2026,17514
NonOECD,Transport,Transport,2027,18026
NonOECD,Transport,Transport,2028,18538
NonOECD,Transport,Transport,2029,19061
NonOECD,Transport,Transport,2030,19573
NonOECD,Transport,Transport,2031,20038
NonOECD,Transport,Transport,2032,20503
NonOECD,Transport,Transport,2033,20968
NonOECD,Transport,Transport,2034,21445
NonOECD,Transport,Transport,2035,21910
NonOECD,Transport,Transport,2036,22352
NonOECD,Transport,Transport,2037,22794
NonOECD,Transport,Transport,2038,23236
NonOECD,Transport,Transport,2039,23690
NonOECD,Transport,Transport,2040,24132
OECD,Buildings,   Traditional biomass,2010,0
OECD,Buildings,   Traditional biomass,2011,0
OECD,Buildings,   Traditional biomass,2012,0
OECD,Buildings,   Traditional biomass,2013,0
OECD,Buildings,   Traditional biomass,2014,0
OECD,Buildings,   Traditional biomass,2015,0
OECD,Buildings,   Traditional biomass,2016,0
OECD,Buildings,   Traditional biomass,2017,0
OECD,Buildings,   Traditional biomass,2018,0
OECD,Buildings,   Traditional biomass,2019,0
OECD,Buildings,   Traditional biomass,2020,0
OECD,Buildings,   Traditional biomass,2021,0
OECD,Buildings,   Traditional biomass,2022,0
OECD,Buildings,   Traditional biomass,2023,0
OECD,Buildings,   Traditional biomass,2024,0
OECD,Buildings,   Traditional biomass,2025,0
OECD,Buildings,   Traditional biomass,2026,0
OECD,Buildings,   Traditional biomass,2027,0
OECD,Buildings,   Traditional biomass,2028,0
OECD,Buildings,   Traditional biomass,2029,0
OECD,Buildings,   Traditional biomass,2030,0
OECD,Buildings,   Traditional biomass,2031,0
OECD,Buildings,   Traditional biomass,2032,0
OECD,Buildings,   Traditional biomass,2033,0
OECD,Buildings,   Traditional biomass,2034,0
OECD,Buildings,   Traditional biomass,2035,0
OECD,Buildings,   Traditional biomass,2036,0
OECD,Buildings,   Traditional biomass,2037,0
OECD,Buildings,   Traditional biomass,2038,0
OECD,Buildings,   Traditional biomass,2039,0
OECD,Buildings,   Traditional biomass,2040,0
OECD,Buildings,Bioenergy,2010,907
OECD,Buildings,Bioenergy,2011,895
OECD,Buildings,Bioenergy,2012,883
OECD,Buildings,Bioenergy,2013,872
OECD,Buildings,Bioenergy,2014,872
OECD,Buildings,Bioenergy,2015,860
OECD,Buildings,Bioenergy,2016,848
OECD,Buildings,Bioenergy,2017,848
OECD,Buildings,Bioenergy,2018,848
OECD,Buildings,Bioenergy,2019,860
OECD,Buildings,Bioenergy,2020,860
OECD,Buildings,Bioenergy,2021,872
OECD,Buildings,Bioenergy,2022,883
OECD,Buildings,Bioenergy,2023,895
OECD,Buildings,Bioenergy,2024,895
OECD,Buildings,Bioenergy,2025,907
OECD,Buildings,Bioenergy,2026,907
OECD,Buildings,Bioenergy,2027,918
OECD,Buildings,Bioenergy,2028,918
OECD,Buildings,Bioenergy,2029,930
OECD,Buildings,Bioenergy,2030,942
OECD,Buildings,Bioenergy,2031,942
OECD,Buildings,Bioenergy,2032,953
OECD,Buildings,Bioenergy,2033,953
OECD,Buildings,Bioenergy,2034,965
OECD,Buildings,Bioenergy,2035,965
OECD,Buildings,Bioenergy,2036,965
OECD,Buildings,Bioenergy,2037,976
OECD,Buildings,Bioenergy,2038,976
OECD,Buildings,Bioenergy,2039,988
OECD,Buildings,Bioenergy,2040,1000
OECD,Buildings,Buildings,2010,14653
OECD,Buildings,Buildings,2011,14537
OECD,Buildings,Buildings,2012,14432
OECD,Buildings,Buildings,2013,14328
OECD,Buildings,Buildings,2014,14223
OECD,Buildings,Buildings,2015,14118
OECD,Buildings,Buildings,2016,14014
OECD,Buildings,Buildings,2017,13909
OECD,Buildings,Buildings,2018,14328
OECD,Buildings,Buildings,2019,14374
OECD,Buildings,Buildings,2020,14432
OECD,Buildings,Buildings,2021,14479
OECD,Buildings,Buildings,2022,14525
OECD,Buildings,Buildings,2023,14584
OECD,Buildings,Buildings,2024,14630
OECD,Buildings,Buildings,2025,14688
OECD,Buildings,Buildings,2026,14746
OECD,Buildings,Buildings,2027,14816
OECD,Buildings,Buildings,2028,14886
OECD,Buildings,Buildings,2029,14944
OECD,Buildings,Buildings,2030,15014
OECD,Buildings,Buildings,2031,15072
OECD,Buildings,Buildings,2032,15142
OECD,Buildings,Buildings,2033,15212
OECD,Buildings,Buildings,2034,15281
OECD,Buildings,Buildings,2035,15351
OECD,Buildings,Buildings,2036,15409
OECD,Buildings,Buildings,2037,15479
OECD,Buildings,Buildings,2038,15549
OECD,Buildings,Buildings,2039,15607
OECD,Buildings,Buildings,2040,15677
OECD,Buildings,Coal,2010,267
OECD,Buildings,Coal,2011,255
OECD,Buildings,Coal,2012,244
OECD,Buildings,Coal,2013,232
OECD,Buildings,Coal,2014,220
OECD,Buildings,Coal,2015,209
OECD,Buildings,Coal,2016,197
OECD,Buildings,Coal,2017,197
OECD,Buildings,Coal,2018,174
OECD,Buildings,Coal,2019,174
OECD,Buildings,Coal,2020,162
OECD,Buildings,Coal,2021,162
OECD,Buildings,Coal,2022,162
OECD,Buildings,Coal,2023,151
OECD,Buildings,Coal,2024,151
OECD,Buildings,Coal,2025,139
OECD,Buildings,Coal,2026,127
OECD,Buildings,Coal,2027,127
OECD,Buildings,Coal,2028,127
OECD,Buildings,Coal,2029,127
OECD,Buildings,Coal,2030,116
OECD,Buildings,Coal,2031,104
OECD,Buildings,Coal,2032,104
OECD,Buildings,Coal,2033,104
OECD,Buildings,Coal,2034,104
OECD,Buildings,Coal,2035,93
OECD,Buildings,Coal,2036,81
OECD,Buildings,Coal,2037,81
OECD,Buildings,Coal,2038,81
OECD,Buildings,Coal,2039,81
OECD,Buildings,Coal,2040,81
OECD,Buildings,Electricity,2010,6210
OECD,Buildings,Electricity,2011,6198
OECD,Buildings,Electricity,2012,6198
OECD,Buildings,Electricity,2013,6187
OECD,Buildings,Electricity,2014,6187
OECD,Buildings,Electricity,2015,6175
OECD,Buildings,Electricity,2016,6175
OECD,Buildings,Electricity,2017,6175
OECD,Buildings,Electricity,2018,6315
OECD,Buildings,Electricity,2019,6373
OECD,Buildings,Electricity,2020,6431
OECD,Buildings,Electricity,2021,6477
OECD,Buildings,Electricity,2022,6536
OECD,Buildings,Electricity,2023,6594
OECD,Buildings,Electricity,2024,6640
OECD,Buildings,Electricity,2025,6698
OECD,Buildings,Electricity,2026,6757
OECD,Buildings,Electricity,2027,6826
OECD,Buildings,Electricity,2028,6884
OECD,Buildings,Electricity,2029,6954
OECD,Buildings,Electricity,2030,7012
OECD,Buildings,Electricity,2031,7071
OECD,Buildings,Electricity,2032,7140
OECD,Buildings,Electricity,2033,7210
OECD,Buildings,Electricity,2034,7280
OECD,Buildings,Electricity,2035,7350
OECD,Buildings,Electricity,2036,7408
OECD,Buildings,Electricity,2037,7478
OECD,Buildings,Electricity,2038,7547
OECD,Buildings,Electricity,2039,7617
OECD,Buildings,Electricity,2040,7687
OECD,Buildings,Heat,2010,453
OECD,Buildings,Heat,2011,441
OECD,Buildings,Heat,2012,430
OECD,Buildings,Heat,2013,430
OECD,Buildings,Heat,2014,418
OECD,Buildings,Heat,2015,418
OECD,Buildings,Heat,2016,407
OECD,Buildings,Heat,2017,407
OECD,Buildings,Heat,2018,418
OECD,Buildings,Heat,2019,418
OECD,Buildings,Heat,2020,418
OECD,Buildings,Heat,2021,418
OECD,Buildings,Heat,2022,430
OECD,Buildings,Heat,2023,430
OECD,Buildings,Heat,2024,430
OECD,Buildings,Heat,2025,430
OECD,Buildings,Heat,2026,430
OECD,Buildings,Heat,2027,430
OECD,Buildings,Heat,2028,441
OECD,Buildings,Heat,2029,441
OECD,Buildings,Heat,2030,441
OECD,Buildings,Heat,2031,441
OECD,Buildings,Heat,2032,441
OECD,Buildings,Heat,2033,441
OECD,Buildings,Heat,2034,453
OECD,Buildings,Heat,2035,453
OECD,Buildings,Heat,2036,453
OECD,Buildings,Heat,2037,453
OECD,Buildings,Heat,2038,453
OECD,Buildings,Heat,2039,465
OECD,Buildings,Heat,2040,465
OECD,Buildings,Natural gas,2010,4861
OECD,Buildings,Natural gas,2011,4826
OECD,Buildings,Natural gas,2012,4803
OECD,Buildings,Natural gas,2013,4779
OECD,Buildings,Natural gas,2014,4756
OECD,Buildings,Natural gas,2015,4733
OECD,Buildings,Natural gas,2016,4710
OECD,Buildings,Natural gas,2017,4686
OECD,Buildings,Natural gas,2018,4966
OECD,Buildings,Natural gas,2019,4966
OECD,Buildings,Natural gas,2020,4977
OECD,Buildings,Natural gas,2021,4989
OECD,Buildings,Natural gas,2022,5000
OECD,Buildings,Natural gas,2023,5000
OECD,Buildings,Natural gas,2024,5012
OECD,Buildings,Natural gas,2025,5024
OECD,Buildings,Natural gas,2026,5035
OECD,Buildings,Natural gas,2027,5059
OECD,Buildings,Natural gas,2028,5082
OECD,Buildings,Natural gas,2029,5105
OECD,Buildings,Natural gas,2030,5128
OECD,Buildings,Natural gas,2031,5140
OECD,Buildings,Natural gas,2032,5163
OECD,Buildings,Natural gas,2033,5186
OECD,Buildings,Natural gas,2034,5198
OECD,Buildings,Natural gas,2035,5221
OECD,Buildings,Natural gas,2036,5233
OECD,Buildings,Natural gas,2037,5245
OECD,Buildings,Natural gas,2038,5256
OECD,Buildings,Natural gas,2039,5268
OECD,Buildings,Natural gas,2040,5291
OECD,Buildings,Oil,2010,1849
OECD,Buildings,Oil,2011,1791
OECD,Buildings,Oil,2012,1732
OECD,Buildings,Oil,2013,1674
OECD,Buildings,Oil,2014,1628
OECD,Buildings,Oil,2015,1570
OECD,Buildings,Oil,2016,1511
OECD,Buildings,Oil,2017,1465
OECD,Buildings,Oil,2018,1465
OECD,Buildings,Oil,2019,1442
OECD,Buildings,Oil,2020,1418
